代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
8284,三竹,4.48,4.48,1.75,1.09,1.49,2.94,1.85,3.58,2.81,0.02
4927,泰鼎-KY,4.46,4.46,0.59,2.23,4.34,4.06,3.7,5.84,5.11,4.02
8155,博智,4.46,4.46,6.17,3.27,1.81,3.03,2.24,3.61,2.61,2.26
6281,全國電,4.44,4.44,4.57,4.98,4.37,4.3,4.19,5.47,4.62,4.35
1101,台泥,4.43,4.43,2.03,1.72,1.56,2.93,2.72,2.1,2.33,2.43
2496,卓越,4.41,4.41,9.37,2.9,-0.64,-2.32,-0.69,0.46,-1.72,-1.55
3501,維熹,4.4,4.4,4.46,5.94,6.32,4.03,4.25,4.25,4.07,5.6
4560,強信-KY,4.38,4.38,3.25,2.55,2.91,3.17,2.67,,,
6629,泰金-KY,4.38,4.38,4.22,146.98,,,,,,
9924,福興,4.38,4.38,2.92,4.35,4.22,2.7,3.08,2.11,1.69,1.84
6210,慶生,4.35,4.35,4.16,3.27,5.4,5.77,4.28,4.52,3.82,4.87
1437,勤益控,4.33,4.33,1.6,2.19,0.26,1.06,-2.84,0.09,-0.62,0.78
3036,文曄,4.32,4.32,5.26,3.61,4.49,5.18,3.86,3.24,5.46,5.61
5493,三聯,4.32,4.32,1.84,2.94,3.11,2.44,2.91,2.05,3.32,4.52
2524,京城,4.3,4.3,2.02,1.49,0.61,2.6,4.16,3.7,2.31,2.85
6292,迅德,4.28,4.28,2.58,3.35,2.06,3.31,2.72,2.83,2.78,3.54
6416,瑞祺電通,4.28,4.28,5.61,6.67,6.08,3.8,3.08,3.22,,
1736,喬山,4.26,4.26,0.43,2.36,1.85,8.73,4.25,4.29,3.87,1.29
2065,世豐,4.26,4.26,1.2,3.04,1.86,1.53,26.1,1.21,4.15,1.04
6523,達爾膚,4.26,4.26,2.78,7.06,8.1,8.68,8.5,,,
6527,明達醫,4.26,4.26,1.57,2.32,2.4,2,1.63,,,
2433,互盛電,4.24,4.24,3.85,2.98,3.67,3.4,5.55,3.13,4.79,2.42
2412,中華電,4.23,4.23,5.01,5.16,5.52,4.98,5.12,5.25,6.04,4.91
4977,眾達-KY,4.22,4.22,5,6.04,5.11,5,4.5,3.24,2.7,3.44
1726,永記,4.21,4.21,4.88,6.52,5.8,6.39,6.33,5.43,4.31,3.46
5388,中磊,4.21,4.21,5.38,6.02,5.57,4.21,4.19,3.9,3.29,1.88
6186,新潤,4.21,4.21,0.08,3.54,6.44,3.34,6.51,-1.96,0.31,-0.66
2459,敦吉,4.2,4.2,4.13,3.72,3.52,3.48,2.77,2.87,3.05,3.84
2480,敦陽科,4.2,4.2,2.56,2.25,2.02,2.01,2.01,1.94,2.08,2.08
4735,豪展,4.2,4.2,3.18,2.48,1.97,0.91,-1.09,-0.86,-1.05,0.72
6141,柏承,4.2,4.2,1.63,-1.11,-3.16,0.1,-0.5,0.2,1.1,1.61
8442,威宏-KY,4.2,4.2,-0.78,2.51,5.46,4.18,1.42,,,
3226,至寶電,4.19,4.19,2.19,2.59,3.12,2.03,0.39,-0.82,-0.47,-2.76
6245,立端,4.18,4.18,3.33,3.83,3.29,3.4,3.72,3.49,2.36,0
3265,台星科,4.17,4.17,5.34,4.49,-1.2,3.71,4.02,3.61,2.41,2.22
1527,鑽全,4.15,4.15,1.48,6.88,6.75,6.31,3.43,0.38,2.38,0.04
3491,昇達科,4.15,4.15,3.61,4.27,4.52,3.57,3.27,3.2,1.63,1.97
6114,久威,4.15,4.15,3.2,7.03,7.48,5.92,0.01,-0.44,-1.57,-5.56
2382,廣達,4.14,4.14,3.73,3.93,4.62,4.9,4.84,6.01,6.02,4.89
4995,晶達,4.14,4.14,2.63,1.93,2.81,3.33,1.31,1.02,1.33,2.45
8433,弘帆,4.13,4.13,5.91,7.11,6.75,4.01,3.03,1.66,2.72,7.92
8255,朋程,4.11,4.11,7.11,7.5,8.13,7.91,7.99,4.44,6,5.51
2392,正崴,4.1,4.1,2.6,1.55,3.22,3.5,4.19,3.91,4.58,3.75
8916,光隆,4.1,4.1,-1.09,4.19,4.09,4,4.05,2.25,1.62,2.12
2347,聯強,4.09,4.09,3.67,2.92,2.01,3.16,3.32,3.66,4.67,3.68
8213,志超,4.08,4.08,2.83,3.08,4.02,5.82,4.46,6.28,2.8,3.71
3310,佳穎,4.06,4.06,0.91,2.95,1,0.17,0.16,0.59,-4.18,-3.29
6679,鈺太,4.06,4.06,1.01,0.42,,,,,,
9911,櫻花,4.06,4.06,3.29,2.75,1.89,1.97,1.75,1.02,1.16,1.52
6202,盛群,4.05,4.05,4.1,3.47,3.57,3.5,3.32,2.51,2.36,3.53
6574,霈方,4.04,4.04,7.28,7.19,7.1,6.56,,,,
2301,光寶科,4.03,4.03,1.13,4.05,3.11,2.8,3.83,3.27,3.22,4.05
3092,鴻碩,4.03,4.03,4.8,4.53,1.24,1.05,-0.44,-0.29,0.8,1.62
3583,辛耘,4.02,4.02,4.05,3.6,1.06,3.04,3.13,2.4,1.21,0.09
4104,佳醫,4.02,4.02,3.12,3.09,3.27,2.53,2.66,2.4,3.25,3.72
4916,事欣科,4.02,4.02,1.06,2.01,-0.39,0.16,2.51,7.56,12.44,10.52
1240,茂生農經,4.01,4.01,4.63,6.51,1.62,,,,,
2451,創見,4.01,4.01,6.17,6.69,7.48,8.67,7.43,6.85,6.72,3.48
9904,寶成,4.01,4.01,4.38,4.43,3.24,2.93,3.62,3.49,2.01,2.77
3030,德律,3.97,3.97,2.52,1.82,4.23,5.34,3.41,6.39,4.45,4.48
3711,日月光投控,3.96,3.96,5.63,,,,,,,
5403,中菲,3.96,3.96,3.73,3.25,2.32,2.04,2.6,2.03,1.99,1.86
1525,江申,3.95,3.95,7.36,7.21,6.31,4.62,4.3,4.48,4.44,4.68
3587,閎康,3.95,3.95,4.04,4.94,3.85,4.54,5.12,4.48,3.11,2.15
6221,晉泰,3.92,3.92,1.72,1.4,2.21,1.45,1.93,1.72,2.29,1.17
1702,南僑,3.9,3.9,4.01,4.86,4.49,3.82,3.44,1.73,1.4,2.12
6616,特昇-KY,3.9,3.9,1.44,0.09,,,,,,
5522,遠雄,3.89,3.89,2.4,4.19,7.74,5.99,8.66,4.86,7.67,9.48
6605,帝寶,3.89,3.89,6.04,7.19,9.45,10.07,8.06,6.54,-2.36,6.78
5483,中美晶,3.86,3.86,1.8,-2.77,0.93,2.06,0.57,-5.33,1.02,10.5
6505,台塑化,3.86,3.86,8.42,7.95,4.97,0.95,2.82,0.29,2.36,4.3
3702,大聯大,3.84,3.84,4.1,3.18,3.27,3.51,2.87,2.78,3.21,4.49
4506,崇友,3.84,3.84,4.4,3.17,2.47,1.82,1.58,1.57,1.22,1.05
1560,中砂,3.81,3.81,5.2,3.79,4.14,4.63,3.73,3.24,3.11,1.75
2726,雅茗-KY,3.8,3.8,5.02,4.03,2.65,2.52,3.07,2.45,0.28,
2546,根基,3.79,3.79,2.79,1.93,1.27,1.68,1.68,0.93,1.14,3.7
2928,紅馬-KY,3.79,3.79,2.63,4.27,1.23,0.66,,,,
4745,合富-KY,3.79,3.79,3.01,3.05,6.04,5.7,5.1,3.81,1.17,0.24
6196,帆宣,3.78,3.78,3.77,3.12,2.78,2.33,1.35,0.77,2.35,0.88
1227,佳格,3.76,3.76,2.39,2.98,3.47,2.9,2.83,3.93,5.34,5.79
6285,啟碁,3.76,3.76,5.76,5.95,5.97,4.28,4.84,3.66,5.98,5.92
4138,曜亞,3.75,3.75,3.77,3.95,4.05,4.02,1.56,4.29,5.84,5.72
1593,祺驊,3.74,3.74,3.77,3.3,3.21,2.3,1.83,1.83,1.89,2.1
3551,世禾,3.74,3.74,2.39,1.67,3.16,4.91,4.6,3.8,5.36,3.21
8271,宇瞻,3.73,3.73,4.02,2.74,1.53,3.63,3.33,3.04,2.02,2.92
6123,上奇,3.7,3.7,3.06,3.15,2.25,1.69,1.32,2.51,2.79,3.53
6203,海韻電,3.7,3.7,1.31,2.52,2.46,4.38,3.45,3.36,4.26,3.92
3005,神基,3.67,3.67,3.38,3.68,2.19,1.51,0.69,0.62,0.81,1.31
1315,達新,3.65,3.65,0.9,1.59,1.34,1.16,0.82,0.83,2.95,0.99
4105,東洋,3.62,3.62,5.41,4.8,4.87,3.14,2.52,2.5,3.03,2.61
4417,金洲,3.59,3.59,2.82,4.74,3.44,2.43,1.8,4.94,1.63,2.35
6177,達麗,3.59,3.59,5.17,1.83,3.66,9.02,0.23,1.62,2.22,4.57
4755,三福化,3.58,3.58,4.26,3.18,2.27,1.63,1.62,3.79,2.2,1.37
5347,世界,3.58,3.58,2.75,3.38,2.54,3.35,2.76,1.5,0.54,1.17
6581,鋼聯,3.58,3.58,7.64,5.15,2.3,3.18,,,,
5223,安力-KY,3.57,3.57,2.25,1.8,2.19,,,,,
6716,應廣,3.57,3.57,4.2,4.33,,,,,,
8150,南茂,3.55,3.55,3.57,1.78,2.54,3.87,2.76,1.38,0.43,2.85
4205,中華食,3.53,3.53,3.28,3.09,2.51,1.9,1.86,2.46,1.83,2.37
9958,世紀鋼,3.53,3.53,0.32,0.39,1.02,0.35,1.2,1.8,-0.65,0.06
2488,漢平,3.5,3.5,2.37,5.64,2.98,2.26,3.43,0.83,0.06,1.03
5876,上海商銀,3.5,3.5,3.04,2.89,2.98,2.87,2.74,2.57,,
8435,鉅邁,3.5,3.5,3.49,2.98,3.09,3.27,3.7,3.68,3.44,4.95
2464,盟立,3.49,3.49,2.15,2.55,2.98,2.09,1.9,0.83,2.05,3.29
6591,動力-KY,3.44,3.44,4.26,10.19,12.71,0.26,,,,
4754,國碳科,3.42,3.42,2.95,3.32,2.6,1.42,1.38,0.58,,
8481,政伸,3.42,3.42,3.38,2.89,4.1,4.13,,,,
3019,亞光,3.41,3.41,2.21,1.2,0.37,-1.19,-3.05,-0.78,-7.39,-3.76
8112,至上,3.41,3.41,3.95,3.7,1.2,1.29,0.68,0.66,1.37,2.01
6024,群益期,3.4,3.4,4.68,4.18,3.54,2.65,2.58,2.52,2.4,2.1
6698,旭暉應材,3.4,3.4,0.63,0.37,,,,,,
6184,大豐電,3.39,3.39,2.37,-1.25,2.33,3.7,3.03,4.22,4.08,4.81
2637,慧洋-KY,3.38,3.38,0.71,2.69,4.53,3.81,3.43,5.08,5.92,4.19
3014,聯陽,3.38,3.38,2.47,2.38,2.2,2.4,1.22,1.08,-11.22,1.51
3338,泰碩,3.38,3.38,0.51,2.71,1.9,2.38,2.34,2.21,1.1,0.34
6470,宇智,3.38,3.38,2.17,5.18,5.59,4.79,2.04,,,
2015,豐興,3.37,3.37,4.69,3.12,3.45,2.87,2.49,2.79,4.59,4.06
1319,東陽,3.36,3.36,3.96,4.08,2.87,1.54,2.28,1.27,2.14,2.51
2063,世鎧,3.36,3.36,2.63,1.38,1.5,1.74,1.08,1.22,3.67,4.11
3147,大綜,3.36,3.36,1.99,1.33,3.03,1.56,1.47,1.15,,
5432,達威,3.36,3.36,-1.08,0.55,1.06,0.81,0.71,1.46,1.08,1.11
1216,統一,3.35,3.35,7.01,2.56,2.48,2.04,2.48,2.03,2.08,2.55
2472,立隆電,3.35,3.35,3.57,3.33,2.83,3.6,2.42,0.86,1.77,0.88
3416,融程電,3.34,3.34,2.18,3.06,3.52,4.12,4.6,3.34,3.76,5.13
2441,超豐,3.33,3.33,4.41,3.94,3.47,3.98,2.91,2.25,1.63,2.82
3090,日電貿,3.32,3.32,3.5,2.35,2.23,2.44,2.52,1.64,2.59,3.02
2816,旺旺保,3.3,3.3,3.12,1.03,1.23,2.75,2.59,1.11,0.4,-2.31
3511,矽瑪,3.3,3.3,-2.52,-3.62,1.1,-1.66,-1.68,0.7,0.6,5.21
8091,翔名,3.3,3.3,7,4.08,5.43,4.69,4.53,6.09,6.73,6.64
8928,鉅明,3.3,3.3,1.78,1.68,4.01,4.25,0.21,-1.81,0.17,-2.54
3556,禾瑞亞,3.29,3.29,3.51,3.46,4.1,4.49,8.62,2.34,4.98,2.58
4566,時碩工業,3.29,3.29,3.41,2.36,2.04,0.98,,,,
4943,康控-KY,3.28,3.28,10.53,1.52,2.22,1.72,0.34,0.32,1.7,4.43
9930,中聯資源,3.28,3.28,3.37,2.71,3.99,4.57,3.92,2.97,2.95,2.58
6257,矽格,3.26,3.26,2.76,2.17,2.11,2.9,2.44,2.76,2.21,3.37
3557,嘉威,3.25,3.25,-2.97,-0.96,-0.59,-3.54,-2.59,-0.73,-4.93,-1.27
3680,家登,3.25,3.25,0.25,0.52,0.17,0.51,0.32,2.43,2.52,2.58
6469,大樹,3.25,3.25,3.36,3.57,3.35,4.65,4.51,,,
5706,鳳凰,3.24,3.24,2.71,2.76,3.2,2.07,3.03,3.76,2.92,5.5
6242,立康,3.24,3.24,6.02,2.77,2.64,-1.98,-3.31,-1.9,-3.3,-2.2
2408,南亞科,3.23,3.23,14.36,8.67,7.07,11.77,0.34,-2.24,-8.06,-4.34
2539,櫻花建,3.22,3.22,2.61,2.84,3.51,4.64,5.27,2.29,1.57,1.62
4552,力達-KY,3.22,3.22,9.24,10.8,10.38,9.15,7.67,,,
1503,士電,3.21,3.21,2.55,2.39,2.39,2.43,2.25,1.93,2.11,1.63
2313,華通,3.21,3.21,3,1.36,2.41,1.67,1.56,0.74,0.82,-0.15
8163,達方,3.21,3.21,2.07,1.58,2,0.24,0.01,0.69,0.51,1.81
1465,偉全,3.2,3.2,0.25,0.72,1,1.05,1.21,0.99,1.25,2.52
2823,中壽,3.2,3.2,2.4,2.73,2.75,2.15,2.21,1.94,2.01,1.97
5609,中菲行,3.2,3.2,1.67,2.2,1.08,1.66,1.02,1.11,1.47,2.33
1541,錩泰,3.19,3.19,1.71,4.37,3.59,2.06,-0.29,-1.03,-0.05,0.5
2420,新巨,3.19,3.19,3.02,3.71,4.26,3.84,3.27,2.2,2.38,2.1
3454,晶睿,3.19,3.19,5.27,6.57,6.2,5.01,10.28,8.48,6.98,3.3
5209,新鼎,3.19,3.19,3.23,3.08,3.4,3.44,4.32,5.38,6.02,4.77
1323,永裕,3.18,3.18,2.76,3.11,2.55,3.03,2.77,2.35,2,2.38
3317,尼克森,3.17,3.17,1.51,1.1,-0.44,0.25,0.44,-0.53,-1.79,0.76
8048,德勝,3.17,3.17,2.38,2.59,3.51,2.01,1.27,0.72,0.41,0.59
6624,萬年清,3.16,3.16,2.54,0.39,0.34,,,,,
6680,鑫創電子,3.16,3.16,4.04,4.1,,,,,,
3206,志豐,3.15,3.15,1.5,1.31,2.03,1.56,0.5,1.22,2.09,1.98
2731,雄獅,3.14,3.14,6.5,3.54,6.43,5.48,5.85,2.38,2.33,3.46
3218,大學光,3.13,3.13,1.65,1.39,1.23,1.54,1.31,-1.37,0.6,-0.97
4968,立積,3.13,3.13,2.59,2.74,3.26,1.35,0.37,-1.57,-2.93,-1.32
6261,久元,3.13,3.13,4.01,3.45,3.71,6.04,4.25,5.52,6.68,8.53
3483,力致,3.11,3.11,0.11,2.63,-0.73,0.13,-1.31,2.83,0.45,0.11
6671,三能-KY,3.11,3.11,4.52,4.9,8.11,,,,,
5455,昇益,3.1,3.1,-0.81,-0.43,-2.99,-7.32,-1.75,-1.82,-1.55,-1.29
5907,大洋-KY,3.1,3.1,1.87,1.65,1.63,5.38,4.94,3.71,5.14,3.23
2235,謚源,3.09,3.09,3.48,5.65,6.22,5.44,3.83,2.21,1.73,1.58
4581,光隆精密-KY,3.09,3.09,3.69,3.39,,,,,,
1434,福懋,3.08,3.08,2.54,2.07,1.68,2.09,1.27,1.46,1.24,2.43
3537,堡達,3.07,3.07,2.1,1.26,1.41,1.52,2.33,2.26,2.19,1.33
3691,碩禾,3.07,3.07,-3.45,26.42,39.65,24.54,12.24,13.76,23.4,34.51
4528,江興鍛,3.06,3.06,4.81,3.08,3.56,2.9,2.3,1.96,2.26,1.72
6115,鎰勝,3.06,3.06,2.44,4.08,3.39,3.5,3.84,3.91,4.5,4.14
2376,技嘉,3.05,3.05,4.41,3.64,3.05,3.82,3.76,2.47,2.46,3.29
8342,益張,3.05,3.05,2.29,6.54,4.13,2.65,3.21,2.21,1.08,0.73
4991,環宇-KY,3.04,3.04,4.77,4.01,4.95,4.01,3.06,0.19,2.05,0.38
5607,遠雄港,3.04,3.04,1.58,1.09,0.97,1.33,1.08,0.54,0.06,-0.08
5878,台名,3.04,3.04,3.79,3.62,3.12,3.86,3.9,3.77,2.46,
6715,嘉基,3.04,3.04,1.59,-3.19,-1.55,,,,,
6143,振曜,3.03,3.03,-1.12,4.04,6.04,5.25,8.08,5.09,2.32,5.03
3630,新鉅科,3.02,3.02,-4.36,-5.35,-7.04,-4.06,1.82,-2.03,1.56,5.16
6640,均華,3.02,3.02,2.52,4.67,4.77,,,,,
8039,台虹,3.02,3.02,3.55,2.81,3.61,4.32,4.96,3.07,2.8,4.31
6570,維田,3.01,3.01,1.23,1.68,2.1,2.22,,,,
1231,聯華食,3,3,2.54,3.07,2.41,1.5,2.59,3.03,3.02,2.65
2809,京城銀,2.99,2.99,4.89,4.17,3.09,4.33,3.53,3.28,2.47,1.76
8917,欣泰,2.99,2.99,1.73,1.4,1.25,1.14,1.24,1.8,2.02,2.48
5243,乙盛-KY,2.96,2.96,2.5,2.18,1.73,3.01,2.55,1.6,,
6615,慧智,2.96,2.96,2.41,2.65,1.72,2.9,,,,
8489,三貝德,2.94,2.94,8.01,2,4.19,-4.12,,,,
1210,大成,2.93,2.93,3.28,3.01,0.87,1.7,3.42,1.47,2.22,2.36
4721,美琪瑪,2.92,2.92,2.77,1.89,1.55,1.53,1.08,0.84,1.77,2.75
1303,南亞,2.91,2.91,6.87,6.16,4.5,4,3.19,0.55,2.95,5.22
2108,南帝,2.9,2.9,1.74,1.71,2.72,0.56,0.81,0.96,2.59,1.58
2608,嘉里大榮,2.9,2.9,2.54,2.68,2.75,2.05,1.83,1.69,1.43,1.23
6248,沛波,2.89,2.89,0.84,0.92,2.01,1.5,-1.79,-7.52,-3.92,0.09
6282,康舒,2.87,2.87,0.6,1.01,1.29,2.11,2.42,2.05,1.2,1.94
4120,友華,2.86,2.86,5.29,5.41,2.57,2.26,5.84,2.67,2.09,3.42
3029,零壹,2.85,2.85,1.61,1.85,1.65,1.18,0.87,0.82,0.54,0.8
8131,福懋科,2.85,2.85,3.15,2.31,2.55,1.91,0.26,0.66,2.69,3.46
2527,宏璟,2.84,2.84,0.13,0.24,2.68,3.38,1.26,0.93,1.81,0.75
2375,凱美,2.83,2.83,2.52,-0.66,0.52,1,4.37,-0.74,-1.98,-0.22
4164,承業醫,2.83,2.83,-0.62,1.14,1.73,2.04,2.42,3.91,5.44,4.99
1109,信大,2.82,2.82,1.32,0.42,0.04,0.67,0.65,0.2,0.17,-0.04
3022,威強電,2.82,2.82,2.82,4.16,3.55,4.51,3.62,3.42,6.07,3.9
2115,六暉-KY,2.81,2.81,3.35,4.27,3.35,3.25,1.77,1.51,1.72,3.27
3705,永信,2.81,2.81,1.93,2.47,3.35,2.84,2.44,1.81,2.18,0
2367,燿華,2.8,2.8,1.24,-1.27,0.97,0.9,0.44,-0.83,0.91,0.31
2748,雲品,2.8,2.8,3.48,3.18,3.02,2.35,,,,
4550,長佳,2.8,2.8,1.5,2.45,1.34,2.24,3.11,3.67,,
4564,元翎,2.8,2.8,1.51,2.11,1.4,0.52,,,,
2455,全新,2.79,2.79,2.15,2.12,2.4,1.9,1.87,1.88,2.33,2.37
5490,同亨,2.79,2.79,1.03,4.63,5.41,2.01,3.38,1.82,2.73,3.72
4999,鑫禾,2.78,2.78,5.22,6.14,5.89,6.74,5.52,6.45,5.29,8.79
6426,統新,2.78,2.78,2.44,2.78,1.8,3,2.07,4.99,,
6590,普鴻,2.78,2.78,1.32,1.98,2.49,1.03,,,,
3528,安馳,2.77,2.77,2.57,2.64,3.41,3.19,2.79,2.84,3.03,5.43
5007,三星,2.77,2.77,3.84,3.7,3.03,3.88,3.95,2.44,3.99,2.37
5538,東明-KY,2.77,2.77,4.07,2.78,1.42,3.05,1.56,1.08,,
6128,上福,2.76,2.76,5.22,4.2,3.7,3.08,2.41,2.16,2.71,3.6
1795,美時,2.74,2.74,0.09,-0.56,0.44,-2.41,-2.4,-4.21,-0.86,0.34
8069,元太,2.72,2.72,1.85,1.69,0.47,0.01,0.03,-0.69,6.05,3.81
2206,三陽工業,2.71,2.71,0.6,-0.37,3.48,-0.32,-0.56,0.53,1.42,0.84
2421,建準,2.71,2.71,2.62,2.28,1.77,1.51,1.22,0.83,1.67,2.37
3003,健和興,2.71,2.71,3.2,2.49,2.45,2.59,2.24,2.32,1.6,2.41
3017,奇鋐,2.71,2.71,2.51,2.43,2.1,2.06,0.7,0.09,2,3.75
2351,順德,2.7,2.7,3.93,4,3.16,3.95,2.69,1.6,0.83,3.73
4972,湯石照明,2.69,2.69,3.04,3.2,3.8,2.76,2.19,2.33,2.28,2.28
5487,通泰,2.69,2.69,1.32,1.85,1.55,1.86,1.86,0.97,0.91,1.17
6201,亞弘電,2.69,2.69,2.3,3.39,2.24,1.74,1.15,1.98,2.38,2.27
3444,利機,2.68,2.68,1.22,1.16,1.11,1.57,0.73,0.49,2.67,2.09
4904,遠傳,2.68,2.68,3.33,3.5,3.52,3.52,3.63,3.25,2.73,2.72
1201,味全,2.67,2.67,1.31,-1.53,-3.78,-0.49,1.72,1.6,1.35,3.23
6508,惠光,2.67,2.67,1.64,2.08,2.07,3.09,2.23,2.04,2.09,1.94
8467,波力-KY,2.67,2.67,1,1.84,4.07,6.07,0,5.14,,
2542,興富發,2.66,2.66,1.69,5.57,7.06,11.44,10.85,4.89,9.19,10.43
3706,神達,2.65,2.65,3.24,3.44,2.32,1.03,0.78,,,
5371,中光電,2.65,2.65,4.03,4.01,3.51,4.46,2.68,1.22,2.09,4.88
6494,九齊,2.65,2.65,3.92,3.6,2.32,2.77,2.86,,,
4935,茂林-KY,2.63,2.63,2.07,6.05,6.67,4.52,1.57,2.23,4.01,2.39
6532,瑞耘,2.63,2.63,1.84,1.14,1.97,1.6,,,,
3169,亞信,2.62,2.62,1.86,1.18,1.21,1.28,2.01,2.22,2,2.8
6189,豐藝,2.62,2.62,1.96,2.5,3.22,3.48,3.23,2.58,2.54,2.22
3402,漢科,2.61,2.61,2.77,2.56,1,0.64,0.02,0.95,0.9,3.52
2520,冠德,2.6,2.6,0.7,1.49,1.16,5.82,2.42,0.27,2.02,3.51
3521,鴻翊,2.6,2.6,-1.41,0.11,0.52,0.52,-2.24,-0.6,-0.71,-2.69
5439,高技,2.58,2.58,2.32,2.55,1.62,2.04,1.29,1.67,3.16,3.93
6112,聚碩,2.58,2.58,2.8,2.48,2.45,2.5,2.52,2.57,2.38,1.81
4722,國精化,2.57,2.57,3.1,3.68,3.94,2.03,1.63,2.54,1.46,1.25
6697,東捷資訊,2.57,2.57,2.31,2.28,2.1,,,,,
8455,大拓-KY,2.56,2.56,1.81,1.95,1.35,2.15,,,,
1536,和大,2.55,2.55,4.81,4.78,4.62,3.06,2.3,1.67,1.16,0.61
2316,楠梓電,2.55,2.55,-0.03,0.17,15.03,1.15,0.87,1.17,1.31,1
3605,宏致,2.55,2.55,0.61,1.57,1.22,3.65,1.56,1.95,5.53,4.85
6556,勝品,2.55,2.55,1.88,2.96,4.6,7.43,,,,
3114,好德,2.54,2.54,1.43,0.43,1.18,1.16,0.67,0.54,0.68,-0.17
8086,宏捷科,2.54,2.54,1.58,2.77,7.85,2.76,-0.55,0.04,0.54,1.22
4764,雙鍵,2.53,2.53,5.22,5.25,6.96,10.54,,,,
4919,新唐,2.53,2.53,3.32,2.95,2.26,1.65,1.25,3.03,2.05,4.13
5206,坤悅,2.53,2.53,1.19,0.95,2.75,0.15,2.21,0.79,0.3,-1.11
8420,明揚,2.53,2.53,0.19,2.16,2.46,0.5,1.53,0.34,-2.02,2.04
1229,聯華,2.51,2.51,3.11,2.37,1.59,2.01,1.57,1.86,1.81,2.43
4931,新盛力,2.51,2.51,0.44,0.85,0.7,-2.05,-2.69,-8.59,-2.38,0.78
8028,昇陽半導體,2.51,2.51,1.43,1.63,1.57,3.79,4.73,,,
8383,千附,2.51,2.51,4.02,4.51,3.53,3.04,1.63,1.44,1.02,1.71
3032,偉訓,2.5,2.5,2.15,3.81,2.62,2.06,0.48,0.1,0.24,1.16
2449,京元電子,2.49,2.49,1.88,2.56,1.93,2.15,1.53,1.31,0.38,1.48
3078,僑威,2.49,2.49,2.84,3.38,2.62,2.14,1.1,0.46,0.9,1.3
1817,凱撒衛,2.48,2.48,3.58,3.4,3.18,2.51,2.54,1.87,1.79,2.42
5212,凌網,2.48,2.48,0.94,0.92,0.89,0.57,-1.09,0.28,0.25,0.31
2221,大甲,2.46,2.46,2.06,2.03,1.64,0.71,0.15,0.74,2.02,0.6
5285,界霖,2.46,2.46,4.17,2.01,2.25,3.12,1.83,1.25,1.5,2.32
1436,華友聯,2.45,2.45,3.15,0.57,-0.55,5.35,-0.18,-0.22,3.17,0.82
9927,泰銘,2.45,2.45,4.79,3.8,2.4,3.56,3.4,2.75,1.85,3.38
6122,擎邦,2.44,2.44,0.24,-0.2,-0.2,0.31,-0.45,0.92,1.45,2.26
1583,程泰,2.43,2.43,3.44,2.24,6.21,6.88,4.05,4.21,5.04,2.28
3580,友威科,2.43,2.43,5.29,-0.66,-1.7,-2.29,-5.21,-5.48,-1.45,0.39
5519,隆大,2.43,2.43,1.19,1.3,1.4,3.15,4.05,4.07,5.32,4.17
6612,奈米醫材,2.43,2.43,1.03,0.7,0.39,-0.68,,,,
6182,合晶,2.41,2.41,0.67,-3.55,0.07,-2.15,-1.4,-2.33,0.3,2.45
3231,緯創,2.4,2.4,1.48,1.2,0.55,1.5,2.51,3.33,4.36,6.15
6197,佳必琪,2.4,2.4,1.82,2.4,1.53,1.8,0.97,0.39,-0.38,0.58
9937,全國,2.39,2.39,2.22,2.28,1.59,1.06,1.21,1.4,1.51,6.69
5015,華祺,2.38,2.38,3.34,2.96,2.43,3.72,1.62,-0.32,2.1,0.15
8088,品安,2.37,2.37,0.41,1.2,1.67,1.77,3.66,0.79,0.69,-0.88
3264,欣銓,2.36,2.36,2.73,1.92,2.14,2.65,1.87,1.82,1.87,3.21
6432,今展科,2.36,2.36,0.44,2.01,3.49,3.38,2.6,,,
8410,森田,2.36,2.36,2.76,2.37,-0.18,5.69,3.45,2.44,4.07,3.55
1785,光洋科,2.35,2.35,0.33,-1.23,-2.62,-0.02,0.97,2.02,2.16,5.39
4305,世坤,2.34,2.34,2.49,3,2.96,2.34,2.55,2.45,1.22,0.86
8107,大億金茂,2.33,2.33,8.83,-0.21,0.69,1.12,-8.5,-1.06,-0.15,1
6231,系微,2.32,2.32,0.98,-0.99,1.14,0.55,0.73,3.31,9.45,6.54
5284,jpp-KY,2.31,2.31,5.29,4.2,5.11,4.43,2.91,3.41,,
1507,永大,2.3,2.3,2.76,3.8,4.53,4.95,4.19,1.84,3.61,3.3
2478,大毅,2.3,2.3,1.05,1.01,0.94,0.67,0.31,0.42,0.98,2.55
3675,德微,2.3,2.3,3,2.21,2.1,1.3,-0.48,-1,0.56,2.53
6208,日揚,2.3,2.3,1.83,1.18,0.7,1.02,0.85,0.51,1.83,1.37
2867,三商壽,2.29,2.29,1.71,1.78,1.88,1.82,1.99,1.42,0.78,0.31
3531,先益,2.29,2.29,2.76,1.55,0.3,0.37,2.17,2.16,1.87,1.87
5425,台半,2.29,2.29,3.77,3.34,3.31,2.51,1.61,0.66,1.61,2.14
1312,國喬,2.27,2.27,3.64,2.65,1.62,0.31,2.15,1.97,1.23,2.31
2535,達欣工,2.26,2.26,2.14,3.12,1.58,2.54,4.06,3.2,2.27,2.21
4426,利勤,2.26,2.26,1.47,6.26,6.65,3.51,2.82,2.28,0.93,2.2
