"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"341",="3265","台星科","23.4","2016","33.7","+15.2","5.36","+544","6.11","+474","15.9","+13","18.1","+27.4","4.49","+5.69","17.5","+24.8","8.28","+11.6","52"
"342",="1527","鑽全","39.95","2016","40.6","+16.1","12.7","+22","9.5","-4.57","31.2","+1.52","23.4","-5.07","6.88","+0.13","26.3","-3.3","6.23","-0.88","62"
"343",="3491","昇達科","72.7","2016","15.2","+6.59","5.48","-2.38","2.2","-4.94","36.1","-3.32","15.6","-1.96","4.27","-0.25","13","-2.03","9.97","-1.76","66"
"344",="6114","久威","24.4","2016","22.8","+30.5","4.91","+13.2","2.8","+3.38","21.5","-3.3","12.3","-3.22","7.03","-0.45","32.8","-8.18","16.1","-4.11","50"
"345",="2382","廣達","68.7","2016","8,940","-11.2","466","+0.36","151","-15.1","5.21","+0.6","1.72","-0.04","3.93","-0.69","11","-1.66","2.75","-0.36","40"
"346",="4995","晶達","44.5","2016","8.84","+10.1","2.78","+1.68","0.66","-31.4","31.4","-2.6","7.45","-4.5","1.93","-0.88","12.9","-5.78","6.25","-5.27","51"
"347",="8433","弘帆","41.3","2016","29","+14.3","6.65","+8.08","3.74","+5.33","23","-1.32","12.9","-1.1","7.11","+0.36","28.3","-0.74","18.1","-2.99","60"
"348",="8255","朋程","83.5","2016","35.2","-0.74","11.9","+5.86","5.62","-7.45","33.9","+2.11","15.1","-2.15","7.5","-0.63","17","-3.44","13.5","-3.12","66"
"349",="2392","正崴","36.05","2016","905","-16.4","92.2","-7.78","7.93","-52","10.2","+0.95","0.85","-0.75","1.55","-1.67","2.72","-3.18","1.07","-1.36","36"
"350",="8916","光隆","40.8","2016","86","-3.61","13.9","-1.38","4.47","+3.72","16.1","+0.36","5.19","+0.36","4.19","+0.1","13.1","-0.32","7.27","+0.02","45"
"351",="2347","聯強","44.7","2016","3,427","+6.38","121","+4.65","48.8","+53.1","3.54","-0.06","1.5","+0.43","2.92","+0.91","11.7","+4.09","3.9","+1.38","32"
"352",="8213","志超","35.2","2016","218","-2.9","30.5","-13.3","8.13","-25.4","14","-1.68","4.44","-1.01","3.08","-0.94","7.58","-1.5","3.37","-0.62","45"
"353",="3310","佳穎","29","2016","8.05","-7.6","1.77","-17","3.02","+170","21.9","-2.48","37.5","+24.7","2.95","+1.95","20.2","+12.6","6.97","+4","57"
"354",="6679","鈺太","146","2016","5.1","","1.12","","0.11","","21.9","","2.12","","0.42","","3.22","","2.34","","41"
"355",="9911","櫻花","46.15","2016","56","+8.78","18.3","+12.9","7.01","+35.6","32.6","+1.18","12.5","+2.48","2.75","+0.86","17","+4.77","11.8","+3.33","64"
"356",="6202","盛群","65.1","2016","41.6","+4.79","20.2","+3.44","7.84","-2.8","48.5","-0.63","19.1","-1.56","3.47","-0.1","19.7","-0.45","15.6","-0.62","72"
"357",="6574","霈方","56.6","2016","8.19","+43.2","6.98","+47.6","1.44","+67.3","85.3","+2.53","17.6","+2.53","7.19","+0.09","43.2","+0.21","30.8","+4.91","70"
"358",="2301","光寶科","46.75","2016","2,296","+5.83","313","+11.1","94.2","+30.4","13.6","+0.64","4.08","+0.71","4.05","+0.94","11.8","+2.59","4.46","+1.03","43"
"359",="3092","鴻碩","42","2016","27.7","+21.4","7.89","+103","2.87","+265","28.5","+11.4","10.4","+6.92","4.53","+3.29","21.9","+15.3","10.8","+7.75","53"
"360",="3583","辛耘","46","2016","34.9","+18.8","11.8","+30.5","2.92","+241","33.7","+3.02","8.37","+5.45","3.6","+2.54","14.4","+9.95","8.2","+5.8","57"
"361",="4104","佳醫","57","2016","62.1","+0.05","12","-2.85","3.9","+2.79","19.3","-0.58","7.69","+0.15","3.09","-0.18","5.79","-0.04","2.94","-0.12","40"
"362",="4916","事欣科","26.7","2016","23.5","+60.9","4.73","+142","1.37","+615","20.2","+6.79","6.05","+7.87","2.01","+2.4","12.6","+15","6.42","+8","45"
"363",="1240","茂生農經","52.4","2016","12.7","+0.9","1.6","+32.9","1.45","+278","12.6","+3.04","11.5","+8.41","6.51","+4.89","26.1","+15.6","11.8","+8.27","49"
"364",="2451","創見","70.1","2016","221","-11.3","49.5","+5.32","28.8","-10.5","22.4","+3.53","13","+0.11","6.69","-0.79","14.1","-1.51","12.3","-0.52","60"
"365",="9904","寶成","27.5","2016","2,749","+2.16","704","+9.11","131","+37","25.6","+1.63","8.37","+2.2","4.43","+1.19","14.5","+3.66","8.01","+2.01","49"
"366",="3030","德律","55.6","2016","31","-34.8","17","-33.1","4.29","-57","54.7","+1.38","13.8","-7.16","1.82","-2.41","7.94","-9.58","6.91","-7.94","64"
"367",="3711","日月光投控","61.3","-","","","","","","","","","","","","","","","","",""
"368",="5403","中菲","47.1","2016","15.6","+17.5","4.67","+23.9","2.04","+26.7","30","+1.55","13","+0.85","3.25","+0.93","16.6","+3.34","7.37","+1.35","49"
"369",="1525","江申","46.6","2016","11.9","-0.6","1.16","-11.5","5.29","+21.1","9.68","-1.19","44.3","+7.94","7.21","+0.9","15.3","+1.79","12.4","+1.42","60"
"370",="3587","閎康","76.2","2016","14.6","+30.2","5.56","+30.3","2.3","+29.8","38.1","+0.01","15.8","-0.06","4.94","+1.09","15","+0.8","11.3","-0.05","66"
"371",="6221","晉泰","61.9","2016","19.2","-15.5","4.13","-8.53","0.55","-33.2","21.5","+1.64","2.89","-0.75","1.4","-0.81","8.81","-5.21","3.2","-2.01","36"
"372",="1702","南僑","44","2016","163","+5.3","61.4","+9.48","12.1","+8.34","37.7","+1.44","7.18","-0.34","4.86","+0.37","20.8","-0.59","6.33","-0.26","57"
"373",="6616","特昇-KY","25.8","2016","3.6","","0.69","","0.01","","19.2","","3.85","","0.09","","6.44","","3.58","","27"
"374",="5522","遠雄","43.95","2016","277","+1.92","78","-15.4","35","-45.8","28.1","-5.78","12.6","-11.1","4.19","-3.55","8.04","-7.5","3.76","-2.92","40"
"375",="6605","帝寶","48.95","2016","158","+4.76","43.3","-1.32","11.9","-23.9","27.5","-1.69","7.52","-2.77","7.19","-2.26","10.1","-4.18","4.39","-1.74","40"
"376",="5483","中美晶","88.3","2016","316","+11.8","34.4","-19.6","-15.9","-397","10.9","-4.24","-4.08","-7.82","-2.77","-3.7","-4.62","-8.83","-2","-4.42","34"
"377",="6505","台塑化","90","2016","5,462","-13.2","965","+74.9","758","+60.2","17.7","+8.9","13.9","+6.36","7.95","+2.98","26.3","+7.63","17.3","+6.73","64"
"378",="3702","大聯大","38.6","2016","5,369","+4.15","226","+5.34","53.1","-1.98","4.21","+0.05","1","-0.06","3.18","-0.09","10.8","-0.79","2.99","-0.21","30"
"379",="4506","崇友","57.5","2016","41.9","+3.25","12.5","+11.8","6.24","+28.2","29.7","+2.28","14.9","+2.89","3.17","+0.7","17.4","+2.96","9.59","+2.16","51"
"380",="1560","中砂","60.4","2016","41.3","+2.04","12","-3.77","5.35","-8.34","29.1","-1.76","13","-1.47","3.79","-0.35","14.1","-1.18","10.6","-0.65","57"
"381",="2726","雅茗-KY","61.9","2016","17.6","+9.52","9.33","+20.1","1.21","+67.1","53.1","+4.66","6.56","+2.28","4.03","+1.38","21","+7.96","8.47","+3.31","57"
"382",="2546","根基","38.1","2016","83.1","+41.9","4.38","+19.3","2.04","+52.2","5.27","-1","2.46","+0.17","1.93","+0.66","9.51","+3.18","3.94","+1.1","36"
"383",="2928","紅馬-KY","41.35","2016","57.3","+53.7","23.7","+31.9","2","+282","41.3","-6.81","3.5","+2.09","4.27","+3.04","17.1","+11.8","7.69","+4.38","45"
"384",="4745","合富-KY","34.35","2016","29.7","-9.44","8.49","-8.07","1.75","-49.4","28.6","+0.42","5.91","-4.68","3.05","-2.99","10.5","-9.95","4.97","-5.37","40"
"385",="6196","帆宣","75.3","2016","187","+3.43","22.5","+11.6","5.15","+12.3","12","+0.88","2.74","+0.19","3.12","+0.34","11.3","+0.87","3.93","+0.05","36"
"386",="1227","佳格","65","2016","271","+6.11","80.1","-0.45","26.1","-4.54","29.6","-1.95","9.74","-1.04","2.98","-0.49","18.9","-2.6","12.5","-1.78","53"
"387",="6285","啟碁","62.5","2016","528","+1.14","73.2","+5.55","20.4","+3.55","13.9","+0.58","3.87","+0.09","5.95","-0.02","16","-0.71","7.09","-0.54","38"
"388",="4138","曜亞","49.2","2016","12.1","-7.56","4.06","+0.87","1.18","-1.97","33.4","+2.79","12.2","+2.37","3.95","-0.1","10.5","+0.63","6.7","+0.01","60"
"389",="1593","祺驊","47.15","2016","8.06","-4.33","2.36","+0.89","1","+4.66","29.3","+1.51","12.4","+2.16","3.3","+0.09","12.5","+1.07","9.77","+0.99","62"
"390",="3551","世禾","42.7","2016","13.4","-1.83","3.68","-18.2","0.95","-47.6","27.4","-5.49","7.08","-6.23","1.67","-1.49","3.64","-3.13","2.77","-2.69","51"
"391",="8271","宇瞻","47.55","2016","68.2","-7.55","11.6","+20.3","3.49","+53","17","+3.92","5.12","+2.03","2.74","+1.21","13.2","+4.85","9.02","+3.32","45"
"392",="6123","上奇","41.8","2016","53.7","+42.9","10.2","+22.2","1.68","+38.3","19","-3.22","3.84","-0.33","3.15","+0.9","14.2","+2.64","6.9","+1.35","43"
"393",="6203","海韻電","55.1","2016","16.8","-3.57","5.18","+11.8","2.01","+2.08","30.8","+4.22","12","+0.67","2.52","+0.06","13.6","+0.53","9.69","+0.32","60"
"394",="3005","神基","44.45","2016","204","+11.3","56.4","+22.8","20.8","+63.2","27.6","+2.6","11.1","+3.31","3.68","+1.49","15","+5.3","9.26","+3.27","55"
"395",="1315","達新","55.6","2016","28.9","+5.96","5.71","+11.6","3.04","+18.7","19.8","+1","10.5","+1.51","1.59","+0.25","4.27","+0.79","3.27","+0.58","49"
"396",="4105","東洋","74.4","2016","37.6","+17.7","25.6","+17.2","11.9","-1.46","68","-0.27","33.4","-5.65","4.8","-0.07","21.4","-2.7","13.8","-1.54","81"
"397",="4417","金洲","30.45","2016","26.1","-7.59","7.54","+10.2","3.88","+37","28.9","+4.67","16.9","+5.88","4.74","+1.3","19.3","+4.45","12.1","+3.23","59"
"398",="6177","達麗","28.55","2016","24.6","-47","7.24","-37.1","3.69","-48.5","29.5","+4.62","15","-0.43","1.83","-1.83","9.99","-9.43","2.8","-3.16","38"
"399",="4755","三福化","47.4","2016","38.2","+8.82","6.79","+52.4","2.86","+40.8","17.8","+5.09","7.5","+1.7","3.18","+0.91","10.8","+2.59","7.96","+1.95","45"
"400",="5347","世界","69.5","2016","258","+10.8","89.2","+29.4","55.4","+33.2","34.6","+4.97","21.4","+3.61","3.38","+0.84","19.7","+4.61","16.4","+3.87","79"
"401",="6581","鋼聯","60.9","2016","15.2","+8.69","8.28","+34.7","5.15","+60.6","54.3","+10.5","33.8","+10.9","5.15","+2.85","30.5","+11.7","23.8","+9.89","91"
"402",="5223","安力-KY","34.3","2016","14","-8.93","3.12","-14.5","0.69","-17.7","22.3","-1.46","4.79","+0.63","1.8","-0.39","5.23","+0.48","2.97","+0.14","41"
"403",="6716","應廣","70.5","2016","4.57","","1.73","","0.73","","37.7","","16","","4.33","","24.6","","18.7","","66"
"404",="8150","南茂","31.4","2016","184","-2.39","36.4","-12.3","15.3","-31.3","19.8","-2.23","6.67","-3.82","1.78","-0.76","6.54","-2.86","3.81","-2.03","49"
"405",="4205","中華食","89.9","2016","14","+7.02","5.07","+13.7","2.25","+23.4","36.3","+2.14","16.1","+2.13","3.09","+0.58","17.7","+2.43","14.5","+1.96","74"
"406",="9958","世紀鋼","84.3","2016","22.8","-24.6","2.88","-24.5","0.73","-61.4","12.6","+0.01","3.13","-3.18","0.39","-0.63","2.81","-5.26","1.12","-1.93","34"
"407",="2488","漢平","28.25","2016","32.4","+34.9","8.87","+58.5","4.51","+89.5","27.4","+4.08","14","+4.03","5.64","+2.66","23.6","+9.93","15.2","+6.31","68"
"408",="5876","上海商銀","42.55","2016","325","+3.23","","","117","-1.26","","","46.6","-1.77","2.89","-0.09","9.48","-0.61","0.92","-0.04","44"
"409",="8435","鉅邁","50.4","2016","6.57","+3.33","3.57","+3.01","0.95","-3.45","54.4","-0.17","14.4","-1.01","2.98","-0.11","12.8","-0.22","10.6","-0.37","68"
"410",="2464","盟立","36.9","2016","88.8","+6.79","15.1","-2.57","4.89","-14.2","17","-1.63","5.51","-1.35","2.55","-0.43","13.8","-2.72","5.6","-2.36","40"
"411",="6591","動力-KY","45.15","2016","11.7","+39.6","3.72","+73.1","1.47","+72.9","31.7","+6.14","12.5","+2.42","10.19","-2.52","40.9","-12.6","17.8","+4.04","62"
"412",="4754","國碳科","55.2","2016","4.09","+12.9","1.65","+17.3","0.47","+32.4","40.4","+1.53","11.6","+1.71","3.32","+0.72","21.5","+0.96","12.5","+0.96","66"
"413",="8481","政伸","58.4","2016","10.8","-14.5","4.57","-18.6","1.76","-29.7","42.1","-2.12","16.2","-3.48","2.89","-1.21","17.1","-6.3","13.6","-4.74","68"
"414",="3019","亞光","68.1","2016","179","-1.77","32.6","+24.9","3.37","+223","18.2","+3.88","5.23","+3.8","1.2","+0.83","6.01","+4.36","4.44","+3.26","51"
"415",="8112","至上","29.65","2016","1,114","+44.2","30.9","+106","11","+224","2.78","+0.83","1.17","+0.61","3.7","+2.5","20.5","+12.1","5.63","+2.69","32"
"416",="6024","群益期","38.5","2016","22.5","+45.1","11.9","+40.1","5.12","+18.2","52.7","-1.89","22.7","-5.27","4.18","+0.64","16.6","+1.26","2.16","-0.26","50"
"417",="6698","旭暉應材","51","2016","1.93","","0.56","","0.18","","28.9","","8.87","","0.37","","3.08","","2.92","","62"
"418",="6184","大豐電","42.1","2016","16.5","-1.57","3.1","-58.3","-1.86","-161","18.8","-25.6","-16.3","-32.4","-1.25","-3.58","-5.61","-11.1","-3.06","-6.23","40"
"419",="2637","慧洋-KY","23.6","2016","107","-3.02","17.5","-33.9","14","-37.6","16.4","-7.66","13","-7.38","2.69","-1.84","4.77","-3.22","1.64","-1.19","45"
"420",="3014","聯陽","57","2016","31.3","+1.39","15.6","+4.05","3.64","+7.58","50","+1.28","11.6","+0.66","2.38","+0.18","9.71","+0.57","7.8","+0.45","66"
"421",="3338","泰碩","90.8","2016","28.8","+12.6","7","+18.4","1.87","+41.4","24.3","+1.18","6.5","+1.32","2.71","+0.81","17.1","+4.98","7.54","+1.59","47"
"422",="6470","宇智","41.2","2016","18.7","+0.13","3.82","+8.51","1.64","+1.02","20.4","+1.58","8.75","+0.08","5.18","-0.41","26.4","-6.05","12.8","-1.46","48"
"423",="2015","豐興","52.1","2016","209","-10.5","31.6","+4.86","18.2","-9.38","15.1","+2.21","8.67","+0.1","3.12","-0.33","11","-1.45","9.39","-1.06","60"
"424",="1319","東陽","37.65","2016","242","+7.68","61","+17.8","24.2","+42.5","25.2","+2.17","10.2","+2.54","4.08","+1.21","12.6","+3.29","6.82","+1.93","49"
"425",="2063","世鎧","32.55","2016","7.72","+18.5","2.26","+32.6","0.62","-4.57","29.2","+3.1","8.03","-1.94","1.38","-0.12","9.99","-0.61","5.05","-0.66","41"
"426",="3147","大綜","32.6","2016","23.7","-12.5","2.79","-12.2","0.4","-56","11.8","+0.04","1.69","-1.67","1.33","-1.7","8.85","-12.8","4.26","-5.9","36"
"427",="5432","達威","15.9","2016","1.07","-13.9","0.33","-14.3","0.11","-47.8","30.7","-0.13","10.7","-6.94","0.55","-0.51","4.17","-4.33","3.7","-3.53","62"
"428",="1216","統一","71.9","2016","4,134","-0.67","1,377","-0.2","145","+2.97","33.3","+0.16","5.73","+0.54","2.56","+0.08","15.4","+1.26","6.09","+0.68","51"
"429",="2472","立隆電","41.85","2016","60.7","+4.7","15.2","+9.77","4.3","+5.23","25","+1.16","8.84","+0.61","3.33","+0.5","11.1","+0.9","6.46","+0.5","51"
"430",="3416","融程電","55.8","2016","13.5","-11.2","5.17","-11","1.84","-13","38.4","+0.09","13.7","-0.28","3.06","-0.46","11.3","-1.5","9.61","-1.37","66"
"431",="2441","超豐","44.8","2016","106","+10.8","29.5","+13.6","22.4","+13.3","27.9","+0.69","21.2","+0.47","3.94","+0.47","15.8","+1.23","13.5","+0.9","74"
"432",="3090","日電貿","52","2016","84.5","+2.25","12.3","+6.85","3.87","+4.13","14.6","+0.63","4.6","+0.01","2.35","+0.12","13.3","+0.25","5.83","+0.1","40"
"433",="2816","旺旺保","19.25","2016","63.1","+7.47","19","+2.04","2.18","-16.5","30.1","-1.6","3.43","-1.01","1.03","-0.2","6.04","-1.38","1.45","-0.4","43"
"434",="3511","矽瑪","26.4","2016","11.4","-1.18","2.14","-34.7","-1.41","-430","18.8","-9.65","-12.6","-15","-3.62","-4.72","-22.2","-26.3","-12.7","-15.1","32"
"435",="8091","翔名","55.9","2016","23.6","-7.46","5.91","-1.51","2.48","-20.3","25","+1.51","10.5","-1.74","4.08","-1.35","10.4","-5.53","7.25","-4.13","57"
"436",="8928","鉅明","27.6","2016","19.7","-2.72","2.8","-29.9","0.86","-58","14.2","-5.51","4.33","-5.7","1.68","-2.33","11.8","-17.3","4.92","-6.75","40"
"437",="3556","禾瑞亞","68.5","2016","12.3","+23.3","5.65","-0.28","1.98","-12.4","45.8","-10.8","16","-6.05","3.46","-0.64","16.5","-1.79","13","-1.39","68"
"438",="4566","時碩工業","40.2","2016","26.8","+21.2","6.37","+26.9","1.3","+17.4","23.8","+1.06","4.86","-0.16","2.36","+0.32","11.6","-0.99","4.8","+0.01","39"
"439",="4943","康控-KY","117.5","2016","24.9","+2.91","5.96","-1.94","1.22","-26.4","23.9","-1.19","4.88","-1.94","1.52","-0.7","7.34","-5.91","3.52","-2","34"
"440",="9930","中聯資源","43.5","2016","68.5","-11.2","11.1","-25.1","6.13","-32","16.2","-3.01","9.08","-2.84","2.71","-1.28","14.1","-5.97","8.88","-4.83","49"
"441",="6257","矽格","37.9","2016","58","+14.7","16.1","+19","7.76","+2.06","27.8","+1.02","13.8","-1.02","2.17","+0.06","10","+0.63","6.17","0","62"
"442",="3557","嘉威","71.5","2016","4.95","-29.6","0","-100","-1.01","-55.8","-0.01","-6","-20.4","-11.2","-0.96","-0.37","-13.5","-4.85","-8.92","-3.61","27"
"443",="3680","家登","229","2016","21.1","+8.93","3.34","-4.62","0.33","+200","15.9","-2.25","1.51","+1.16","0.52","+0.35","2.79","+2.19","0.93","+0.71","38"
"444",="6469","大樹","82","2016","28","+29.7","6.78","+26.1","0.93","+19.9","24.2","-0.7","3.31","-0.27","3.57","+0.22","14.5","-0.58","8.64","-0.76","47"
"445",="5706","鳳凰","31.3","2016","28.2","-5.22","3.88","-6.85","1.63","-18.1","13.8","-0.24","5.87","-0.95","2.76","-0.44","15.1","-2.22","9.92","-2.15","55"
"446",="6242","立康","34","2016","4.51","-1.14","3.04","-1.09","0.62","+16.4","67.4","+0.03","13.6","+2.06","2.77","+0.13","19.8","-1.01","11.4","-1.04","66"
"447",="2408","南亞科","59.4","2016","416","-5.11","129","-25.8","237","+38.4","30.9","-8.58","57","+17.9","8.67","+1.6","33.8","-1.8","19.7","+3.23","77"
"448",="2539","櫻花建","34.5","2016","33.4","-0.09","12.8","-6.07","9.76","-2.79","38.3","-2.44","29.2","-0.81","2.84","-0.67","19.2","-3.76","11.1","-2","66"
"449",="4552","力達-KY","30.75","2016","82.7","+8.54","19.8","+4.46","10.2","+9.34","24","-0.94","12.4","+0.09","10.8","+0.42","25.2","-7.57","19.5","-4.57","70"
"450",="1503","士電","44.15","2016","214","+7.19","42.6","+3.29","12.5","+0.12","19.9","-0.75","6.1","-0.41","2.39","0","5.97","-0.01","3.68","-0.1","38"
"451",="2313","華通","39.6","2016","455","+2.55","57.8","-13","16.3","-43.3","12.7","-2.27","3.57","-2.89","1.36","-1.05","7.92","-6.54","3.2","-2.66","34"
"452",="8163","達方","36.15","2016","187","-4.98","27.9","+22.6","4.68","-25","15","+3.37","2.53","-0.66","1.58","-0.42","5.38","-1.5","2.75","-0.78","36"
"453",="1465","偉全","15.2","2016","19.6","-15.2","3.28","-0.87","0.74","-28","16.8","+2.42","6.01","+0.16","0.72","-0.28","5.09","-0.51","4.39","-0.3","49"
"454",="2823","中壽","19.8","2016","2,372","+16.3","147","+2.92","94.7","+3.23","6.21","-0.81","3.99","-0.51","2.73","-0.02","11.6","-0.12","0.75","-0.04","36"
"455",="5609","中菲行","29.2","2016","162","+3.92","25.2","+7.59","2.71","+97.1","15.6","+0.53","1.77","+0.81","2.2","+1.12","13.5","+6.43","6.89","+3.28","45"
"456",="1541","錩泰","39.65","2016","35.3","+22.2","7.65","+24.5","3.45","+21.7","21.7","+0.41","9.76","-0.04","4.37","+0.78","27.9","+2.53","14.1","+1.12","41"
"457",="2420","新巨","33.45","2016","31.5","-4.94","12.4","-4.07","5.66","-12.9","39.5","+0.36","18","-1.69","3.71","-0.55","19.3","-4.07","8.81","-2.16","62"
"458",="3454","晶睿","70.5","2016","48","+16","20.3","+15.2","5.21","+9.78","42.3","-0.3","10.7","+0.02","6.57","+0.37","18.4","+1.34","13.6","+0.71","66"
"459",="5209","新鼎","62.7","2016","11.4","-21.2","1.98","+2.78","0.72","-9.21","17.4","+4.06","6.36","+0.84","3.08","-0.32","13.9","-1.65","6.23","-0.4","41"
"460",="1323","永裕","33.2","2016","31.3","+0.26","8.34","+6.6","2.82","+21.9","26.6","+1.58","11","+1.48","3.11","+0.56","17.3","+2.09","9.1","+1.28","55"
"461",="3317","尼克森","38.2","2016","23.6","+16.8","4.28","+24.9","0.68","+350","18.1","+1.17","2.86","+4.2","1.1","+1.54","4.51","+6.33","2.78","+3.92","40"
"462",="8048","德勝","31.55","2016","14","-13","3.5","-7.19","1.38","-23.9","25","+1.56","9.86","-1.41","2.59","-0.92","16.5","-7.02","12.2","-4.91","60"
"463",="6624","萬年清","38.7","2016","1.84","+26.3","0.53","+5.85","0.06","+14.8","28.6","-5.53","3.19","-0.32","0.39","+0.05","3.41","+0.2","2.36","-0.07","38"
"464",="6680","鑫創電子","63","2016","2.41","","0.94","","0.5","","39.2","","20.9","","4.1","","33.6","","21.9","","73"
"465",="3206","志豐","27.75","2016","19.5","+25.6","4.48","+9.56","0.59","-33.6","22.9","-3.36","3.01","-2.69","1.31","-0.72","7.86","-4.32","4.47","-3.26","34"
"466",="2731","雄獅","69.7","2016","219","+4.15","26.6","-6.5","2.48","-44.9","12.2","-1.38","1.09","-1.03","3.54","-2.89","11","-9.69","4.53","-4.7","45"
"467",="3218","大學光","141","2016","10.7","+5.79","5.91","+4.49","0.92","+13.2","55.1","-0.68","8.56","+0.56","1.39","+0.16","7.95","+0.87","5.05","+0.66","57"
"468",="4968","立積","144","2016","21.6","+26","7.32","+27.6","1.5","+2.82","33.9","+0.44","6.95","-1.56","2.74","-0.52","17.2","-7.56","11.8","-3.62","50"
"469",="6261","久元","62.4","2016","36.2","-2.68","9.59","-3.41","4.43","-7.03","26.5","-0.2","10.7","-0.84","3.45","-0.26","6.62","-0.4","4.97","-0.24","57"
"470",="3483","力致","61.7","2016","35.4","+28.5","6.67","+71.4","1.26","+455","18.8","+4.72","3.37","+4.69","2.63","+3.36","6.12","+7.95","3.16","+4.15","40"
"471",="6671","三能-KY","37.8","2016","20.8","-1.97","8.36","-2.92","2.18","-38.8","40.2","-0.39","15.2","-1.58","4.9","-3.21","25.6","-8.26","14.8","-3.25","68"
"472",="5455","昇益","17.7","2016","0.94","+276","0.02","+172","-0.15","+84.5","2.14","+13.3","-16.2","+378","-0.43","+2.56","-14.5","+150","-8.12","+49.6","36"
"473",="5907","大洋-KY","23.75","2016","64","-11.5","52.6","-13.4","3.1","-3.45","82.2","-1.77","4.81","+0.37","1.65","+0.02","3.06","+0.11","1.28","+0.06","49"
"474",="2235","謚源","47.25","2016","9","+2.88","2.89","+2.49","1.8","-9.27","32.1","-0.12","20","-2.68","5.65","-0.57","18.2","-2.83","12.1","-1.33","62"
"475",="4581","光隆精密-KY","47.6","2016","4.97","","2.09","","0","","42","","20.5","","3.39","","15.6","","12","","66"
"476",="1434","福懋","33.8","2016","398","-7.05","54.9","-10.5","34.8","+23.1","13.8","-0.53","9.64","+2.12","2.07","+0.39","6.08","+0.13","4.46","+0.3","45"
"477",="3537","堡達","39.1","2016","29.9","+40.7","2.97","+14.1","0.62","-10.4","9.93","-2.31","2.06","-1.18","1.26","-0.15","7.48","-0.86","4.37","-0.87","27"
"478",="3691","碩禾","87.5","2016","148","-6.12","29.8","-18.4","16.1","-33.3","20.1","-3.03","10.7","-4.52","26.42","-13.2","21.9","-18.6","9.39","-9.89","55"
"479",="4528","江興鍛","39.55","2016","22.4","+0.53","5.84","+0.05","2.35","-13.6","26.1","-0.12","10.5","-1.71","3.08","-0.48","14.1","-2.84","7.29","-1.63","52"
"480",="6115","鎰勝","43.35","2016","69.7","-1.42","16.8","+39.8","7.32","+20.9","24.1","+7.09","10.5","+1.92","4.08","+0.69","14.1","+2.57","8.82","+1.39","60"
"481",="2376","技嘉","61.4","2016","523","+2.99","90.7","+3.52","22.9","+19.4","17.3","+0.09","4.36","+0.58","3.64","+0.59","10","+1.52","6.58","+0.83","51"
"482",="8342","益張","54.3","2016","19.5","+33","4.19","+41.5","1.95","+77.6","21.4","+1.29","10.2","+2.61","6.54","+2.41","31.3","+10.3","13","+5.37","64"
"483",="4991","環宇-KY","51.3","2016","18.2","+9.62","8.17","+16.1","2.9","+4.93","44.9","+2.49","15.9","-0.71","4.01","-0.94","15.6","-3.72","10.5","-3.02","68"
"484",="5607","遠雄港","21.8","2016","13.2","+4.65","6.2","+6.73","1.86","+13.3","46.8","+0.91","17.3","+1.52","1.09","+0.12","5.81","+0.45","3.3","+0.44","43"
"485",="5878","台名","46.7","2016","7.23","+19.9","1.72","+12.8","0.86","+16.1","23.8","-1.5","11.4","-0.17","3.62","+0.5","18.7","+2.15","14.1","+1.16","61"
"486",="6715","嘉基","117","2016","3.51","+34.6","0.1","-82.5","-1.21","-124","2.88","-19.3","-34.4","-13.7","-3.19","-1.64","-61.3","-29.9","-27.5","-13.6","18"
"487",="6143","振曜","36.9","2016","58.3","+15.1","11","+20","3.37","-33","18.8","+0.77","5.75","-4.08","4.04","-2","13.6","-8.14","3.08","-1.93","47"
"488",="3630","新鉅科","49.5","2016","11.1","+12.3","-2.07","+46","-5.42","+24","-18.7","+20.2","-48.9","+23.4","-5.35","+1.69","-28.2","-1.2","-15.5","+1.37","34"
"489",="6640","均華","46","2016","9.49","-2.25","3.31","-2.4","1.18","+0.27","34.8","-0.06","12.5","+0.31","4.67","-0.1","14.4","-0.11","9.77","-0.15","57"
"490",="8039","台虹","46.1","2016","103","+0.16","19","-12.4","5.8","-20.6","18.4","-2.65","5.32","-1.57","2.81","-0.8","8.05","-2.37","4.62","-1.26","43"
"491",="6570","維田","37","2016","5.61","+1.86","2.12","-2.64","0.42","-0.82","37.8","-1.75","7.4","-0.2","1.68","-0.42","12.3","-2.62","9.53","-1.3","57"
"492",="1231","聯華食","41.5","2016","67.2","+4.04","14.4","+10.2","4.7","+31.4","21.4","+1.2","7.04","+1.48","3.07","+0.66","16.2","+2.98","7.36","+1.68","43"
"493",="2809","京城銀","32.55","2016","75.2","+22.9","","","47.8","+29.8","","","63.5","+3.39","4.17","+1.08","15.6","+2.36","1.99","+0.43","47"
"494",="8917","欣泰","59.8","2016","14.9","-7.01","2.88","+12.2","1.72","+12.7","19.3","+3.31","11.5","+2.02","1.4","+0.15","9.45","+0.91","4.82","+0.03","53"
