"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"23",="8436","大江","254","2017","40.7","+31","16.5","+28","7.12","+38","40.6","-0.94","17.7","+1.19","8.23","+1.33","23.2","+2.86","16.5","+1.96","77"
"24",="6670","復盛應用","172","2017","144","+6.81","34.2","+12.2","13.8","-12.8","23.7","+1.13","10.3","-1.4","11.68","-1.72","59.5","-26.4","16.6","-1.07","57"
"25",="2915","潤泰全","67.1","2017","310","+267","268","+571","134","+80.4","86.3","+39.1","77.5","-27.4","15.15","+6.75","64.8","+37.7","34.9","+19.3","74"
"26",="2059","川湖","320","2017","41.1","-7.96","21.9","-14.1","9.09","-42.2","53.3","-3.78","22.1","-13.1","9.54","-6.95","10.4","-8.37","9.18","-7.23","75"
"27",="2327","國巨","371.5","2017","323","+16.1","105","+60.1","68.5","+73.2","32.5","+8.94","20.7","+7.74","15.64","+8.81","24.6","+9.67","11","+3.74","62"
"28",="2357","華碩","204.5","2017","3,864","-17.2","549","-17.1","155","-19","14.2","+0.02","4.15","-0.05","20.93","-4.92","8.84","-2.25","4.52","-1.1","38"
"29",="1256","鮮活果汁-KY","203.5","2017","29.2","+8.88","8.73","+11.1","2.87","+26.4","29.9","+0.61","9.84","+1.34","10.01","+1.66","23.4","-1.86","14.2","+0.66","57"
"30",="5269","祥碩","1170","2017","29.8","+44.7","13.3","+36.4","4.32","+23.5","44.6","-2.71","14.5","-2.5","7.23","+1.04","26.2","+2.07","20.1","+0.77","72"
"31",="1476","儒鴻","294.5","2017","242","-1.2","66.7","-4.9","30.5","-16.6","27.5","-1.07","12.6","-2.33","11.12","-2.55","20.2","-7","15.3","-4.2","60"
"32",="3665","貿聯-KY","184.5","2017","156","+69.4","38.1","+38.8","11.8","+29.7","24.4","-5.38","7.57","-2.32","10.84","+1.61","18.3","-0.47","9.95","-0.74","40"
"33",="2729","瓦城","225","2017","41.1","+6.57","21.9","+9.27","3.29","+7.62","53.3","+1.32","7.99","+0.07","14.12","+1","17.1","+0.7","13.8","+0.63","68"
"34",="5278","尚凡","129.5","2017","4.87","+46.9","2.74","+19.3","-0.09","+89.6","56.3","-13","-1.82","+23.8","-0.64","+5.67","-6.48","+45.3","-3.25","+29.2","40"
"35",="8464","億豐","247.5","2017","197","+4.41","94.6","+3.5","36","-2.54","48","-0.42","18.5","-1.28","12.27","-0.32","30.6","-2.28","21.9","+0.09","74"
"36",="8437","大地-KY","188.5","2017","8.11","+11.2","6.66","+12.9","4.27","+27.1","82.1","+1.24","52.6","+6.56","12.59","+2.27","23.2","+1.81","17","+0.22","87"
"37",="2404","漢唐","197","2017","125","-18.8","22.3","-6.13","12.1","-21.7","17.8","+2.41","10.7","+0.44","5.1","-1.42","20.3","-4.39","7.98","-2.02","53"
"38",="2454","聯發科","442","2017","2,382","-13.5","849","-13.5","243","+2.67","35.6","-0.01","10.1","+1.38","15.56","+0.4","9.48","-0.25","6.29","-0.37","62"
"39",="6613","朋億","152","2017","33.4","+26.1","9.97","+69.6","4.47","+69.2","29.8","+7.66","13.4","+3.42","15.07","+5.24","29.2","+0.99","10.1","+2.09","52"
"40",="2474","可成","205","2017","933","+17.9","420","+22","218","-0.8","45","+1.51","23.4","-4.47","28.35","-0.23","17.1","-1.4","10.9","-1.41","70"
"41",="1590","亞德客-KY","543","2017","137","+29.2","71.3","+31.1","33","+72","52","+0.78","24","+4.96","18.07","+7.35","24.7","+5.54","12.7","+3.59","64"
"42",="5287","數字","226.5","2017","13.7","+10.5","10.8","+0.91","6.34","+14.9","78.4","-7.46","46.6","+2.09","15","+1.93","34.4","+4.68","23.3","+0.78","87"
"43",="1264","德麥","218","2017","36.8","-3.12","13.9","-3.34","4.52","+1.38","37.7","-0.08","14","+0.46","13.41","-1.13","20.7","-1.27","17.1","-0.38","70"
"44",="4439","冠星-KY","143.5","-","","","","","","","","","","","","","","","","",""
"45",="2492","華新科","184","2017","216","+17.1","56.2","+28.7","26.1","+21.2","26","+2.34","13","+0.54","5.15","+1.2","15.9","+1.4","8.79","+0.44","49"
"46",="4420","光明","24.85","2017","11.1","+14.9","1.09","+44.3","0.6","+158","9.86","+2.01","5.38","+2.98","1.47","+0.84","6.89","+3.59","5.21","+2.92","40"
"47",="2379","瑞昱","246.5","2017","417","+7.13","179","+5.96","33.9","+11.6","43","-0.47","8.14","+0.33","6.71","+0.69","15.2","+1.71","6.29","+0.36","57"
"48",="2330","台積電","292","2017","9,774","+3.11","4,948","+4.21","3,431","+2.65","50.6","+0.53","35.1","-0.16","13.23","+0.34","23.6","-2.03","17.7","-1.17","91"
"49",="6414","樺漢","184","2017","349","+141","77.3","+170","10.8","+5.92","22.1","+2.33","5.22","-4.38","14.28","+0.27","12.8","-9.65","5.51","-6.39","49"
"50",="3034","聯詠","198.5","2017","471","+3.12","136","+4.71","50.2","+0.39","28.8","+0.44","10.7","-0.29","8.26","+0.04","17.8","+0.05","12.2","+0.08","60"
"51",="8406","金可-KY","152","2017","59.5","-9.04","32.2","-17.6","9.71","-36","54.2","-5.65","16.1","-6.99","10.5","-5.91","9.41","-5.63","5.29","-3.81","55"
"52",="5289","宜鼎","183.5","2017","65.4","+40.9","17.7","+40.3","7.68","+65.6","27.1","-0.11","11.2","+2.43","10.86","+3.8","24.2","+8.02","16.5","+6.05","62"
"53",="6176","瑞儀","100.5","2017","544","+17.7","78.7","+33.5","30.5","-3.58","14.5","+1.72","5.62","-1.24","6.57","-0.24","13.2","-0.21","6.06","-0.07","45"
"54",="6462","神盾","188","2017","47.3","+183","18.2","+141","5.93","+420","38.5","-6.66","12.5","+5.72","8.5","+6.84","31","+23.2","19.4","+13.8","66"
"55",="2439","美律","130","2017","267","+57.5","46.6","+38.5","36.2","+80.1","17.5","-2.4","13.6","+1.7","18.94","+7.94","35.1","+3.55","17.4","+2.33","60"
"56",="1537","廣隆","141.5","2017","77.7","+10.7","17.6","+1.37","9.01","-2.35","22.6","-2.07","11.7","-1.85","11.04","-0.27","24.8","-1.88","17.5","-2.05","57"
"57",="6803","崑鼎","214","2017","44.8","-9.6","12.6","-30.1","7.61","-10.2","28.1","-8.22","21.4","-7.45","11.41","-1.39","18.3","-9.84","13.4","-5.76","66"
"58",="2929","淘帝-KY","56.8","2017","59.2","+3.87","23","+4.31","9.13","+24.2","38.9","+0.16","15.4","+2.52","11.81","+1.27","22.1","+1.91","13.6","+1.04","61"
"59",="3324","雙鴻","160","2017","69.5","+6.13","10.2","-24.1","2.9","-53.2","14.6","-5.82","4.24","-5.27","3.66","-4.7","13.1","-20.4","5.99","-9.13","40"
"60",="5871","中租-KY","111.5","2017","415","+9.07","257","+8.59","96.6","+33.3","62","-0.27","24.1","+4.18","8.29","+1.93","20.5","+1.88","3.26","+0.52","55"
"61",="4803","VHQ-KY","69.6","2017","13","+25.8","6.91","+40.1","3.24","+43.4","53.3","+5.44","26.5","+1.26","10.05","+3.04","30.7","+9.19","14","+0.81","61"
"62",="3044","健鼎","108.5","2017","458","+5.3","83.5","+6.87","43.7","+22.2","18.2","+0.27","9.53","+1.32","8.31","+1.51","14.5","+2.44","6.54","+0.86","51"
"63",="2548","華固","91.8","2017","104","-12","31.9","-11.9","21.8","-9.8","30.8","+0.03","21.2","+0.59","7.87","-0.86","14.2","-2.23","6.41","-0.39","51"
"64",="1558","伸興","130.5","2017","59.9","-0.75","15.1","-9.49","5.25","-38.3","25.3","-2.44","8.98","-5.24","8.68","-5.38","12","-7.22","8.29","-5.86","55"
"65",="3131","弘塑","227","2017","21.2","-2.05","10","+6.18","3.76","-4.29","47.2","+3.66","17.7","-0.42","15.22","-0.68","17.5","-3.75","9.06","-1.53","62"
"66",="5534","長虹","82.3","2017","69.7","+31.6","29.5","+97.1","30.4","+9.43","42.3","+14.1","43.6","-8.84","10.48","+0.79","23.1","-1.87","10.4","+0.61","68"
"67",="6569","醫揚","168","2017","13","+15","4.35","-11.4","1.16","-29.3","33.6","-9.98","8.94","-5.61","5.79","-4.56","13.2","-14.1","10","-9.46","62"
"68",="8422","可寧衛","155","2017","27.9","-10.8","19.8","-0.41","13.6","-5.38","71.3","+7.43","49","+2.84","12.52","-0.71","25.5","-2.63","22.6","-1.79","96"
"69",="5283","禾聯碩","98.9","2017","56.7","+1.69","24.6","+7.92","7.83","+26.5","43.4","+2.5","13.8","+2.71","11.73","+1.53","32.1","-1.19","21.4","-0.28","68"
"70",="3105","穩懋","239.5","2017","171","+25.4","63.3","+26.4","37.6","+20.9","37","+0.29","21.7","-0.98","9.34","+3.3","16.8","-0.59","11.7","-0.54","70"
"71",="2707","晶華","138.5","2017","70","+2.16","23.9","+2.27","10.6","+11.2","34.2","+0.04","15.5","+1.39","8.37","+0.84","28.6","+3.62","14.6","+1.77","64"
"72",="2395","研華","277","2017","444","+5.65","174","+1.54","61.6","+8.64","39.2","-1.59","13.9","+0.31","8.84","-0.12","23.1","-0.16","15.5","-0.17","66"
"73",="6666","羅麗芬-KY","120.5","2017","8.69","+99.8","5.24","+133","2.21","+181","60.4","+8.61","27.6","+8.15","6.7","+4.32","47.8","-138","27.7","+3.02","91"
"74",="1439","中和","35.1","2017","2.63","-26.8","0.14","-7.7","-0.07","-127","5.27","+1.09","-2.61","-9.7","-0.07","-0.35","-0.35","-1.64","-0.33","-1.52","43"
"75",="8016","矽創","143","2017","94.3","-7.45","25.1","-12.8","8.73","-16.2","26.7","-1.62","9.45","-1.34","7.32","-1.45","17.8","-5.62","12.4","-3.11","55"
"76",="8446","華研","112","2017","15.5","-4.95","6.48","-8.5","3.2","+14","41.8","-1.62","20.6","+3.42","6.81","+0.24","27.2","+0.85","12.9","-0.28","66"
"77",="4766","南寶","137","2017","146","+0.98","39.2","-14.9","8.82","-33.5","26.8","-5","6.27","-3.34","8.22","-5.37","12","-9.52","6.31","-4.52","47"
"78",="2383","台光電","143","2017","236","+6.98","58.3","+1.08","27.9","+0.74","24.7","-1.44","11.8","-0.73","8.74","+0.04","25","-2.5","14","-1.05","57"
"79",="2912","統一超","299.5","2017","2,211","+2.68","734","+4","310","+215","33.2","+0.42","14.6","+9.44","29.83","+20.4","69.7","+35.1","27.5","+15.4","64"
"80",="1580","新麥","89.8","2017","46.1","+7.37","19","+4.81","5.34","-2.32","41.1","-1.01","11.9","-1.18","11.01","-0.26","27.5","-2.04","17","-1.49","61"
"81",="6269","台郡","103.5","2017","258","+35.3","56.6","+24.7","30.6","+34.4","21.9","-1.87","11.8","-0.09","10.07","+1.65","18.3","+3.5","11.3","+1.26","55"
"82",="6456","GIS-KY","107.5","2017","1,308","+64.8","151","+67.4","69.5","+140","11.5","+0.17","5.32","+1.67","21.46","+12.1","37.8","+13.4","12.6","+6.2","49"
"83",="8454","富邦媒","549","2017","332","+18.4","36.5","+10.2","12.7","+7.34","11","-0.82","3.8","-0.36","9.07","+0.62","21.7","+1.28","11.5","-0.3","55"
"84",="4958","臻鼎-KY","112","2017","1,092","+32.6","178","+42.2","51.7","+49.7","16.3","+1.1","6.2","+2","6.43","+2.14","14.5","+5.9","6.2","+2.48","47"
"85",="6643","M31","286","2017","6.34","+26.4","6.34","+26.4","1.86","+23.9","100","0","29.4","-0.6","6.51","+0.16","35.2","-7.11","25.7","-4.54","82"
"86",="4438","廣越","123.5","2017","102","+12.9","14.2","-5.94","5.24","-25.1","14","-2.79","5.36","-2.36","5.07","-2.34","8.32","-4.06","6.52","-2.75","49"
"87",="2732","六角","142.5","2017","25","+19.3","13.7","+20.7","1.66","+9.41","54.8","+0.66","7.42","-0.21","5.02","+0.2","16.8","-0.43","9.82","-0.99","60"
"88",="1707","葡萄王","191","2017","93.9","+2.21","78.6","-0.69","13.5","+4.25","83.8","-2.44","20.6","+0.06","10.03","+0.21","32","-5.78","19.9","-0.88","81"
"89",="4536","拓凱","121","2017","63.2","+1.59","17.1","-2.9","4.83","-38","27.2","-1.26","7.24","-6.18","5.32","-3.26","9.25","-6.99","5.08","-4.83","43"
"90",="5288","豐祥-KY","95","2017","40.6","-2.46","7.27","-2.87","4.6","-2.56","17.9","-0.08","11.3","-0.01","6.99","-0.26","17.8","-0.73","13.9","-0.6","62"
"91",="5434","崇越","104.5","2017","238","+5.09","29.4","+0.65","9.98","-17.1","12.4","-0.55","4.2","-1.12","5.98","-1.27","14.3","-5.23","7.1","-2.73","49"
"92",="6452","康友-KY","151.5","2017","43","-0.69","17","-2.4","9.52","+5.4","39.5","-0.69","21.8","+0.87","12.71","-1.19","14.7","-1.83","11.4","-1.95","70"
"93",="8416","實威","115.5","2017","9.93","+6.91","5.65","+11.6","2.3","+16.5","56.8","+2.4","23.2","+1.9","8.97","+1.27","26.6","+2.14","20.7","+1.9","77"
"94",="6538","倉和","266.5","2017","8.98","-28.7","2.95","-46.7","-0.27","-121","32.8","-11.1","-3.06","-13.4","-0.91","-5.51","-2.1","-12.1","-1.61","-8.95","45"
"95",="3152","璟德","303.5","2017","19.6","+2.83","12.4","+4.41","8.39","+3.96","63","+0.96","42.7","+0.46","12.15","+0.46","25.6","+0.06","22.7","+0.06","93"
"96",="9945","潤泰新","45","2017","109","-16.8","26.8","-21.7","112","+40.6","24.5","-1.52","105","+41.3","6.91","+1.01","25.9","+1.52","12.7","+1.59","57"
"97",="9941","裕融","99.5","2017","195","+10.9","86.5","+15.1","23.2","+34.1","44.4","+1.64","13","+2.53","8.46","+2.05","19.5","+3.78","2.04","+0.29","47"
"98",="4163","鐿鈦","130.5","2017","18.1","-11.7","6.76","-22.2","1.52","-56.9","37.3","-5.03","8.36","-8.78","3.77","-4.98","10.2","-14","5.38","-8.35","57"
"99",="8083","瑞穎","160","2017","13.5","-3.03","5.37","-9.39","3.02","-17.5","39.9","-2.8","22.4","-3.94","8.59","-1.83","26.1","-6.82","20.4","-5.06","68"
"100",="9921","巨大","236","2017","552","-3.51","110","-7.32","20.5","-33","20","-0.82","3.76","-1.73","5.48","-2.69","10","-5.36","4.41","-2.4","38"
"101",="3708","上緯投控","80.3","2017","49","+191","10.4","+154","2.19","+324","21.2","-3.14","4.82","+0.93","2.46","+1.89","5.28","+3.83","2.5","+1.92","47"
"102",="2345","智邦","217.5","2017","364","+24.1","71.9","+19.6","25.6","+35.6","19.7","-0.73","7.01","+0.58","4.68","+1.17","27.6","+5.45","14.1","+2.48","43"
"103",="6294","智基","108.5","2017","7.83","+2.55","3.51","+2.33","2.18","+0.66","44.8","-0.1","27.8","-0.52","10.24","-0.45","45.7","-12.4","21.9","-3.02","77"
"104",="8341","日友","267.5","2017","19","+4.82","12.2","+15.4","7.84","+27.7","63.9","+5.86","41.2","+7.38","7.03","+1.53","30.4","+4.28","22.5","+3.62","91"
"105",="2308","台達電","138","2017","2,236","+4.3","608","+2.14","184","-2.22","27.2","-0.57","8.39","-0.6","7.08","-0.16","14.3","-0.62","7.72","-0.62","51"
"106",="6568","宏觀","123.5","2017","11.1","-1.09","5.05","+2.48","2.38","+0.37","45.4","+1.59","21.5","+0.31","9.65","-0.91","21.2","-7.78","17.2","-4.42","83"
"107",="8480","泰昇-KY","136","2017","15","+0.55","4.71","-6.35","2.54","-11.8","31.4","-2.31","16.9","-2.38","7.15","-2.26","20.6","-12.6","17.6","-9.4","70"
"108",="8081","致新","141","2017","39.4","+7.12","11.9","-2.85","3.17","-20.8","30.3","-3.11","8.06","-2.83","3.7","-0.97","8.09","-2.01","5.77","-1.44","53"
"109",="2428","興勤","85.6","2017","58.3","+7.74","20.5","+22.3","10.8","+20.4","35.2","+4.18","18.5","+2.04","8.47","+1.44","20.2","+1.95","14.4","+1.45","68"
"110",="1477","聚陽","135","2017","224","+1.12","43.2","-4.28","12.9","-15.5","19.3","-1.09","5.79","-1.18","6.18","-1.21","15","-2.25","10.1","-1.47","51"
"111",="2228","劍麟","85.6","2017","43.3","-3.03","12.6","-11.1","5.5","-20","29.2","-2.67","12.7","-2.7","7.26","-1.83","14.9","-4.81","11.5","-3.69","66"
"112",="3558","神準","107","2017","84.6","+27.5","17.7","-0.49","4.68","-16.5","20.9","-5.87","5.78","-2.94","9.54","-1.88","18.7","-3.77","8.32","-3.13","45"
"113",="3130","一零四","158","2017","15.4","+5.86","13.9","+5.38","3.18","-20.1","90.2","-0.41","20.7","-6.69","9.6","-2.44","20.5","-5.96","13.7","-3.29","75"
"114",="2458","義隆","91","2017","75","+14.4","33.5","+23.6","10.7","+64.5","44.6","+3.33","13.8","+4.91","2.58","+1.01","14.5","+6.22","10.7","+4.41","64"
"115",="9910","豐泰","185","2017","586","+0.88","135","-3.46","44","-1.31","23","-1.03","8.2","+0.1","6.58","-0.09","31.1","+0.07","15.5","-0.28","55"
"116",="2385","群光","79.5","2017","782","+1.48","135","-0.47","40.2","+13.9","17.2","-0.34","6.23","+0.64","5.92","+0.68","17.2","+1.38","7.4","+0.4","38"
"117",="3570","大塚","94.8","2017","6.76","-22.2","2.37","-30","0.26","-65.9","35.1","-3.92","3.81","-4.58","1.51","-2.91","4.75","-8.39","3.96","-6.53","55"
"118",="9914","美利達","166","2017","224","-2.21","27.6","-20.8","7.97","-58.4","12.3","-2.89","3.57","-4.8","2.67","-3.75","6.35","-8.14","3.75","-4.96","45"
"119",="2317","鴻海","73.6","2017","47,067","+7.98","3,030","-5.78","1,387","-6.68","6.44","-0.94","2.88","-0.6","8.01","-0.59","11.7","-2.05","4.51","-1.66","38"
"120",="5903","全家","235.5","2017","644","+6.37","243","+8.32","14.1","+2.19","37.7","+0.68","2.27","-0.1","6.3","+0.13","27.2","-0.95","5.29","-0.33","57"
"121",="8499","鼎炫-KY","104","2017","14.7","+2.05","6.73","+2","3.28","+7.4","45.8","-0.02","22.6","-2.57","7.04","-0.78","25.6","-4.3","19","-2.3","75"
"122",="6213","聯茂","131","2017","212","+7.79","31","+8.13","12.4","+30.8","14.6","+0.05","5.87","+1.03","4.11","+0.98","17.5","+3.82","6.9","+1.48","47"
"123",="6230","超眾","232","2017","70.7","-3.15","14.6","-23.3","5","-47.1","20.7","-5.46","7.08","-5.88","5.79","-5.16","13.6","-12.4","7.57","-7.04","49"
"124",="4190","佐登-KY","82.6","2017","23.1","+26.1","16.5","+31.1","1.82","-33","71.1","+2.7","7.88","-6.95","3.12","-1.54","12.4","-5.67","4.01","-3.37","55"
"125",="4736","泰博","280","2017","33.4","+6.24","14.5","-0.38","4.25","-13.1","43.5","-2.89","13.6","-2.36","5.43","-1.13","14.5","-2.24","8.16","-2.51","57"
"126",="6596","寬宏藝術","49.9","2017","8.72","+18.6","2.82","+42.3","0.86","+105","32.3","+5.38","9.81","+4.14","4.09","+1.7","19.7","+6.63","12","+5.35","66"
"127",="2231","為升","152","2017","35.2","+3.04","18.7","+1.06","10.1","-9.33","53.2","-1.04","27.3","-5.31","10","-2.14","28.1","-10.4","14.8","-7.97","74"
"128",="4580","捷流閥業","97","2017","15.8","+7.39","4.54","-9.95","1.29","-17.3","28.7","-5.52","8.07","-2.24","3.93","-1.23","18.7","-4.36","7.43","-1.94","45"
"129",="5306","桂盟","116","2017","50.5","+25.9","21.2","+18.4","10.4","+21.8","42","-2.64","20.6","-0.7","8.69","+1.55","23.1","+2.33","11.2","+0.16","64"
"130",="5299","杰力","111","2017","10.2","+66.1","3.14","+102","1.21","+278","30.8","+5.42","11.9","+6.65","3.89","+2.86","23.8","+16.7","16.3","+11.1","59"
"131",="6472","保瑞","149","2017","3.58","+26.3","1.26","+5.88","0.14","-42.9","35.2","-6.8","4.29","-4.39","0.56","-0.49","2.78","-2.44","1.86","-1.19","53"
"132",="8279","生展","110","2017","9.56","+24.2","3.56","+25.8","1.49","+64.8","37.3","+0.46","15.6","+3.83","7.08","+2.39","21.2","+3.84","13.4","+3.75","62"
"133",="3413","京鼎","165.5","2017","81.7","+4.22","19.5","+60.5","10.7","+67.1","23.8","+8.37","13.1","+4.95","13.63","+4.58","33.3","+7.4","17.6","+4.03","62"
"134",="6683","雍智科技","247","2017","5.54","-17","3.01","-24.8","1.02","-39.7","54.3","-5.65","18.4","-6.93","4.39","-2.95","12.6","-10","10.8","-7.85","70"
"135",="6561","是方","323","2017","21.3","+7.36","7.47","+18.8","3.85","+21.2","35.2","+3.39","18.2","+2.09","6.4","+1.11","34","+3.2","25.4","+2.82","79"
"136",="9802","鈺齊-KY","90","2017","104","+14.4","20.6","+25.8","8.03","+14.4","19.8","+1.8","7.66","+0.03","5.65","+0.42","13.3","+0.96","8.62","+0.88","49"
"137",="3548","兆利","62.6","2017","54.7","-1.69","12.5","-1.41","3.5","-8.08","22.8","+0.07","6.09","-0.8","5.83","-1.4","9.44","-3.11","5.69","-1.66","47"
"138",="5474","聰泰","88","2017","9.01","-16.3","4.37","-11","1.66","-31.9","48.4","+2.93","18.4","-4.19","4.91","-2.3","21","-13.1","15.1","-9.2","74"
"139",="8482","商億-KY","108","2017","45.3","-0.78","19.1","-0.11","10.6","-2.69","42.1","+0.28","23.5","-0.52","10.63","-0.3","48","-9.4","29.7","-0.21","73"
"140",="6491","晶碩","123.5","2017","21.8","+31.5","10.5","+24.9","3.03","+62.1","48.1","-2.53","13.9","+2.62","5.05","+1.94","22.5","+6.02","12.5","+2.28","64"
"141",="8210","勤誠","92","2017","55.1","+5.83","14.7","-5.22","4.55","-24.1","26.6","-3.11","8.26","-3.26","3.8","-1.21","15.8","-5.8","8.79","-3.7","51"
"142",="1582","信錦","81.1","2017","88.7","-2.93","20.5","-5.23","8.69","-4.38","23.2","-0.56","9.8","-0.15","5.42","-0.64","15","-1.2","9.86","-0.02","53"
"143",="4551","智伸科","143","2017","40.5","+14.8","12.9","+24.6","6","+22.9","31.9","+2.5","14.8","+0.98","7.32","+1.36","21.4","+3.1","11.2","+1.02","52"
"144",="9951","皇田","71.1","2017","54.7","+20.5","19.1","+7.72","6.62","-10.9","35","-4.14","12.1","-4.25","8.84","-1.07","27.5","-6.54","12.8","-4.14","57"
"145",="6239","力成","97","2017","596","+23.4","127","+21.4","58.5","+21","21.3","-0.35","12.2","-0.2","7.51","+1.31","15.5","+1.58","8.11","+0.2","55"
"146",="3023","信邦","146.5","2017","131","+1.05","32.8","+2.22","12.3","+5.97","25.1","+0.29","9.37","+0.38","5.44","+0.29","20.3","-0.08","10.4","-0.1","55"
"147",="4938","和碩","60.7","2017","11,938","+3.12","467","-26","147","-24.1","3.91","-1.54","1.34","-0.57","5.66","-1.84","8.85","-2.97","3.44","-1.38","36"
"148",="6214","精誠","78.6","2017","169","+4.1","45.3","+4.66","11.8","+6.27","26.9","+0.14","6.95","+0.23","4.79","+0.29","9.35","+0.94","6.1","+0.33","51"
"149",="3529","力旺","329","2017","13.8","+13.2","13.8","+13.2","5.99","+11.9","100","0","43.5","-0.49","7.9","+0.84","30","+1.42","26","+0.77","98"
"150",="6146","耕興","193.5","2017","30.3","+7.01","14.2","+2.87","7.04","+2.32","47","-1.89","24","-1.09","7.71","+0.06","21","-0.64","15.9","-0.1","77"
"151",="3376","新日興","128","2017","86.6","+6.8","22.2","+0.21","7.33","-33.1","25.6","-1.69","8.46","-5.06","4.1","-2.03","6.16","-3.17","4.53","-2.07","53"
"152",="6504","南六","241.5","2017","64.3","+5.64","12.3","+4.8","5.41","-7.04","19.1","-0.15","8.41","-1.15","7.46","-0.56","19.4","-2.28","8.92","-1.89","39"
"153",="1268","漢來美食","129.5","2017","33.4","+5.6","14.3","+5.63","2.66","+8.31","42.6","+0.01","7.94","+0.2","7.47","+0.17","17.1","-4.61","9.13","-0.6","60"
