"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"315",="6629","泰金-KY","51","2019","10.1","+12.5","2.34","+36.8","1.4","+89.9","23.3","+4.15","14","+5.69","4.38","+1.91","24.3","+8.12","12.7","+5.14","57"
"316",="9924","福興","40.3","2019","86.8","+4.56","20.6","+19.3","8.26","+19.1","23.7","+2.93","9.71","+1.14","4.38","+0.7","15.4","+1.84","10.4","+1.12","60"
"317",="6210","慶生","45.05","2019","8.78","+19.4","3.32","+59.7","1.53","+69.6","37.8","+9.55","17.4","+5.15","4.35","+1.78","18.2","+7.27","14","+5.44","60"
"318",="1437","勤益控","20.45","2019","5.81","-0.3","3.86","-5.63","8.81","+254","66.4","-3.75","155","+112","4.33","+3.1","14.6","+10.1","8.4","+5.9","70"
"319",="3036","文曄","38.65","2019","3,352","+22.6","108","+1.46","25.3","-8.9","3.22","-0.67","0.76","-0.26","4.32","-0.7","11.2","-2.09","2.59","-0.69","28"
"320",="5493","三聯","38.7","2019","25","+4.31","4.31","-7.26","1.9","+72.1","17.2","-2.15","12","+2.76","4.32","+1.82","14.3","+2.83","8.95","+1.64","49"
"321",="2524","京城","29.85","2019","59.9","+81.6","25.9","+120","16.6","+233","43.3","+7.5","27.6","+12.6","4.3","+3.01","13.2","+8.97","4.78","+3.27","55"
"322",="6292","迅德","35.9","2019","10.1","-24","3.55","-11.3","2.01","+123","35.2","+5.04","19.9","+13.1","4.28","+2.36","21.2","+11.4","12.4","+6.82","66"
"323",="6416","瑞祺電通","133","2019","44.3","+4.33","9.14","+11.4","2.89","-18.9","20.6","+1.32","7.39","-1.15","4.28","-1.14","12.5","-6.01","8.2","-3.1","47"
"324",="1736","喬山","65.6","2019","254","+16.6","125","+25","12.9","+232","49.4","+3.32","5.1","+3.31","4.26","+2.97","14.7","+10","5.11","+3.41","45"
"325",="2065","世豐","58.1","2019","18.2","+29.8","3.43","+48.8","1.39","+48.6","18.9","+2.41","7.66","+0.97","4.26","+1.39","13.5","+4.56","8.2","+1.7","45"
"326",="6523","達爾膚","63.3","2019","10.1","+5.32","7.04","+20.1","1.92","+672","69.4","+8.57","18.9","+16.3","4.26","+3.71","10.7","+9.28","9.68","+8.42","77"
"327",="6527","明達醫","53.2","2019","6.61","+9.04","2.41","+28.3","0.91","+30.3","36.5","+5.48","13.8","+2.25","4.26","+0.98","15.7","-0.17","11.9","-0.07","66"
"328",="2433","互盛電","52","2019","43.2","+5.73","13.8","+10.8","6.12","+15.8","31.9","+1.47","15.1","+1.75","4.24","+0.58","13.4","+1.84","7.92","+1.44","55"
"329",="2412","中華電","111","2019","2,075","-3.7","716","-5.75","328","-7.64","34.5","-0.75","16.3","-0.65","4.23","-0.35","8.74","-0.86","7.15","-0.79","66"
"330",="4977","眾達-KY","121.5","2019","25.3","+31.2","6.07","+18","2.67","+1.1","24","-2.68","9.8","-3.54","4.22","-0.28","12.7","-2.51","9.29","-1.58","60"
"331",="1726","永記","68.1","2019","79.4","-1.27","19.7","+2.54","6.83","-8.48","24.8","+0.92","8.6","-0.68","4.21","-0.4","8.11","-0.82","6.89","-0.6","53"
"332",="5388","中磊","72.4","2019","318","-4.76","50.8","+13.4","10.3","+27.9","16","+2.56","3.25","+0.71","4.21","+0.89","14.1","+2.17","4.18","+0.65","43"
"333",="6186","新潤","29.8","2019","27.9","+108","8.07","+355","4.21","+1341","28.9","+15.7","15.1","+17.6","4.21","+4.57","25.8","+28.3","5.46","+6.1","45"
"334",="2459","敦吉","40.25","2019","75.7","-13.9","12.4","+2.73","4.45","+3.15","16.4","+2.66","6.52","+0.93","4.2","+0.17","10.5","+0.12","5.89","-0.08","51"
"335",="2480","敦陽科","65.6","2019","55.2","+18.8","13.5","-2.63","4.47","+10.5","24.4","-5.36","8.09","-0.61","4.2","+0.4","16.4","+0.78","8.86","+0.14","51"
"336",="4735","豪展","72","2019","12.5","-5.97","3.91","+17.2","1.31","+32.5","31.3","+6.2","10.5","+3.05","4.2","+1.14","27.6","+4.84","12.4","+2.76","62"
"337",="6141","柏承","17.6","2019","30.5","-23.8","5.25","+3.76","5.45","+719","17.2","+4.58","17.9","+20.1","4.2","+4.88","29.8","+34.9","13.1","+15","55"
"338",="8442","威宏-KY","39.8","2019","64.6","+7.09","11.3","+23.6","2.12","+132","17.5","+2.33","3.29","+1.77","4.2","+2.37","13.6","+6.18","4.88","+2.65","34"
"339",="3226","至寶電","53.5","2019","19.3","+9.73","4.56","+3.43","2.7","-6.52","23.6","-1.44","14","-2.43","4.19","-0.29","23.8","-4.67","16.6","-3.09","66"
"340",="6245","立端","56.6","2019","77.2","+3.54","22.2","+9.13","4.92","+16.1","28.7","+1.47","7.26","+0.87","4.18","+0.26","16.8","+1.21","9.28","+0.75","43"
"341",="3265","台星科","23.4","2019","29.4","+2.54","8.83","+33.5","5.68","+72.1","30","+6.96","19.3","+7.8","4.17","+1.75","12","+4.57","9.31","+3.73","66"
"342",="1527","鑽全","39.95","2019","34.6","-7.21","9.85","-11.8","5.74","-44.4","28.4","-1.5","16.6","-11.1","4.15","-3.33","14.9","-15.4","5.89","-1.28","64"
"343",="3491","昇達科","72.7","2019","17.5","-0.15","6.79","+7.53","2.5","+13.3","38.7","+2.77","18.3","+3.47","4.15","+0.16","14","+1.18","11.3","+1.49","70"
"344",="6114","久威","24.4","2019","21.5","-12.4","4.28","-24.6","1.82","-42.2","19.9","-3.22","8.47","-4.37","4.15","-3.03","15","-14.6","8.32","-7.06","53"
"345",="2382","廣達","68.7","2019","10,296","+0.16","492","+12.1","159","+5.45","4.78","+0.51","1.58","+0.09","4.14","+0.22","11.5","+0.57","2.56","+0.15","40"
"346",="4995","晶達","44.5","2019","13.2","+27.7","4.75","+38.7","1.72","+70.5","36","+2.87","13","+3.28","4.14","+1.4","20.3","+5.47","12.7","+4.89","64"
"347",="8433","弘帆","41.3","2019","28.9","-7.54","6.22","-10.3","2.15","-33.9","21.6","-0.66","7.45","-3.27","4.13","-2.12","16.2","-9.67","8.09","-5.18","51"
"348",="8255","朋程","83.5","2019","33.6","-6.58","10","-13.5","3.22","-39.2","29.9","-2.38","7.66","-6.41","4.11","-2.97","6.06","-9.25","4.25","-6.31","55"
"349",="2392","正崴","36.05","2019","978","+11.3","102","+33.4","19.9","+227","10.4","+1.73","1.83","+1.21","4.1","+2.9","6.36","+4.33","2.47","+1.7","38"
"350",="8916","光隆","40.8","2019","106","+4.33","14.4","+6.38","4.88","-21.1","13.6","+0.26","4.71","-1.51","4.1","-1.64","10.8","-7.31","6.83","-2.43","45"
"351",="2347","聯強","44.7","2019","3,400","-11.3","147","+1.54","68.2","+3.15","4.33","+0.55","2.12","+0.32","4.09","+0.13","14.2","-0.13","4.89","+0.06","30"
"352",="8213","志超","35.2","2019","217","-5.88","32.2","-6.16","10.7","-0.2","14.8","-0.04","4.79","-0.45","4.08","-0.3","8.59","-1.18","3.66","-0.79","45"
"353",="3310","佳穎","29","2019","17.7","-35.4","4.48","-7.88","2.04","-25","25.3","+7.56","11.5","+1.59","4.06","-0.58","15.7","-5.14","6.72","-0.08","47"
"354",="6679","鈺太","146","2019","13.9","+26.4","4.23","+34.9","1.62","+48.8","30.3","+1.9","11.6","+1.75","4.06","+1.12","18.6","+0.02","14.9","+1.22","59"
"355",="9911","櫻花","46.15","2019","63","+5.23","22.4","+10.1","8.89","+11.1","35.6","+1.59","14.1","+0.75","4.06","+0.41","19.6","+0.87","13.5","+0.56","64"
"356",="6202","盛群","65.1","2019","45.8","-5.73","22.5","-5.88","9.15","-14","49.2","-0.08","20.1","-1.89","4.05","-0.65","22.2","-3.51","16.9","-2.73","74"
"357",="6574","霈方","56.6","2019","10.6","+7.4","8.91","+5.01","0.89","-18.2","83.7","-1.9","8.36","-2.62","4.04","-0.91","14.2","-2.8","10.8","-2.37","66"
"358",="2301","光寶科","46.75","2019","1,780","-14.1","273","+0.87","93.7","+17.8","15.4","+2.28","5.29","+1.44","4.03","+0.61","12.6","+1.86","4.9","+0.79","45"
"359",="3092","鴻碩","42","2019","31","-0.49","7.73","-6.79","3","-23.8","24.9","-1.68","9.67","-2.95","4.03","-1.51","18.1","-5.78","8.45","-3.5","49"
"360",="3583","辛耘","46","2019","39.5","-0.97","13.8","-4.44","3.23","-22.8","35","-1.27","8.17","-2.3","4.02","-1.14","12.6","-4.82","8.57","-2.61","60"
"361",="4104","佳醫","57","2019","64.6","+1.77","12.4","+3.08","5.15","+14","19.1","+0.24","9.64","+0.99","4.02","+0.49","7.33","+0.63","4.49","+0.69","45"
"362",="4916","事欣科","26.7","2019","77.9","-8.33","17.7","-10.1","3.26","+33.1","22.7","-0.45","1.55","-1.87","4.02","+0.96","3.14","-4.73","1.4","-1.93","38"
"363",="1240","茂生農經","52.4","2019","18.2","+22.2","2.69","+60","1.36","+36.5","14.8","+3.49","7.5","+0.78","4.01","+0.81","12.4","+2.86","8.21","+1.97","45"
"364",="2451","創見","70.1","2019","135","-23.4","30.9","-12.5","17.3","-17","22.9","+2.84","12.8","+0.99","4.01","-0.82","8.78","-1.51","8.03","-1.3","62"
"365",="9904","寶成","27.5","2019","3,132","+6.76","795","+5.36","118","+10.5","25.4","-0.34","5.75","+0.17","4.01","+0.38","10.5","-0.02","5.4","-0.01","49"
"366",="3030","德律","55.6","2019","43.9","-10.8","24.9","-5.31","9.39","-11.8","56.8","+3.3","21.4","-0.24","3.97","-0.54","17.5","-3.06","14.4","-2.59","68"
"367",="3711","日月光投控","61.3","2019","4,132","+11.3","643","+5.15","168","-33.3","15.6","-0.92","4.37","-2.76","3.96","-1.99","8.3","-4.16","3.31","-2.59","43"
"368",="5403","中菲","47.1","2019","18","+11.9","5.83","+21.7","2.48","+28.4","32.4","+2.61","13.9","+2","3.96","+0.88","19","+4.11","8.76","+1.98","49"
"369",="1525","江申","46.6","2019","12.4","-7.15","1.21","-10.8","2.9","-36","9.76","-0.4","23.3","-10.5","3.95","-2.22","7.05","-4.28","5.79","-3.48","47"
"370",="3587","閎康","76.2","2019","25.4","+22.1","6.87","+6.56","2.46","-4.12","27","-3.95","9.68","-2.65","3.95","-0.18","9.06","-0.56","6.16","-1.15","52"
"371",="6221","晉泰","61.9","2019","33.8","+14.6","7.53","+14.2","1.76","+36.6","22.3","-0.07","5.19","+0.8","3.92","+0.69","19.6","+3.56","6.87","+1","41"
"372",="1702","南僑","44","2019","183","+0.31","64.3","+5.73","9.64","-4.8","35","+1.79","5.52","-0.28","3.9","-0.19","15.9","-1.38","4.41","-0.36","53"
"373",="6616","特昇-KY","25.8","2019","13.9","+28.1","3.11","+67.5","0.92","+148","22.4","+5.27","6.59","+3.15","3.9","+2.33","25.5","+12.7","12.6","+5.42","49"
"374",="5522","遠雄","43.95","2019","207","-14.7","59.4","+17.6","31.4","+56.7","28.7","+7.9","15.2","+6.92","3.89","+1.47","7.6","+2.79","3.82","+1.38","47"
"375",="6605","帝寶","48.95","2019","156","-3.79","39.6","-3.84","6.44","-31.3","25.4","-0.01","3.94","-1.86","3.89","-1.77","4.62","-2.64","1.9","-1.11","38"
"376",="5483","中美晶","88.3","2019","655","-5.39","193","+3.36","22.5","+15.3","29.4","+2.49","13.6","+1.11","3.86","+0.5","18.4","-0.41","8.34","-0.6","62"
"377",="6505","台塑化","90","2019","6,460","-15.8","477","-38.5","368","-38.8","7.39","-2.73","5.69","-2.14","3.86","-2.45","10.9","-6.65","9.14","-5.2","51"
"378",="3702","大聯大","38.6","2019","5,276","-3.22","224","-5.09","64.5","-13.5","4.25","-0.08","1.23","-0.15","3.84","-0.38","11","-3.11","3.05","-0.96","28"
"379",="4506","崇友","57.5","2019","42.8","+0.72","12.9","+2.54","6.79","+5.73","30.1","+0.53","15.9","+0.75","3.84","+0.21","16.4","+0.28","9.54","-0.26","53"
"380",="1560","中砂","60.4","2019","48.7","-5.17","14.3","-5.75","5.37","-22.7","29.3","-0.18","11.1","-2.55","3.81","-1.11","11.8","-4.49","7.41","-4.31","49"
"381",="2726","雅茗-KY","61.9","2019","22.2","+2","11.5","+0.73","1.29","+25.5","51.7","-0.66","5.56","+1.21","3.8","+0.69","17.2","+4.21","7.74","+1.2","57"
"382",="2546","根基","38.1","2019","115","+0.29","7.18","-1.47","4.02","-1.27","6.27","-0.11","3.51","-0.06","3.79","-0.05","15.3","-1.42","5.27","-0.73","41"
"383",="2928","紅馬-KY","41.35","2019","60.6","+1.06","25.4","+5.12","1.79","+125","41.9","+1.62","2.95","+15.1","3.79","+19.2","32.5","+119","6.42","+31.6","51"
"384",="4745","合富-KY","34.35","2019","46.7","+19.7","10.4","+18","2.8","-2.25","22.3","-0.31","7.24","-0.31","3.79","-0.75","12.9","-3.66","7.11","-0.52","49"
"385",="6196","帆宣","75.3","2019","242","-0.95","25.7","-8.95","7.03","-11.3","10.6","-0.93","2.77","-0.44","3.78","-0.62","11.6","-2.82","3.53","-1.03","40"
"386",="1227","佳格","65","2019","313","+14.4","96.3","+16.7","34.2","+15.8","30.8","+0.61","11","+0.19","3.76","+0.51","20.9","+1.83","14","+1.25","62"
"387",="6285","啟碁","62.5","2019","622","+11","70.9","-0.32","14.6","-24.3","11.4","-1.3","2.35","-1.09","3.76","-1.45","9.13","-3.7","4.32","-1.79","34"
"388",="4138","曜亞","49.2","2019","11.8","+1.15","3.34","-0.62","1.13","+7.19","28.4","-0.51","10.7","+0.2","3.75","+0.25","8.69","+0.09","5.94","+0.29","57"
"389",="1593","祺驊","47.15","2019","8.15","+1.55","2.52","+2.29","1.19","-0.74","31","+0.22","14.8","-0.32","3.74","-0.06","13.5","-0.65","11.2","-0.07","68"
"390",="3551","世禾","42.7","2019","21.5","+15.7","7.19","+29.1","2.12","+20","33.4","+3.46","9.89","+0.37","3.74","+0.62","7.74","+1.11","5.48","+0.71","57"
"391",="8271","宇瞻","47.55","2019","74.9","-20.7","14","+6.95","3.77","+4.96","18.7","+4.84","5.03","+1.23","3.73","+0.17","13.7","+0.06","8.81","+0.75","47"
"392",="6123","上奇","41.8","2019","52.6","+0.6","7.7","+0.42","2.12","+3.98","14.6","-0.03","4.9","+0.23","3.7","+0.04","20.8","+1.68","10.7","-0.18","51"
"393",="6203","海韻電","55.1","2019","22.4","-1.06","7.09","+3.75","2.96","-1.69","31.6","+1.47","13.2","-0.08","3.7","-0.06","17.5","-1.99","12","-1.17","57"
"394",="3005","神基","44.45","2019","270","+9.15","76.4","+9.98","21.3","-3.76","28.4","+0.22","8.79","-1","3.67","-0.16","14.4","-1.06","8.06","-0.9","51"
"395",="1315","達新","55.6","2019","24.4","-4.04","4.06","+6.24","6.96","+203","16.6","+1.61","28.6","+19.6","3.65","+2.45","8.66","+5.61","7.05","+4.68","60"
"396",="4105","東洋","74.4","2019","44.7","+10.7","29","+8.98","9","-38.4","65","-1","20.3","-15.9","3.62","-2.26","14.4","-8.94","9.76","-6","66"
"397",="4417","金洲","30.45","2019","29","-13.2","7.15","-19.1","3.01","-18.2","24.7","-1.8","10.3","-1.18","3.59","-0.82","11.1","-4.02","6.94","-2.27","55"
"398",="6177","達麗","28.55","2019","66.3","+355","17.7","+240","9.22","+1849","26.8","-8.97","13.7","+10.6","3.59","+3.39","21.6","+20.5","4.39","+4.12","43"
"399",="4755","三福化","47.4","2019","39.4","-2.79","6.87","-9.67","3.24","-18.4","17.4","-1.33","8.24","-1.58","3.58","-0.8","10.3","-2.72","7.54","-2.04","45"
"400",="5347","世界","69.5","2019","283","-2.22","103","+1.62","58.6","-4.96","36.5","+1.38","20.7","-0.6","3.58","-0.18","19.9","-1.64","14.6","-2.57","68"
"401",="6581","鋼聯","60.9","2019","16.5","-23.1","7.34","-37.1","3.99","-49.2","44.5","-9.87","24.2","-12.4","3.58","-3.53","11.3","-15.3","8.74","-11.4","75"
"402",="5223","安力-KY","34.3","2019","14.7","-2.91","4.51","-9.89","1.54","-14.2","30.6","-2.37","10.5","-1.38","3.57","-0.83","10.3","-2.77","6.45","-1.52","60"
"403",="6716","應廣","70.5","2019","5.22","+11.8","2.04","+7.85","0.71","-7.83","39.2","-1.42","13.7","-2.91","3.57","-0.39","18","-3.14","13.8","-3.75","59"
"404",="8150","南茂","31.4","2019","203","+10.1","39.3","+14.5","25.8","+134","19.3","+0.74","12.7","+6.74","3.55","+2.18","13.7","+7.65","7.66","+4.34","55"
"405",="4205","中華食","89.9","2019","15.8","+6.11","6.1","+11.5","2.85","+15.7","38.5","+1.85","18","+1.49","3.53","+0.48","19","+2.22","15.5","+1.69","79"
"406",="9958","世紀鋼","84.3","2019","24","+45.2","3.7","+60.5","7.39","+2111","15.4","+1.47","28.8","+28.6","3.53","+3.36","13.2","+13.1","6.44","+6.39","51"
"407",="2488","漢平","28.25","2019","25.4","-3.6","6.01","-2.22","2.8","-4.12","23.7","+0.33","11.1","-0.05","3.5","-0.15","13.7","-1.28","9.27","+0.5","64"
"408",="5876","上海商銀","42.55","2019","410","+10.4","","","147","+6.92","","","48.2","-1.36","3.5","+0.13","10.3","-0.45","0.99","-0.02","53"
"409",="8435","鉅邁","50.4","2019","7.66","-0.24","3.99","+3","1.11","+4.92","52.2","+1.64","14.5","+0.71","3.5","+0.16","15.1","+0.75","11.9","+0.53","70"
"410",="2464","盟立","36.9","2019","125","-13.2","23.3","-12.6","6.82","-28.5","18.6","+0.13","5.45","-1.17","3.49","-1.39","16.7","-8.33","5.71","-2.4","43"
"411",="6591","動力-KY","45.15","2019","11.8","-2.69","3.14","+30.3","0.89","+21","26.5","+6.71","7.53","+1.47","3.44","+0.32","9.35","+1.04","5.67","+0.48","49"
"412",="4754","國碳科","55.2","2019","5.72","+15.3","2.15","+17.4","0.64","-2.09","37.7","+0.68","11.2","-1.99","3.42","-0.77","20.8","-2.84","8.89","-2.22","57"
"413",="8481","政伸","58.4","2019","12.3","+8.4","5.9","+9.98","2.28","+2.02","47.8","+0.69","18.5","-1.15","3.42","+0.07","17.8","+0.28","14.2","-0.35","70"
"414",="3019","亞光","68.1","2019","181","-5.06","35.7","-6.04","9.59","-12.2","19.7","-0.21","7.44","-0.38","3.41","-0.48","8.57","-1.04","6.62","-0.62","53"
"415",="8112","至上","29.65","2019","1,126","-20.8","33.7","-11.6","12.8","-11.1","3","+0.31","1.29","+0.19","3.41","-0.44","17.2","-2.2","4.89","-0.47","30"
"416",="6024","群益期","38.5","2019","19.2","-31.8","10.5","-36.2","6","-28.2","54.6","-3.75","31.2","+1.47","3.4","-1.33","11.9","-5.37","1.47","-0.8","55"
"417",="6698","旭暉應材","51","2019","8.54","+34.3","3.81","+57.3","2.08","+63.8","44.6","+6.51","25.8","+4.97","3.4","+1.15","18.8","+1.67","15.2","+0.85","81"
"418",="6184","大豐電","42.1","2019","20.1","+1.66","9.69","+16.7","5.02","+42.7","48.3","+6.2","25","+7.03","3.39","+1.02","12.1","+4.2","5.41","+1.79","72"
"419",="2637","慧洋-KY","23.6","2019","138","+5.86","35.7","-1.84","22","+21.5","25.8","-2.02","15.9","+2.05","3.38","+0.46","7.66","+1","2.5","+0.42","49"
"420",="3014","聯陽","57","2019","36.6","+8.97","19.3","+8.64","5.39","+10.8","52.6","-0.16","14.7","+0.21","3.38","+0.3","13.6","+1.02","10.4","+0.56","68"
"421",="3338","泰碩","90.8","2019","46.7","+35","11","+56","2.93","+114","23.5","+3.18","6.27","+2.31","3.38","+1.58","19.5","+8.02","7.45","+2.95","43"
"422",="6470","宇智","41.2","2019","20.7","+22","4.06","+20.4","1.1","+2.56","19.6","-0.27","5.35","-1.02","3.38","+0.09","17","-0.53","8.2","-0.95","41"
"423",="2015","豐興","52.1","2019","277","-10.1","28.7","-31.3","19.6","-33.3","10.3","-3.18","7.08","-2.46","3.37","-1.69","10.6","-5.61","8.87","-4.67","53"
"424",="1319","東陽","37.65","2019","216","-6.05","54","+2.68","19.8","+3.03","25","+2.13","8.58","+0.19","3.36","+0.1","8.32","-0.62","4.99","-0.17","47"
"425",="2063","世鎧","32.55","2019","11.2","+2.61","3.31","-2.65","1.51","-8.3","29.6","-1.6","13.5","-1.61","3.36","-0.31","20","-2.96","9.34","-1.51","48"
"426",="3147","大綜","32.6","2019","31.8","+9.74","4.28","+19.8","1.14","+22.2","13.4","+1.13","3.59","+0.37","3.36","+0.48","17.9","+0.68","8.2","+0.32","36"
"427",="5432","達威","15.9","2019","0.67","-21.7","0.18","-23.4","0.7","+263","27.1","-0.6","105","+82.1","3.36","+2.43","22.8","+15.6","21.2","+14.6","79"
"428",="1216","統一","71.9","2019","4,480","+3.83","1,540","+5.97","190","+8.97","34.4","+0.69","6.36","+0.11","3.35","+0.28","16.6","+1.64","6.44","-0.12","55"
"429",="2472","立隆電","41.85","2019","70.4","-12.5","17.6","-18.5","4.33","-24.1","25","-1.84","8.37","-2.86","3.35","-1.07","10.6","-6.08","5.56","-3.29","49"
"430",="3416","融程電","55.8","2019","16.7","+6.4","6.15","+11.2","2.41","+17.6","36.9","+1.59","14.5","+1.38","3.34","+0.5","11.3","+1.58","9.67","+1.43","66"
"431",="2441","超豐","44.8","2019","120","-2.64","28","-14.1","19","-20.2","23.3","-3.1","15.8","-3.47","3.33","-0.85","11.5","-3.43","9.89","-2.96","68"
"432",="3090","日電貿","52","2019","88.2","-17.4","14.6","-51","5.93","-61.2","16.5","-11.3","6.98","-7.77","3.32","-5.24","13.3","-24.7","7.65","-12","45"
"433",="2816","旺旺保","19.25","2019","80.8","+4.86","27.3","+7.31","7.04","+16.2","33.8","+0.77","8.69","+0.87","3.3","+0.46","13.6","+0.52","4.02","+0.44","48"
"434",="3511","矽瑪","26.4","2019","13.6","+14.7","5.34","+59.3","1.52","+162","39.4","+11","11","+6.61","3.3","+1.99","21.4","+11.5","13.6","+8","64"
"435",="8091","翔名","55.9","2019","12","-23.6","3.87","-35","1.47","-48.4","32.2","-5.66","12.2","-5.83","3.3","-3.26","6.15","-5.48","5.37","-4.7","66"
"436",="8928","鉅明","27.6","2019","24.2","+29.1","4.17","+42.3","1.68","+106","17.3","+1.61","6.94","+2.59","3.3","+1.7","21.6","+10.3","7.6","+3.32","38"
"437",="3556","禾瑞亞","68.5","2019","11.5","+6.51","6.56","+10","1.96","-0.93","57.2","+1.83","15.1","-3.04","3.29","-0.03","14.9","-1.59","11.9","-1.63","68"
"438",="4566","時碩工業","40.2","2019","38.3","+11.6","8.26","+20.1","2.18","+0.14","21.6","+1.51","5.71","-0.66","3.29","-0.04","10.2","-1.39","4.65","-0.46","47"
"439",="4943","康控-KY","117.5","2019","51.2","-11","16.5","-30.3","4.2","-57","32.2","-8.91","7.64","-9.32","3.28","-5","8.44","-16.9","4.25","-8.45","43"
"440",="9930","中聯資源","43.5","2019","95.1","+3","15.5","+1.61","8.16","-2.21","16.3","-0.22","8.71","-0.52","3.28","-0.08","16","-2","7.8","-2.12","47"
"441",="6257","矽格","37.9","2019","100","+5.29","30.4","+14.4","12.9","+12","30.2","+2.41","15.6","+1.44","3.26","+0.25","12.3","+0.18","7.07","0","62"
"442",="3557","嘉威","71.5","2019","16.9","+5814","6.41","+5212","2.17","+9999","37.9","+81.7","12.9","+11.8","3.25","+3.24","26.8","+26.8","8.1","+8.05","45"
"443",="3680","家登","229","2019","23.7","+45.3","7.48","+96.8","2.24","+1076","31.5","+8.24","9.88","+8.63","3.25","+2.98","14.2","+12.8","5.42","+4.88","47"
"444",="6469","大樹","82","2019","66","+34.7","16","+32.3","1.36","+28.3","24.2","-0.43","2.03","-0.13","3.25","+0.24","11.7","+0.4","3.84","-1.68","45"
"445",="5706","鳳凰","31.3","2019","29.7","+1.96","4.19","+5.29","1.99","+25.4","14.1","+0.45","6.75","+1.14","3.24","+0.52","17.8","+2.87","9.03","+0.53","48"
"446",="6242","立康","34","2019","4.83","-2.48","3.33","-1.88","0.72","-6.15","68.9","+0.42","14.9","-0.58","3.24","-0.22","15.2","-1.66","11.6","-1.08","70"
"447",="2408","南亞科","59.4","2019","517","-38.9","165","-64.6","98.2","-75","31.9","-23.1","19","-27.5","3.23","-9.57","6.2","-20.3","5.65","-18","70"
"448",="2539","櫻花建","34.5","2019","74.3","+96","21.4","+146","14.9","+231","28.8","+5.81","20","+8.16","3.22","+2.12","22.9","+15.2","11.4","+7.55","55"
"449",="4552","力達-KY","30.75","2019","54.3","-28.1","11","-38","3.73","-51.5","20.3","-3.28","6.88","-3.32","3.22","-4.48","7.35","-7.99","5.69","-6.49","60"
"450",="1503","士電","44.15","2019","260","+4.22","48.8","+5.97","16.7","+18.3","18.7","+0.31","6.68","+0.79","3.21","+0.49","7.21","+0.81","4.31","+0.49","38"
"451",="2313","華通","39.6","2019","562","+10.5","100","+38.4","38.2","+59.3","17.8","+3.58","6.8","+2.08","3.21","+1.2","15.5","+5.17","6.43","+2.22","45"
"452",="8163","達方","36.15","2019","191","-4.85","35.4","-17.9","9","-40.8","18.5","-2.94","5.07","-2.52","3.21","-2.22","10.1","-7.38","4.85","-4.01","40"
"453",="1465","偉全","15.2","2019","7.09","+1.73","0.46","-49.5","3.31","+2677","6.44","-6.55","132","+140","3.2","+3.32","48.2","+50.9","40","+42.2","74"
"454",="2823","中壽","19.8","2019","3,391","+0.18","204","+58","136","+33.6","6.02","+2.2","4.01","+1","3.2","+0.66","12.6","+0.52","0.73","+0.09","36"
"455",="5609","中菲行","29.2","2019","178","-3.48","29.6","+17.7","4.04","+53.5","16.6","+2.99","2.28","+0.82","3.2","+1.11","18.8","+5.29","8.28","+2.16","41"
"456",="1541","錩泰","39.65","2019","42","+17","7.7","+60.8","2.51","+220","18.3","+5","5.99","+3.8","3.19","+2.19","21.1","+14.1","8.51","+5.75","34"
"457",="2420","新巨","33.45","2019","26.7","-5.37","10.1","-2.89","4.86","-2.16","37.8","+0.97","18.3","+0.53","3.19","-0.07","15.7","-0.74","8.47","+0.38","60"
"458",="3454","晶睿","70.5","2019","65.7","+25.5","20.4","+13.3","2.75","-16.6","31","-3.36","3.68","-1.4","3.19","-0.73","8.39","-0.85","5.32","-0.73","53"
"459",="5209","新鼎","62.7","2019","10.4","-26.4","1.67","-11.3","0.75","-1.7","16.1","+2.76","7.24","+1.82","3.19","-0.06","13.5","-0.56","6.03","+0.64","45"
"460",="1323","永裕","33.2","2019","36.4","-3.18","8.69","-2.82","2.89","-4.16","23.9","+0.09","9.71","+0.08","3.18","-0.14","15.2","-1.34","7.54","-1.34","50"
"461",="3317","尼克森","38.2","2019","28.1","+16.5","6.29","+16.8","1.94","+26.4","22.4","+0.06","6.91","+0.54","3.17","+0.67","10.6","+1.55","7.94","+1.47","45"
"462",="8048","德勝","31.55","2019","11.2","+26.5","3.73","+31.8","1.67","+44.7","33.3","+1.32","14.9","+1.87","3.17","+0.95","19.1","+5.27","14.2","+3.8","66"
"463",="6624","萬年清","38.7","2019","4.71","+22.8","1.53","+12.9","0.54","+9.51","32.4","-2.84","11.5","-1.41","3.16","+0.06","19","-3.87","8.56","-0.93","45"
"464",="6680","鑫創電子","63","2019","3.72","+9.41","1.3","+7.05","0.51","-3.13","34.9","-0.77","13.8","-1.79","3.16","-0.39","15.8","-7.1","11.1","-3.93","66"
"465",="3206","志豐","27.75","2019","33.6","+17","6.91","+27.7","1.7","+46.1","20.6","+1.72","5.06","+1.01","3.15","+0.95","18.1","+4.91","8.46","+2.02","45"
"466",="2731","雄獅","69.7","2019","302","+1.82","32.2","+1.08","2.2","-14.3","10.7","-0.08","0.8","-0.1","3.14","-0.52","10.7","-0.85","3.18","-0.92","48"
