"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"480",="8433","弘帆","05/22","41.3","-0.9","-2.13","2010","","","0","0","0","","","","","","",""
"481",="4175","杏一","05/22","74.4","-0.9","-1.2","-","","","","","","","","","","","",""
"482",="4907","富宇","05/22","24.8","-0.1","-0.4","2010","5","-4.85","0","0","0","0","0","0","0","0","0",""
"483",="6269","台郡","05/22","103.5","-2","-1.9","2010","54.5","2.93","1.53","0.51","2.04","2.81","0.94","3.75","52.3","17.4","69.7",""
"484",="4973","廣穎","05/22","24.9","+0.45","+1.84","-","","","","","","","","","","","",""
"485",="8349","恒耀","05/22","41.5","-0.65","-1.54","2010","27","-0.54","0","0.4","0.4","0","1.48","1.48","0","-74.1","-74.1",""
"486",="1323","永裕","05/22","33.2","+0.05","+0.15","2010","26.65","1.5","0.9","0.5","1.4","3.38","1.88","5.25","60","33.3","93.3",""
"487",="5876","上海商銀","05/22","42.55","-0.85","-1.96","-","","","","","","","","","","","",""
"488",="3556","禾瑞亞","05/22","68.5","+4.1","+6.37","2010","97.5","2.41","2.15","0.25","2.4","2.21","0.26","2.46","89.2","10.4","99.6",""
"489",="2752","豆府","05/22","108","-1","-0.92","-","","","","","","","","","","","",""
"490",="8111","立碁","05/22","9.35","-0.03","-0.32","2010","25.2","0.37","0","0","0","0","0","0","0","0","0",""
"491",="6261","久元","05/22","62.4","+0.6","+0.97","2010","84.4","4.07","3","0.1","3.1","3.55","0.12","3.67","73.7","2.46","76.2",""
"492",="8499","鼎炫-KY","05/22","104","+0.5","+0.48","-","","","","","","","","","","","",""
"493",="3293","鈊象","05/22","521","-1","-0.19","2010","159","18.96","10.99","0.5","11.49","6.91","0.31","7.23","58","2.63","60.6",""
"494",="2881","富邦金","05/22","41.7","-1","-2.34","2010","40","2.47","2","0.5","2.5","4.99","1.25","6.24","80.9","20.2","101",""
"495",="3004","豐達科","05/22","55.7","-1","-1.76","2010","21.2","0.04","0","0","0","0","0","0","0","0","0",""
"496",="6527","明達醫","05/22","53.2","+0.2","+0.38","-","","","","","","","","","","","",""
"497",="2851","中再保","05/22","18.8","-0.15","-0.79","2010","19.2","1.8","1.5","0","1.5","7.81","0","7.81","83.3","0","83.3",""
"498",="6462","神盾","05/22","188","-1","-0.53","-","","","","","","","","","","","",""
"499",="2892","第一金","05/22","21.95","-0.25","-1.13","2010","26.85","0.44","0.5","0.25","0.75","1.86","0.93","2.79","114","56.8","170",""
"500",="2353","宏碁","05/22","16.1","-0.35","-2.13","2010","90.1","4.31","3.1","0.01","3.11","3.44","0.01","3.45","71.9","0.23","72.2",""
"501",="1319","東陽","05/22","37.65","+0.05","+0.13","2010","43","3.48","1.45","0","1.45","3.37","0","3.37","41.7","0","41.7",""
"502",="6435","大中","05/22","90","-1.8","-1.96","-","","","","","","","","","","","",""
"503",="4721","美琪瑪","05/22","51.1","-0.9","-1.73","2010","30.85","1.08","0.6","0.4","1","1.94","1.3","3.24","55.6","37","92.6",""
"504",="1339","昭輝","05/22","42","-1.45","-3.34","-","","","","","","","","","","","",""
"505",="2340","光磊","05/22","21","-0.15","-0.71","2010","20.8","0.4","0.25","0","0.25","1.2","0","1.2","62.4","0","62.4",""
"506",="6227","茂綸","05/22","21.05","-0.4","-1.86","2010","18.7","1.44","1","0","1","5.35","0","5.35","69.4","0","69.4",""
"507",="1530","亞崴","05/22","31.6","0","0","2010","35","0.44","0.5","0","0.5","1.43","0","1.43","114","0","114",""
"508",="5209","新鼎","05/22","62.7","-0.4","-0.63","2010","75.4","2.92","2.98","0","2.98","3.95","0","3.95","102","0","102",""
"509",="3114","好德","05/22","21.1","-0.4","-1.86","2010","13.1","0.06","0.2","0.3","0.5","1.53","2.29","3.82","333","500","833",""
"510",="3709","鑫聯大投控","05/22","21.1","-0.1","-0.47","-","","","","","","","","","","","",""
"511",="4155","訊映","05/22","30.6","+0.4","+1.32","-","","","","","","","","","","","",""
"512","8916A","光隆甲特","05/22","52.8","-0.1","-0.19","-","","","","","","","","","","","",""
"513",="9940","信義","05/22","25.35","-0.35","-1.36","2010","64.5","4.88","2.6","2","4.59","4.03","3.1","7.12","53.2","40.9","94.2",""
"514",="9905","大華","05/22","21.2","-0.1","-0.47","2010","27.5","1.77","1","0","1","3.64","0","3.64","56.5","0","56.5",""
"515",="6016","康和證","05/22","7","-0.04","-0.57","2010","11.25","0.58","0","0.41","0.41","0","3.6","3.6","0","69.9","69.9",""
"516",="8299","群聯","05/22","276","-2","-0.72","2010","163","14.33","5","2","7","3.07","1.23","4.29","34.9","14","48.8",""
"517",="00733","富邦臺灣中小","05/22","20.42","-0.24","-1.16","-","","","","","","","","","","","",""
"518",="1726","永記","05/22","68.1","-1.1","-1.59","2010","44.2","4.65","2.5","0","2.5","5.66","0","5.66","53.8","0","53.8",""
"519",="4506","崇友","05/22","57.5","+0.2","+0.35","2010","15.1","0.55","0.5","0","0.5","3.31","0","3.31","90.9","0","90.9",""
"520",="1813","寶利徠","05/22","21.3","-0.4","-1.84","2010","40.8","1.6","1","0","1","2.45","0","2.45","62.5","0","62.5",""
"521",="6121","新普","05/22","309","-3.5","-1.12","2010","212","10.67","5","1","6","2.36","0.47","2.83","46.9","9.37","56.2",""
"522",="5284","jpp-KY","05/22","40.5","-0.35","-0.86","-","","","","","","","","","","","",""
"523",="6104","創惟","05/22","42.65","-0.4","-0.93","2010","56.6","-0.79","0","0","0","0","0","0","0","0","0",""
"524",="5212","凌網","05/22","46.55","-1.7","-3.52","2010","20.65","-0.93","0","0","0","0","0","0","0","0","0",""
"525",="2640","大車隊","05/22","79.1","+0.1","+0.13","-","","","","","","","","","","","",""
"526",="1539","巨庭","05/22","17.15","-0.15","-0.87","2010","8.62","-0.96","0","0","0","0","0","0","0","0","0",""
"527",="2354","鴻準","05/22","53.6","-1.5","-2.72","2010","117","6.44","0.8","1.4","2.2","0.68","1.2","1.88","12.4","21.7","34.2",""
"528",="2643","捷迅","05/22","42.9","-1.15","-2.61","-","","","","","","","","","","","",""
"529",="1259","安心","05/22","68.7","-0.4","-0.58","-","","","","","","","","","","","",""
"530",="5609","中菲行","05/22","29.2","-0.9","-2.99","2010","30.3","2","0.59","0.65","1.25","1.96","2.16","4.11","29.7","32.7","62.3",""
"531",="6670","復盛應用","05/22","172","-0.5","-0.29","-","","","","","","","","","","","",""
"532",="9917","中保科","05/22","86","-0.2","-0.23","2010","55.3","3.36","3","0","3","5.42","0","5.42","89.3","0","89.3",""
"533",="5016","松和","05/22","28","-0.4","-1.41","2010","42.45","-1.51","0.3","0","0.3","0.71","0","0.71","-19.9","0","-19.9",""
"534",="8473","山林水","05/22","43.1","-0.5","-1.15","-","","","","","","","","","","","",""
"535",="6239","力成","05/22","97","-1.7","-1.72","2010","97","7.44","3.5","0","3.5","3.61","0","3.61","47","0","47",""
"536",="1560","中砂","05/22","60.4","0","0","2010","59.4","-0.4","0.5","0","0.5","0.84","0","0.84","-125","0","-125",""
"537",="1717","長興","05/22","30.2","-0.6","-1.95","2010","34","3.51","2.2","0.5","2.7","6.47","1.47","7.94","62.7","14.2","76.9",""
"538",="3264","欣銓","05/22","28.05","-0.05","-0.18","2010","30.25","0.94","1.2","0","1.2","3.97","0","3.97","128","0","128",""
"539",="2905","三商","05/22","21.6","-0.3","-1.37","2010","24.6","1.52","0.5","0.5","1","2.03","2.03","4.07","32.9","32.9","65.8",""
"540",="3094","聯傑","05/22","17.5","-0.65","-3.58","2010","42.1","1.62","1.15","0.2","1.35","2.73","0.48","3.21","70.9","12.4","83.3",""
"541",="6205","詮欣","05/22","25.95","+0.55","+2.17","2010","24.55","2.08","1.5","0","1.5","6.11","0","6.11","72.1","0","72.1",""
"542",="4543","萬在","05/22","15.15","0","0","-","","","","","","","","","","","",""
"543",="2809","京城銀","05/22","32.55","-0.35","-1.06","2010","17","0.02","0","0","0","0","0","0","0","0","0",""
"544",="5464","霖宏","05/22","10.85","-0.15","-1.36","2010","28.9","2.59","2","0","2","6.92","0","6.92","77.2","0","77.2",""
"545",="8284","三竹","05/22","65.1","-2","-2.98","2010","","1.6","0.82","0","0.82","","","","51","0","51",""
"546",="9902","台火","05/22","8.68","+0.01","+0.12","2010","14.8","-0.37","0","0","0","0","0","0","0","0","0",""
"547",="9937","全國","05/22","43.4","-0.8","-1.81","2010","37.65","1.44","1.6","0","1.6","4.25","0","4.25","111","0","111",""
"548",="5347","世界","05/22","69.5","-0.4","-0.57","2010","14.8","0.05","0.4","0","0.4","2.71","0","2.71","801","0","801",""
"549",="3217","優群","05/22","93.4","-1.6","-1.68","2010","22.5","2.9","1.49","1","2.49","6.63","4.42","11.1","51.5","34.3","85.8",""
"550",="3705","永信","05/22","47.8","-0.35","-0.73","2010","","","1.5","0","1.5","","","","","","",""
"551",="9930","中聯資源","05/22","43.5","-0.7","-1.58","2010","35.6","3.31","2.8","0","2.8","7.87","0","7.87","84.6","0","84.6",""
"552",="5489","彩富","05/22","32.65","0","0","2010","33.5","2.5","1.5","0.5","2","4.48","1.49","5.97","60","20","80",""
"553",="8926","台汽電","05/22","37.05","+0.05","+0.14","2010","18.3","1.87","1","0.4","1.4","5.46","2.19","7.65","53.5","21.4","74.9",""
"554",="5607","遠雄港","05/22","21.8","-0.1","-0.46","2010","33.85","-0.81","0","0","0","0","0","0","0","0","0",""
"555",="4401","東隆興","05/22","26.2","+0.05","+0.19","2010","24.9","1.07","1","0","1","4.02","0","4.02","93.5","0","93.5",""
"556",="1524","耿鼎","05/22","8.75","-0.14","-1.57","2010","10.3","-0.19","0","0","0","0","0","0","0","0","0",""
"557",="2816","旺旺保","05/22","19.25","-0.1","-0.52","2010","19.4","-0.71","0","0","0","0","0","0","0","0","0",""
"558",="1615","大山","05/22","21.9","-0.15","-0.68","2010","14.9","1.64","1","1","2","6.71","6.71","13.4","61","61","122",""
"559",="3052","夆典","05/22","10.95","-0.25","-2.23","2010","13.7","3.06","0.8","0.4","1.2","5.84","2.92","8.76","26.1","13.1","39.2",""
"560",="3002","歐格","05/22","10.3","-0.25","-2.37","2010","17.3","2.26","1.8","0","1.8","10.4","0","10.4","79.6","0","79.6",""
"561",="3325","旭品","05/22","15.35","+1.05","+7.34","2010","38.5","1.47","0.8","0.4","1.2","2.08","1.04","3.12","54.4","27.2","81.6",""
"562",="8480","泰昇-KY","05/22","136","-1.5","-1.09","-","","","","","","","","","","","",""
"563",="6220","岳豐","05/22","18.65","-0.2","-1.06","2010","18.2","2.09","1.28","0.2","1.48","7.04","1.08","8.12","61.3","9.43","70.7",""
"564",="4528","江興鍛","05/22","39.55","-0.45","-1.12","2010","21.4","0.57","0.3","0.2","0.5","1.4","0.93","2.34","52.6","35.1","87.7",""
"565",="1702","南僑","05/22","44","-0.3","-0.68","2010","39.1","1.54","0","0","0","0","0","0","0","0","0",""
"566",="2352","佳世達","05/22","16.5","-0.35","-2.08","2010","19.9","-0.94","0","0","0","0","0","0","0","0","0",""
"567",="3042","晶技","05/22","55","-1","-1.79","2010","55.7","2.75","2","0.2","2.2","3.58","0.36","3.94","72.6","7.26","79.9",""
"568",="8016","矽創","05/22","143","-6.5","-4.35","2010","64.3","3.92","2","0.2","2.2","3.11","0.31","3.42","51","5.1","56.1",""
"569",="9904","寶成","05/22","27.5","-0.95","-3.34","2010","26.95","2.52","1.5","0.2","1.7","5.57","0.74","6.31","59.5","7.94","67.5",""
"570",="9938","百和","05/22","66","-2","-2.94","2010","33.05","0.78","0.5","0.5","1","1.51","1.51","3.03","64.1","64.1","128",""
"571",="6203","海韻電","05/22","55.1","-0.5","-0.9","2010","55.8","6.55","3.21","3","6.21","5.75","5.38","11.1","48.9","45.8","94.8",""
"572",="2542","興富發","05/22","44.1","-0.1","-0.23","2010","65.4","7.13","5.04","0","5.04","7.7","0","7.7","70.7","0","70.7",""
"573",="2887","台新金","05/22","12.5","-0.15","-1.19","2010","17.25","1.27","0","1.1","1.1","0","6.38","6.38","0","86.6","86.6",""
"574",="00730","富邦臺灣優質高息","05/22","16.49","-0.24","-1.43","-","","","","","","","","","","","",""
"575",="2484","希華","05/22","21","-0.2","-0.94","2010","20.35","-1.87","0","0","0","0","0","0","0","0","0",""
"576",="9941","裕融","05/22","99.5","-1","-1","2010","59.9","3.04","2.7","0","2.7","4.51","0","4.51","88.8","0","88.8",""
"577",="8921","沈氏","05/22","13.3","+0.45","+3.5","2010","13.9","0.62","0.6","0","0.6","4.32","0","4.32","96.8","0","96.8",""
"578","00855B","富邦全球能源債","05/22","36.96","+0.15","+0.41","-","","","","","","","","","","","",""
"579",="6179","亞通","05/22","33.3","-1.25","-3.62","2010","11.9","-1.24","0","0","0","0","0","0","0","0","0",""
"580",="1722","台肥","05/22","48.9","-0.55","-1.11","2010","109","1.29","1.4","0","1.4","1.28","0","1.28","109","0","109",""
"581",="6432","今展科","05/22","28.9","-0.6","-2.03","-","","","","","","","","","","","",""
"582",="6642","富致","05/22","33.4","-0.45","-1.33","-","","","","","","","","","","","",""
"583",="1733","五鼎","05/22","24.5","-0.2","-0.81","2010","68.6","3.42","3.1","0","3.1","4.52","0","4.52","90.6","0","90.6",""
"584",="1233","天仁","05/22","35.65","-0.4","-1.11","2010","50.2","1.94","1.9","0","1.9","3.78","0","3.78","97.9","0","97.9",""
"585",="2393","億光","05/22","31.2","-1.05","-3.26","2010","84.4","4.89","4","0","4","4.73","0","4.73","81.7","0","81.7",""
"586",="6194","育富","05/22","24.55","+0.05","+0.2","2010","26.8","3.7","3","0","3","11.2","0","11.2","81.1","0","81.1",""
"587",="5007","三星","05/22","44.7","-0.1","-0.22","2010","32.5","-0.04","0.96","0","0.96","2.95","0","2.95","-2400","0","-2400",""
"588",="2231","為升","05/22","152","-6","-3.8","2010","91.9","4.43","1","2.23","3.23","1.09","2.43","3.52","22.6","50.4","73",""
"589",="4116","明基醫","05/22","30.25","-0.15","-0.49","2010","25","0.9","0.4","0","0.4","1.6","0","1.6","44.4","0","44.4",""
"590",="2379","瑞昱","05/22","246.5","-14","-5.37","2010","69.6","4.41","3.85","0.1","3.95","5.53","0.14","5.68","87.3","2.27","89.6",""
"591",="3045","台灣大","05/22","106.5","-1","-0.93","2010","69.7","4.66","5.03","0","5.03","7.21","0","7.21","108","0","108",""
"592",="2107","厚生","05/22","18","-0.1","-0.55","2010","33","2.22","1.2","0","1.2","3.64","0","3.64","54","0","54",""
"593",="2729","瓦城","05/22","225","-4.5","-1.96","2010","","8.61","10.67","0","10.67","","","","124","0","124",""
"594",="3543","州巧","05/22","18","+1.05","+6.19","2010","36.8","7.52","4.45","0","4.45","12.1","0","12.1","59.2","0","59.2",""
"595","2838A","聯邦銀甲特","05/22","54.1","-0.1","-0.18","-","","","","","","","","","","","",""
"596",="8367","建新國際","05/22","24.8","-0.6","-2.36","2010","","0.93","0.5","0","0.5","","","","53.8","0","53.8",""
"597",="2359","所羅門","05/22","18.05","-0.45","-2.43","2010","14.4","0.76","0","0","0","0","0","0","0","0","0",""
"598",="2845","遠東銀","05/22","10.65","-0.05","-0.47","2010","14.75","0.64","0.1","0.35","0.45","0.68","2.37","3.04","15.6","54.5","70.2",""
"599",="6155","鈞寶","05/22","23.7","-0.65","-2.67","2010","30","2.65","2.2","0.1","2.3","7.33","0.33","7.67","83","3.77","86.8",""
"600",="2481","強茂","05/22","23.95","-0.65","-2.64","2010","38.3","0.23","0","0","0","0","0","0","0","0","0",""
"601",="1513","中興電","05/22","27.4","-0.25","-0.9","2010","17.9","1.17","1","0","1","5.59","0","5.59","85.5","0","85.5",""
"602",="4766","南寶","05/22","137","+4.5","+3.4","-","","","","","","","","","","","",""
"603",="4767","誠泰科技","05/22","22.85","-0.15","-0.65","-","","","","","","","","","","","",""
"604",="1731","美吾華","05/22","13.75","-0.15","-1.08","2010","16.8","0.5","0.25","0.25","0.5","1.49","1.49","2.98","50","50","100",""
"605",="4711","永純","05/22","13.75","+0.05","+0.36","2010","20.5","2.08","1.6","0","1.6","7.8","0","7.8","76.9","0","76.9",""
"606","2887E","台新戊特","05/22","54.5","+0.1","+0.18","-","","","","","","","","","","","",""
"607",="3583","辛耘","05/22","46","-1.1","-2.34","2010","","0.8","0","0","0","","","","0","0","0",""
"608",="2739","寒舍","05/22","23.05","0","0","-","","","","","","","","","","","",""
"609",="6126","信音","05/22","16.2","0","0","2010","38.3","4.05","1.5","2","3.5","3.92","5.22","9.14","37","49.4","86.4",""
"610",="4927","泰鼎-KY","05/22","69.7","-1.8","-2.52","2010","","","0","0","0","","","","","","",""
"611",="4953","緯軟","05/22","74.4","-2","-2.62","-","","","","","","","","","","","",""
"612",="2239","英利-KY","05/22","58.2","-1.7","-2.84","-","","","","","","","","","","","",""
"613",="1525","江申","05/22","46.6","-1.9","-3.92","2010","56.7","3.4","1.55","0","1.55","2.73","0","2.73","45.6","0","45.6",""
"614",="4744","皇將","05/22","37.35","-0.35","-0.93","2010","45.66","3.02","2.5","1","3.5","5.48","2.19","7.67","82.8","33.1","116",""
"615",="6581","鋼聯","05/22","60.9","+0.2","+0.33","-","","","","","","","","","","","",""
"616",="2066","世德","05/22","53.9","-0.9","-1.64","-","","","","","","","","","","","",""
"617",="3622","洋華","05/22","18.75","-0.35","-1.83","2010","278.5","22.75","10","0","10","3.59","0","3.59","44","0","44",""
"618",="1232","大統益","05/22","117.5","-1.5","-1.26","2010","50.7","3.68","3","0","3","5.92","0","5.92","81.5","0","81.5",""
"619",="1906","寶隆","05/22","11.75","-0.3","-2.49","2010","8.7","0.3","0","0","0","0","0","0","0","0","0",""
"620",="6716","應廣","05/22","70.5","-4.1","-5.5","-","","","","","","","","","","","",""
"621",="5880","合庫金","05/22","20","-0.15","-0.74","-","","","","","","","","","","","",""
"622",="3297","杭特","05/22","11.8","+0.1","+0.85","2010","27.1","2.08","1.2","0","1.2","4.43","0","4.43","57.7","0","57.7",""
"623",="3703","欣陸","05/22","11.8","-0.2","-1.67","-","","","","","","","","","","","",""
"624",="2032","新鋼","05/22","8.27","-0.13","-1.55","2010","18.3","0.49","0.2","0","0.2","1.09","0","1.09","40.8","0","40.8",""
"625",="3550","聯穎","05/22","11.85","-0.15","-1.25","2010","33.2","3.21","2","0","2","6.02","0","6.02","62.3","0","62.3",""
"626",="5220","萬達光電","05/22","33.2","+1.95","+6.24","-","","","","","","","","","","","",""
"627",="8401","白紗科","05/22","11.9","-0.1","-0.83","2010","31.5","2.53","1","1","2","3.17","3.17","6.35","39.5","39.5","79",""
"628",="4747","強生","05/22","42.8","+0.15","+0.35","2010","","1.13","0.67","0.34","1.01","","","","59.2","30.5","89.8",""
"629",="1304","台聚","05/22","11.9","-0.35","-2.86","2010","29.2","2.78","0.8","1.2","2","2.74","4.11","6.85","28.8","43.2","71.9",""
"630",="6183","關貿","05/22","41.7","-0.25","-0.6","2010","20.2","0.69","0.74","0","0.74","3.65","0","3.65","107","0","107",""
"631",="2383","台光電","05/22","143","-4","-2.72","2010","30.85","2.8","0.7","0.5","1.19","2.26","1.61","3.87","24.9","17.8","42.7",""
"632",="1457","宜進","05/22","11.95","-0.05","-0.42","2010","13.05","0.18","0","0","0","0","0","0","0","0","0",""
"633",="6229","研通","05/22","12.7","-0.15","-1.17","2010","18.25","0.42","0.4","0.1","0.5","2.19","0.55","2.74","95.2","23.8","119",""
"634",="2634","漢翔","05/22","28.55","-0.5","-1.72","-","","","","","","","","","","","",""
"635",="8028","昇陽半導體","05/22","48","-1.4","-2.83","-","","","","","","","","","","","",""
"636",="8410","森田","05/22","36.1","-1.35","-3.6","2010","71.28","9.55","2","2","4","2.81","2.81","5.61","20.9","20.9","41.9",""
"637",="5388","中磊","05/22","72.4","-0.2","-0.28","2010","28.4","1.24","1","0","1","3.52","0","3.52","80.6","0","80.6",""
"638",="0055","元大MSCI金融","05/22","16.9","-0.26","-1.52","2010","14.34","","0.4","0","0.4","2.79","0","2.79","","","",""
"639",="2355","敬鵬","05/22","24.15","-0.85","-3.4","2010","25.1","2.45","1.5","0","1.5","5.98","0","5.98","61.2","0","61.2",""
"640",="912000","晨訊科-DR","05/22","1.89","-0.03","-1.56","-","","","","","","","","","","","",""
"641",="1724","台硝","05/22","12.1","-0.2","-1.63","2010","13.55","0.2","0.19","0","0.19","1.4","0","1.4","95","0","95",""
"642","2897A","王道銀甲特","05/22","10.3","+0.05","+0.49","-","","","","","","","","","","","",""
"643",="5871","中租-KY","05/22","111.5","-2.5","-2.19","-","","","","","","","","","","","",""
"644",="2351","順德","05/22","43.65","-1.25","-2.78","2010","40.9","1.83","1.2","0","1.2","2.93","0","2.93","65.6","0","65.6",""
"645",="4535","至興","05/22","24.3","+0.1","+0.41","2010","44","2.8","2","0","2","4.55","0","4.55","71.4","0","71.4",""
"646",="5820","日盛金","05/22","9.27","-0.01","-0.11","2010","13.65","-1.45","0","0","0","0","0","0","0","0","0",""
"647",="4566","時碩工業","05/22","40.2","-1.55","-3.71","-","","","","","","","","","","","",""
"648",="2377","微星","05/22","102.5","-3.5","-3.3","2010","17.15","0.23","0.5","0","0.5","2.92","0","2.92","217","0","217",""
"649",="5289","宜鼎","05/22","183.5","-4","-2.13","-","","","","","","","","","","","",""
"650",="6662","樂斯科","05/22","46.5","-0.5","-1.06","-","","","","","","","","","","","",""
"651",="8054","安國","05/22","12.25","+0.1","+0.82","2010","58.9","2.58","2","0","2","3.39","0","3.39","77.5","0","77.5",""
"652",="1227","佳格","05/22","65","-1.8","-2.69","2010","75.8","4.03","2","1.5","3.5","2.64","1.98","4.62","49.6","37.2","86.8",""
"653",="8103","瀚荃","05/22","24.55","+0.05","+0.2","2010","44","3.09","2","0.5","2.5","4.55","1.14","5.68","64.7","16.2","80.9",""
"654",="3306","鼎天","05/22","17.2","0","0","2010","44.6","1.3","1.5","0","1.5","3.36","0","3.36","115","0","115",""
"655",="9926","新海","05/22","41.8","-0.4","-0.95","2010","31","2","1.2","0.5","1.7","3.87","1.61","5.48","60","25","85",""
"656",="3354","律勝","05/22","12.3","+0.1","+0.82","2010","29.9","-0.63","0","0.5","0.5","0","1.67","1.67","0","-79.4","-79.4",""
"657",="8071","能率網通","05/22","12.3","-0.15","-1.2","2010","34.75","0.7","0","0","0","0","0","0","0","0","0",""
"658",="1470","大統新創","05/22","19.75","0","0","2010","11.45","0.62","0","0","0","0","0","0","0","0","0",""
"659",="6697","東捷資訊","05/22","49.4","+2.65","+5.67","-","","","","","","","","","","","",""
"660",="3128","昇銳","05/22","12.85","-0.25","-1.91","2010","20.65","1.65","1.5","0","1.5","7.26","0","7.26","90.9","0","90.9",""
"661",="1515","力山","05/22","74.2","0","0","2010","9.97","0.64","0","0","0","0","0","0","0","0","0",""
"662",="8464","億豐","05/22","247.5","-11.5","-4.44","-","","","","","","","","","","","",""
"663",="2726","雅茗-KY","05/22","61.9","-2.5","-3.88","-","","","","","","","","","","","",""
"664",="2327","國巨","05/22","371.5","-10.5","-2.75","2010","14.35","0.31","0.15","0","0.15","1.04","0","1.04","48.2","0","48.2",""
"665",="2338","光罩","05/22","26.55","-0.05","-0.19","2010","13.3","0.3","0.28","0","0.28","2.11","0","2.11","93.3","0","93.3",""
"666",="2885","元大金","05/22","16.15","-0.25","-1.52","2010","21.8","0.91","0.9","0","0.9","4.13","0","4.13","98.9","0","98.9",""
"667",="5215","科嘉-KY","05/22","81.5","+2.6","+3.3","-","","","","","","","","","","","",""
"668",="4420","光明","05/22","24.85","+0.35","+1.43","2010","22.85","1.03","1.1","0","1.1","4.81","0","4.81","107","0","107",""
"669",="2419","仲琦","05/22","19.9","-0.45","-2.21","2010","24.7","1.08","0.8","0.2","1","3.26","0.81","4.07","74.5","18.5","93",""
"670",="4958","臻鼎-KY","05/22","112","-4","-3.45","-","","","","","","","","","","","",""
"671",="8446","華研","05/22","112","-1","-0.88","-","","","","","","","","","","","",""
"672",="4119","旭富","05/22","144.5","-2.5","-1.7","2010","65.7","4.16","2.59","1","3.59","3.95","1.52","5.46","62.3","24","86.3",""
"673",="8354","冠好","05/22","17.45","+0.35","+2.05","2010","11.45","-0.36","0","0","0","0","0","0","0","0","0",""
"674",="1605","華新","05/22","12.5","-0.1","-0.79","2010","18.5","0.47","0","0","0","0","0","0","0","0","0",""
"675",="3289","宜特","05/22","50","+1.3","+2.67","2010","29.05","-3.96","0","0","0","0","0","0","0","0","0",""
"676",="3312","弘憶股","05/22","15","-0.15","-0.99","2010","17.9","2.58","1.66","0","1.66","9.25","0","9.25","64.2","0","64.2",""
"677",="5543","崇佑-KY","05/22","20","+0.05","+0.25","-","","","","","","","","","","","",""
"678",="6285","啟碁","05/22","62.5","-1.4","-2.19","2010","69.9","3.35","1.79","0.5","2.29","2.57","0.71","3.28","53.6","14.9","68.4",""
"679",="5425","台半","05/22","37.55","-0.85","-2.21","2010","23.15","0.51","0.4","0","0.4","1.73","0","1.73","78.4","0","78.4",""
"680",="3548","兆利","05/22","62.6","-1.4","-2.19","2010","32.7","3.16","1.19","0","1.19","3.65","0","3.65","37.8","0","37.8",""
"681",="6609","瀧澤科","05/22","25.05","-0.4","-1.57","2010","26.25","-2.33","0.6","0","0.6","2.29","0","2.29","-25.8","0","-25.8",""
"682",="1777","生泰","05/22","87.7","-0.9","-1.02","2010","56.9","2.15","1.7","0","1.7","2.99","0","2.99","79.1","0","79.1",""
"683",="2468","華經","05/22","12.55","0","0","2010","15.1","0.85","0.7","0","0.7","4.64","0","4.64","82.4","0","82.4",""
"684",="3551","世禾","05/22","42.7","-1.05","-2.4","2010","39.3","2.37","2","0","2","5.09","0","5.09","84.4","0","84.4",""
"685",="8437","大地-KY","05/22","188.5","-4.5","-2.33","-","","","","","","","","","","","",""
"686",="910322","康師傅-DR","05/22","25.35","-2.25","-8.15","2010","38.5","","0.55","0","0.55","1.42","0","1.42","","","",""
"687",="3033","威健","05/22","14.55","-0.2","-1.36","2010","27.35","1.95","1.77","0","1.77","6.47","0","6.47","90.8","0","90.8",""
"688",="6680","鑫創電子","05/22","63","0","0","-","","","","","","","","","","","",""
"689",="3499","環天科","05/22","11.35","-0.15","-1.3","2010","26","0.24","0","1","1","0","3.85","3.85","0","417","417",""
"690",="9918","欣天然","05/22","34.05","-0.2","-0.58","2010","26.9","1.58","0.7","0.6","1.3","2.6","2.23","4.83","44.3","38","82.3",""
"691",="00728","第一金工業30","05/22","18.6","-0.47","-2.46","-","","","","","","","","","","","",""
"692",="3587","閎康","05/22","76.2","-0.3","-0.39","2010","31","-0.08","0","0","0","0","0","0","0","0","0",""
"693",="0053","元大電子","05/22","38.13","-0.67","-1.73","2010","27.28","","1","0","1","3.67","0","3.67","","","",""
"694",="6556","勝品","05/22","45.8","0","0","-","","","","","","","","","","","",""
"695",="1507","永大","05/22","56.1","-1.1","-1.92","2010","43.8","2.5","1.5","0","1.5","3.42","0","3.42","60","0","60",""
"696",="1519","華城","05/22","25.5","-1","-3.77","2010","23.4","1.7","1","0.5","1.5","4.27","2.14","6.41","58.8","29.4","88.2",""
"697",="2402","毅嘉","05/22","12.75","-0.35","-2.67","2010","16.8","0.95","0.78","0","0.78","4.62","0","4.62","81.6","0","81.6",""
"698",="6582","申豐","05/22","115","+1.5","+1.32","-","","","","","","","","","","","",""
"699",="6615","慧智","05/22","66.5","+6","+9.92","-","","","","","","","","","","","",""
"700",="1735","日勝化","05/22","16.65","-0.2","-1.19","2010","15.3","1.49","1.1","0","1.1","7.19","0","7.19","73.8","0","73.8",""
"701",="4541","晟田","05/22","17.95","-0.45","-2.45","-","","","","","","","","","","","",""
"702",="1618","合機","05/22","7.7","-0.07","-0.9","2010","22.9","1.66","0","0","0","0","0","0","0","0","0",""
