代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
5285,界霖,0,0,0,0,1,0,0,0,,
2430,燦坤,0,0,0,0,0,0,0,0,0,1.5
6281,全國電,0,0,0,0,0,0,0,0,0,0
5243,乙盛-KY,0,0,0,0,0,0.5,0,,,
6242,立康,0,0,0,1.1,0,0,0,0,0,0
6494,九齊,0,0,0,0,0,,,,,
1101,台泥,0.7,1,0,0,0,0,0,0,0,0
6188,廣明,0,0,0,0,0,0,0,0,0,0
6023,元大期,0,0,0,0,0,0,0,0,0,0
2937,集雅社,0,0,0,0,,,,,,
9933,中鼎,0,0,0,0,0,0,0,0,0,0
2228,劍麟,0,0,0,0,0,0,0,0,0,0
4741,泓瀚,0,0,0,0,1,0.8,0.6,1.2,0.6,1.5
6139,亞翔,0,0,0,0,0,0,0,0,0,0
8109,博大,1,0,1,0,0,0,0,0,1.8,1.5
2347,聯強,0,0,0,0.5,0,0,0,0,0,0.99
6666,羅麗芬-KY,1,1.6,,,,,,,,
6257,矽格,0,0,0,0,0,0,0,0,0,0
3570,大塚,0,0,0,0,0,0,0,0,0,0
6290,良維,0,0,0,0,0,0,0,0,0,0
3014,聯陽,0,0,0,0,0,0,0,0,0,0
4104,佳醫,0,0,0,0,0,0,0,1,0,0
5288,豐祥-KY,0,0,0,0,0,0,,,,
5234,達興材料,0,1,0,0,0,0.5,0,0,1,
6411,晶焱,0.6,0.6,0.6,0,0,0,0,0,,
2520,冠德,0,0,0,0,0,0,0,0,0,0
1570,力肯,0,0,0,0,0,0,0,0,0,0
8472,夠麻吉,0,0,0,0,0,,,,,
2015,豐興,0,0,0,0,0,0,0,0,0,0
6138,茂達,0,0,0,0,0,0,0,0,0,0.3
9911,櫻花,0,0,0,0,0,0,0,0,0.2,0.2
8150,南茂,0,0,0,0,0,0,0,0,0,0
1442,名軒,0,0,0.99,1,0,0,0,0,0.2,0
6530,創威,0,0,0,0,,,,,,
2436,偉詮電,0,0,0,0,0,0,0,0,0,0
1725,元禎,0,0,0,0,0,0,0,0,1.35,1.75
8923,時報,0,0,0,0,0,0,0,0,0,0
3426,台興,0,2,0,0,0,,,,,
3026,禾伸堂,0,0,0,0,0,0,0,0,0,0
2317,鴻海,0,0,0,1,0.5,1.2,1,1,1,1.2
1104,環泥,0,0,0.3,0.1,0.2,0.2,0,0,0,0
2449,京元電子,0,0,0,0,0,0,0,0,0,0
5508,永信建,0,0,0,0,2,0,0,0,0,0
2897,王道銀行,0,0,0,0,0,0,0,0,0,0
6672,騰輝電子-KY,0,0,,,,,,,,
3596,智易,0,0,0,0,0,0,0,0,1.1,0.2
3048,益登,0,0,0,1,1.19,1,0,0,0,0
8420,明揚,0,0,0,0,0,0,0,0,0.3,
5483,中美晶,0,0,0,0,0,0,0,0,0.5,0.7
1220,台榮,0,0,0,0,0,0,0,0,0,0
2006,東和鋼鐵,0,0,0,0,0,0,0,0,0,0
5287,數字,0,0,0,0.32,3,0,0,5.93,0,
1817,凱撒衛,0,0,0,0,0,0,0,0,,
3484,崧騰,0,0,0.1,0.1,0.2,0,0.3,0.7,0.6,0.8
3402,漢科,0,0,0,0,0,0,0,0,1.33,0.35
4549,桓達,0.5,0,0.5,0.2,0.2,0.5,0.5,,,
2889,國票金,0.1,0.12,0.15,0.26,0.3,0.23,0.3,0.4,0.52,0.65
8083,瑞穎,0,0,0,0,0,0,0,0,0,0
4931,新盛力,0,0,0,0,0,0,0,0,0,0.5
3226,至寶電,0,0,0,0,0,0,0,0,0,0
1215,卜蜂,0,0,0,0,1,0.5,0,0,0,0
1402,遠東新,0,0,0,0,0.2,0.2,0.2,0.3,0.3,0.2
2886,兆豐金,0,0,0,0,0,0,0,0.15,0.2,0
4439,冠星-KY,0,,,,,,,,,
2328,廣宇,0,0,0,0,0,0.05,0.1,0,0.1,0.3
