"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"425",="6803","崑鼎","05/22","214","-3","-1.38","2013","194.5","10.39","8.86","0","8.86","4.55","0","4.55","85.3","0","85.3",""
"426",="1583","程泰","05/22","59.3","-0.8","-1.33","2013","46.35","4.2","2.03","0","2.03","4.39","0","4.39","48.4","0","48.4",""
"427",="3527","聚積","05/22","89","-2.8","-3.05","2013","79.5","9.02","7.8","0","7.8","9.81","0","9.81","86.5","0","86.5",""
"428",="1264","德麥","05/22","218","-1.5","-0.68","-","","","","","","","","","","","",""
"429",="6190","萬泰科","05/22","15.9","-0.35","-2.15","2013","6.65","-1.29","0","0","0","0","0","0","0","0","0",""
"430",="1565","精華","05/22","358","-8","-2.19","2013","851","23.88","17.5","0","17.5","2.06","0","2.06","73.3","0","73.3",""
"431",="6151","晉倫","05/22","19.9","-0.1","-0.5","2013","20.9","1","0.9","0","0.9","4.31","0","4.31","90","0","90",""
"432",="8069","元太","05/22","39.8","+0.95","+2.45","2013","16.35","-0.69","0","0","0","0","0","0","0","0","0",""
"433",="6192","巨路","05/22","65.7","-0.5","-0.76","2013","71.7","5.67","3.5","0","3.5","4.88","0","4.88","61.7","0","61.7",""
"434",="2615","萬海","05/22","15.95","-0.3","-1.85","2013","15.5","0.82","0.8","0","0.8","5.16","0","5.16","97.6","0","97.6",""
"435",="6579","研揚","05/22","63.8","-0.6","-0.93","-","","","","","","","","","","","",""
"436",="6161","捷波","05/22","17.95","0","0","2013","8.38","-2.91","0","0","0","0","0","0","0","0","0",""
"437",="1612","宏泰","05/22","9.98","-0.07","-0.7","2013","9.89","0.22","0.22","0","0.22","2.22","0","2.22","100","0","100",""
"438",="2206","三陽工業","05/22","20","-0.15","-0.74","2013","48.85","0.41","0.45","0","0.45","0.92","0","0.92","110","0","110",""
"439",="8210","勤誠","05/22","92","-0.8","-0.86","2013","34.4","4.01","2.5","0","2.5","7.27","0","7.27","62.3","0","62.3",""
"440",="1904","正隆","05/22","24.05","-0.25","-1.03","2013","14.35","1.05","0.6","0","0.6","4.18","0","4.18","57.1","0","57.1",""
"441",="4904","遠傳","05/22","65.2","-1","-1.51","2013","65.5","3.25","3.5","0","3.5","5.34","0","5.34","108","0","108",""
"442",="3708","上緯投控","05/22","80.3","-2.3","-2.78","-","","","","","","","","","","","",""
"443",="6219","富旺","05/22","13.1","-0.65","-4.73","2013","20.85","1.81","0","0","0","0","0","0","0","0","0",""
"444",="2303","聯電","05/22","15.1","-0.2","-1.31","2013","12.35","0.62","0.41","0","0.41","3.29","0","3.29","65.6","0","65.6",""
"445",="4536","拓凱","05/22","121","-6","-4.72","2013","169","5.51","3","0","3","1.78","0","1.78","54.4","0","54.4",""
"446",="8930","青鋼","05/22","12.1","0","0","2013","15.5","0.3","0.11","0.11","0.23","0.74","0.74","1.47","38.1","38.1","76.2",""
"447",="5299","杰力","05/22","111","-5","-4.31","2013","16.27","1.96","1","0.2","1.2","6.15","1.23","7.38","51","10.2","61.2",""
"448",="5469","瀚宇博","05/22","36.35","-0.85","-2.28","2013","11.25","1.19","0.4","0","0.4","3.6","0","3.6","34","0","34",""
"449",="2030","彰源","05/22","10.1","-0.3","-2.88","2013","9.65","-1.35","0","0","0","0","0","0","0","0","0",""
"450",="6590","普鴻","05/22","43.45","+3.95","+10","-","","","","","","","","","","","",""
"451",="3581","博磊","05/22","14.15","-0.1","-0.7","2013","23.32","0.7","0","0","0","0","0","0","0","0","0",""
"452",="6245","立端","05/22","56.6","-0.7","-1.22","2013","55.2","3.49","0.99","0.99","1.99","1.8","1.8","3.6","28.5","28.5","57",""
"453",="2888","新光金","05/22","8.1","-0.12","-1.46","2013","10.3","1.16","0.03","0.26","0.29","0.28","2.55","2.83","2.51","22.6","25.1",""
"454",="6226","光鼎","05/22","8.1","-0.38","-4.48","2013","12.35","-1.85","0","0","0","0","0","0","0","0","0",""
"455",="6024","群益期","05/22","38.5","-0.4","-1.03","2013","27.6","2.52","0.89","0.85","1.74","3.22","3.08","6.3","35.3","33.7","69",""
"456",="3444","利機","05/22","36.5","-0.45","-1.22","2013","19.9","0.47","0.9","0","0.9","4.52","0","4.52","191","0","191",""
"457",="1723","中碳","05/22","101.5","-0.5","-0.49","2013","164","8.58","7.4","0","7.4","4.51","0","4.51","86.2","0","86.2",""
"458",="9951","皇田","05/22","71.1","-2.7","-3.66","2013","121","4.32","2","0","2","1.65","0","1.65","46.3","0","46.3",""
"459",="00742","新光內需收益","05/22","20.33","-0.1","-0.49","-","","","","","","","","","","","",""
"460",="6114","久威","05/22","24.4","-0.3","-1.21","2013","11.85","-0.42","0","0","0","0","0","0","0","0","0",""
"461",="6154","順發","05/22","12.2","-0.05","-0.41","2013","21.3","1.66","1.2","0","1.2","5.63","0","5.63","72.3","0","72.3",""
"462",="2820","華票","05/22","14.65","-0.05","-0.34","2013","11.7","0.87","0.8","0","0.8","6.84","0","6.84","92","0","92",""
"463",="2365","昆盈","05/22","8.14","+0.04","+0.49","2013","12.2","0.24","0.2","0","0.2","1.63","0","1.63","83","0","83",""
"464",="2428","興勤","05/22","85.6","-2.1","-2.39","2013","39.7","3.39","1.9","0","1.9","4.79","0","4.79","56","0","56",""
"465",="5515","建國","05/22","10.2","-0.05","-0.49","2013","13.9","1.64","1","0","1","7.19","0","7.19","61","0","61",""
"466",="6514","芮特-KY","05/22","61.2","-1.3","-2.08","-","","","","","","","","","","","",""
"467",="5263","智崴","05/22","114.5","-3.5","-2.97","2013","178","2.29","1","0.5","1.5","0.56","0.28","0.84","43.7","21.8","65.5",""
"468",="2474","可成","05/22","205","-6","-2.84","2013","193.5","14.51","6","0","6","3.1","0","3.1","41.4","0","41.4",""
"469",="3665","貿聯-KY","05/22","184.5","-2","-1.07","2013","127.5","","3.5","0","3.5","2.75","0","2.75","","","",""
"470",="9934","成霖","05/22","12.3","-0.1","-0.81","2013","23","-0.78","0","0","0","0","0","0","0","0","0",""
"471",="1737","臺鹽","05/22","30.85","-0.3","-0.96","2013","30.75","0.28","0.26","0","0.26","0.85","0","0.85","92.9","0","92.9",""
"472",="8358","金居","05/22","41.15","-0.75","-1.79","2013","8.35","-0.47","0","0","0","0","0","0","0","0","0",""
"473",="3078","僑威","05/22","26.75","-0.6","-2.19","2013","17.75","0.46","0.35","0","0.35","1.97","0","1.97","76.1","0","76.1",""
"474",="3558","神準","05/22","107","-2.5","-2.28","2013","175","7.16","3.98","0","3.98","2.28","0","2.28","55.6","0","55.6",""
"475",="6568","宏觀","05/22","123.5","-4","-3.14","-","","","","","","","","","","","",""
"476",="5439","高技","05/22","47.35","-0.25","-0.53","2013","17.7","1.65","1.5","0","1.5","8.47","0","8.47","90.9","0","90.9",""
"477",="6477","安集","05/22","20.6","-0.55","-2.6","-","","","","","","","","","","","",""
"478",="6655","科定","05/22","41.1","+0.4","+0.98","-","","","","","","","","","","","",""
"479",="4190","佐登-KY","05/22","82.6","-0.6","-0.72","-","","","","","","","","","","","",""
"480",="8433","弘帆","05/22","41.3","-0.9","-2.13","2013","45.55","1.65","1.8","0","1.8","3.95","0","3.95","109","0","109",""
"481",="4175","杏一","05/22","74.4","-0.9","-1.2","2013","107","1.65","1","0","1","0.93","0","0.93","60.6","0","60.6",""
"482",="4907","富宇","05/22","24.8","-0.1","-0.4","2013","13","0.61","0","0","0","0","0","0","0","0","0",""
"483",="6269","台郡","05/22","103.5","-2","-1.9","2013","96","9.24","1.99","0.5","2.48","2.07","0.52","2.59","21.5","5.38","26.9",""
"484",="4973","廣穎","05/22","24.9","+0.45","+1.84","2013","38.4","4.65","3.5","0","3.5","9.11","0","9.11","75.3","0","75.3",""
"485",="8349","恒耀","05/22","41.5","-0.65","-1.54","2013","60.2","2.03","0.71","0","0.71","1.18","0","1.18","34.9","0","34.9",""
"486",="1323","永裕","05/22","33.2","+0.05","+0.15","2013","39.6","2.26","0.7","0.5","1.2","1.77","1.26","3.03","31","22.1","53.1",""
"487",="5876","上海商銀","05/22","42.55","-0.85","-1.96","2013","","","1.5","0","1.5","","","","","","",""
"488",="3556","禾瑞亞","05/22","68.5","+4.1","+6.37","2013","92","2.33","2.15","0.85","3","2.34","0.92","3.26","92.3","36.5","129",""
"489",="2752","豆府","05/22","108","-1","-0.92","-","","","","","","","","","","","",""
"490",="8111","立碁","05/22","9.35","-0.03","-0.32","2013","6.78","-1.93","0","0","0","0","0","0","0","0","0",""
"491",="6261","久元","05/22","62.4","+0.6","+0.97","2013","60.5","5.5","4.66","0.1","4.76","7.7","0.16","7.86","84.7","1.78","86.5",""
"492",="8499","鼎炫-KY","05/22","104","+0.5","+0.48","-","","","","","","","","","","","",""
"493",="3293","鈊象","05/22","521","-1","-0.19","2013","58","4.49","5.5","0","5.5","9.48","0","9.48","122","0","122",""
"494",="2881","富邦金","05/22","41.7","-1","-2.34","2013","43.6","3.05","1","0","1","2.29","0","2.29","32.8","0","32.8",""
"495",="3004","豐達科","05/22","55.7","-1","-1.76","2013","37.75","4.41","0.99","0","0.99","2.63","0","2.63","22.5","0","22.5",""
"496",="6527","明達醫","05/22","53.2","+0.2","+0.38","-","","","","","","","","","","","",""
"497",="2851","中再保","05/22","18.8","-0.15","-0.79","2013","14.4","1.23","0.5","0.2","0.7","3.47","1.39","4.86","40.6","16.3","56.9",""
"498",="6462","神盾","05/22","188","-1","-0.53","-","","","","","","","","","","","",""
"499",="2892","第一金","05/22","21.95","-0.25","-1.13","2013","18.55","1.25","0.45","0.65","1.1","2.43","3.5","5.93","36","52","88",""
"500",="2353","宏碁","05/22","16.1","-0.35","-2.13","2013","18.3","-1.07","0","0","0","0","0","0","0","0","0",""
"501",="1319","東陽","05/22","37.65","+0.05","+0.13","2013","44.6","1.41","0.35","0.25","0.6","0.78","0.56","1.35","24.8","17.7","42.6",""
"502",="6435","大中","05/22","90","-1.8","-1.96","-","","","","","","","","","","","",""
"503",="4721","美琪瑪","05/22","51.1","-0.9","-1.73","2013","22.25","0.84","0.8","0","0.8","3.6","0","3.6","95.2","0","95.2",""
"504",="1339","昭輝","05/22","42","-1.45","-3.34","2013","49.95","2.63","1.5","0","1.5","3","0","3","57","0","57",""
"505",="2340","光磊","05/22","21","-0.15","-0.71","2013","12.7","0.62","0.45","0","0.45","3.54","0","3.54","72.6","0","72.6",""
"506",="6227","茂綸","05/22","21.05","-0.4","-1.86","2013","12.85","0.72","0.5","0","0.5","3.89","0","3.89","69.4","0","69.4",""
"507",="1530","亞崴","05/22","31.6","0","0","2013","34.4","2.9","1.5","0","1.5","4.36","0","4.36","51.7","0","51.7",""
"508",="5209","新鼎","05/22","62.7","-0.4","-0.63","2013","55.5","5.38","4.49","0","4.49","8.1","0","8.1","83.5","0","83.5",""
"509",="3114","好德","05/22","21.1","-0.4","-1.86","2013","11.95","0.55","0.5","0","0.5","4.18","0","4.18","90.9","0","90.9",""
"510",="3709","鑫聯大投控","05/22","21.1","-0.1","-0.47","-","","","","","","","","","","","",""
"511",="4155","訊映","05/22","30.6","+0.4","+1.32","2013","66","4.35","0.4","3","3.4","0.61","4.55","5.15","9.2","69","78.2",""
"512","8916A","光隆甲特","05/22","52.8","-0.1","-0.19","-","","","","","","","","","","","",""
"513",="9940","信義","05/22","25.35","-0.35","-1.36","2013","53.6","2.9","1.5","0.8","2.3","2.8","1.49","4.29","51.7","27.6","79.3",""
"514",="9905","大華","05/22","21.2","-0.1","-0.47","2013","36.6","2.72","2","0","2","5.46","0","5.46","73.5","0","73.5",""
"515",="6016","康和證","05/22","7","-0.04","-0.57","2013","8.41","0.01","0","0","0","0","0","0","0","0","0",""
"516",="8299","群聯","05/22","276","-2","-0.72","2013","190.5","15","8","0","8","4.2","0","4.2","53.3","0","53.3",""
"517",="00733","富邦臺灣中小","05/22","20.42","-0.24","-1.16","-","","","","","","","","","","","",""
"518",="1726","永記","05/22","68.1","-1.1","-1.59","2013","78.3","5.39","3.5","0","3.5","4.47","0","4.47","64.9","0","64.9",""
"519",="4506","崇友","05/22","57.5","+0.2","+0.35","2013","24.25","1.5","1","0","1","4.12","0","4.12","66.7","0","66.7",""
"520",="1813","寶利徠","05/22","21.3","-0.4","-1.84","2013","36","3.35","2.02","0","2.02","5.61","0","5.61","60.2","0","60.2",""
"521",="6121","新普","05/22","309","-3.5","-1.12","2013","132","10.71","6.5","0","6.5","4.92","0","4.92","60.7","0","60.7",""
"522",="5284","jpp-KY","05/22","40.5","-0.35","-0.86","2013","","","0","0","0","","","","","","",""
"523",="6104","創惟","05/22","42.65","-0.4","-0.93","2013","23","-0.94","0","0","0","0","0","0","0","0","0",""
"524",="5212","凌網","05/22","46.55","-1.7","-3.52","2013","13.15","0.32","0.4","0","0.4","3.04","0","3.04","125","0","125",""
"525",="2640","大車隊","05/22","79.1","+0.1","+0.13","2013","154.5","4.23","3","0.5","3.5","1.94","0.32","2.27","70.9","11.8","82.7",""
"526",="1539","巨庭","05/22","17.15","-0.15","-0.87","2013","20.3","-0.25","0","0","0","0","0","0","0","0","0",""
"527",="2354","鴻準","05/22","53.6","-1.5","-2.72","2013","69.6","6.79","1","0.5","1.5","1.44","0.72","2.16","14.7","7.36","22.1",""
"528",="2643","捷迅","05/22","42.9","-1.15","-2.61","-","","","","","","","","","","","",""
"529",="1259","安心","05/22","68.7","-0.4","-0.58","2013","73.1","3.16","2.5","0","2.5","3.42","0","3.42","79.1","0","79.1",""
"530",="5609","中菲行","05/22","29.2","-0.9","-2.99","2013","20.3","1.08","0.68","0","0.68","3.35","0","3.35","63","0","63",""
"531",="6670","復盛應用","05/22","172","-0.5","-0.29","-","","","","","","","","","","","",""
"532",="9917","中保科","05/22","86","-0.2","-0.23","2013","74.8","4.33","3.4","0","3.4","4.55","0","4.55","78.5","0","78.5",""
"533",="5016","松和","05/22","28","-0.4","-1.41","2013","26.65","0.72","1.1","0","1.1","4.13","0","4.13","153","0","153",""
"534",="8473","山林水","05/22","43.1","-0.5","-1.15","-","","","","","","","","","","","",""
"535",="6239","力成","05/22","97","-1.7","-1.72","2013","45.55","4.58","3","0","3","6.59","0","6.59","65.5","0","65.5",""
"536",="1560","中砂","05/22","60.4","0","0","2013","73.5","3.15","2.7","0","2.7","3.67","0","3.67","85.7","0","85.7",""
"537",="1717","長興","05/22","30.2","-0.6","-1.95","2013","29","1.27","1.1","0","1.1","3.79","0","3.79","86.6","0","86.6",""
"538",="3264","欣銓","05/22","28.05","-0.05","-0.18","2013","21.9","1.83","1.1","0.1","1.2","5.02","0.46","5.48","60.1","5.46","65.6",""
"539",="2905","三商","05/22","21.6","-0.3","-1.37","2013","21.1","2.04","1","0.8","1.8","4.74","3.79","8.53","49","39.2","88.2",""
"540",="3094","聯傑","05/22","17.5","-0.65","-3.58","2013","21.25","0.75","1","0","1","4.71","0","4.71","133","0","133",""
"541",="6205","詮欣","05/22","25.95","+0.55","+2.17","2013","24.7","1.57","1.2","0","1.2","4.86","0","4.86","76.4","0","76.4",""
"542",="4543","萬在","05/22","15.15","0","0","2013","","","0.1","0","0.1","","","","","","",""
"543",="2809","京城銀","05/22","32.55","-0.35","-1.06","2013","28.4","3.28","1.5","0","1.5","5.28","0","5.28","45.7","0","45.7",""
"544",="5464","霖宏","05/22","10.85","-0.15","-1.36","2013","19.8","0.49","0.5","0","0.5","2.51","0","2.51","102","0","102",""
"545",="8284","三竹","05/22","65.1","-2","-2.98","2013","58.93","3.59","1.36","2","3.36","2.3","3.39","5.7","37.8","55.7","93.5",""
"546",="9902","台火","05/22","8.68","+0.01","+0.12","2013","17.2","0.05","0","0","0","0","0","0","0","0","0",""
"547",="9937","全國","05/22","43.4","-0.8","-1.81","2013","29.2","1.34","1.3","0","1.3","4.45","0","4.45","97","0","97",""
"548",="5347","世界","05/22","69.5","-0.4","-0.57","2013","35.4","1.5","0.97","0","0.97","2.75","0","2.75","64.9","0","64.9",""
"549",="3217","優群","05/22","93.4","-1.6","-1.68","2013","13.1","1.02","0.75","0","0.75","5.73","0","5.73","73.5","0","73.5",""
"550",="3705","永信","05/22","47.8","-0.35","-0.73","2013","54.7","1.75","1.8","0","1.8","3.29","0","3.29","103","0","103",""
"551",="9930","中聯資源","05/22","43.5","-0.7","-1.58","2013","61","2.96","2.8","0","2.8","4.59","0","4.59","94.6","0","94.6",""
"552",="5489","彩富","05/22","32.65","0","0","2013","79.4","3.7","3","0","3","3.78","0","3.78","81.1","0","81.1",""
"553",="8926","台汽電","05/22","37.05","+0.05","+0.14","2013","17.4","0.9","1.2","0","1.2","6.9","0","6.9","133","0","133",""
"554",="5607","遠雄港","05/22","21.8","-0.1","-0.46","2013","26.6","0.54","0","0","0","0","0","0","0","0","0",""
"555",="4401","東隆興","05/22","26.2","+0.05","+0.19","2013","108.5","2.35","2.2","0","2.2","2.03","0","2.03","93.6","0","93.6",""
"556",="1524","耿鼎","05/22","8.75","-0.14","-1.57","2013","8.52","-0.77","0","0","0","0","0","0","0","0","0",""
"557",="2816","旺旺保","05/22","19.25","-0.1","-0.52","2013","23.7","1.29","0","0","0","0","0","0","0","0","0",""
"558",="1615","大山","05/22","21.9","-0.15","-0.68","2013","10.15","0.76","0.4","0","0.4","3.94","0","3.94","52.6","0","52.6",""
"559",="3052","夆典","05/22","10.95","-0.25","-2.23","2013","18.6","1.05","0.4","0.5","0.9","2.15","2.69","4.84","38.1","47.6","85.7",""
"560",="3002","歐格","05/22","10.3","-0.25","-2.37","2013","11.55","0.55","0.4","0","0.4","3.46","0","3.46","72.7","0","72.7",""
"561",="3325","旭品","05/22","15.35","+1.05","+7.34","2013","14.45","-1.8","0","0","0","0","0","0","0","0","0",""
"562",="8480","泰昇-KY","05/22","136","-1.5","-1.09","-","","","","","","","","","","","",""
"563",="6220","岳豐","05/22","18.65","-0.2","-1.06","2013","10.7","0.04","0","0","0","0","0","0","0","0","0",""
"564",="4528","江興鍛","05/22","39.55","-0.45","-1.12","2013","38.6","1.95","0.6","0.4","1","1.55","1.04","2.59","30.8","20.5","51.3",""
"565",="1702","南僑","05/22","44","-0.3","-0.68","2013","45.5","1.8","1","0","1","2.2","0","2.2","55.6","0","55.6",""
"566",="2352","佳世達","05/22","16.5","-0.35","-2.08","2013","7.33","-1.32","0","0","0","0","0","0","0","0","0",""
"567",="3042","晶技","05/22","55","-1","-1.79","2013","36.1","3.79","2.2","0","2.2","6.09","0","6.09","58","0","58",""
"568",="8016","矽創","05/22","143","-6.5","-4.35","2013","46","3.01","2.5","0","2.5","5.43","0","5.43","83.1","0","83.1",""
"569",="9904","寶成","05/22","27.5","-0.95","-3.34","2013","44.55","3.47","1.5","0","1.5","3.37","0","3.37","43.2","0","43.2",""
"570",="9938","百和","05/22","66","-2","-2.94","2013","36","1.52","1","0","1","2.78","0","2.78","65.8","0","65.8",""
"571",="6203","海韻電","05/22","55.1","-0.5","-0.9","2013","36.8","3.35","2.3","0.5","2.8","6.25","1.36","7.61","68.7","14.9","83.6",""
"572",="2542","興富發","05/22","44.1","-0.1","-0.23","2013","63","8.13","3","0","3","4.76","0","4.76","36.9","0","36.9",""
"573",="2887","台新金","05/22","12.5","-0.15","-1.19","2013","14.65","1.3","0.22","0.89","1.11","1.52","6.08","7.6","17.1","68.5","85.7",""
"574",="00730","富邦臺灣優質高息","05/22","16.49","-0.24","-1.43","-","","","","","","","","","","","",""
"575",="2484","希華","05/22","21","-0.2","-0.94","2013","15.5","-0.96","0","0","0","0","0","0","0","0","0",""
"576",="9941","裕融","05/22","99.5","-1","-1","2013","78","4.94","2.95","0","2.95","3.79","0","3.79","59.8","0","59.8",""
"577",="8921","沈氏","05/22","13.3","+0.45","+3.5","2013","18.05","1.2","0.85","0","0.85","4.71","0","4.71","70.8","0","70.8",""
"578","00855B","富邦全球能源債","05/22","36.96","+0.15","+0.41","-","","","","","","","","","","","",""
"579",="6179","亞通","05/22","33.3","-1.25","-3.62","2013","11.4","-1.92","0","0","0","0","0","0","0","0","0",""
"580",="1722","台肥","05/22","48.9","-0.55","-1.11","2013","67.5","3.41","2.7","0","2.7","4","0","4","79.2","0","79.2",""
"581",="6432","今展科","05/22","28.9","-0.6","-2.03","-","","","","","","","","","","","",""
"582",="6642","富致","05/22","33.4","-0.45","-1.33","-","","","","","","","","","","","",""
"583",="1733","五鼎","05/22","24.5","-0.2","-0.81","2013","68","5.4","4.5","0","4.5","6.62","0","6.62","83.3","0","83.3",""
"584",="1233","天仁","05/22","35.65","-0.4","-1.11","2013","46.95","2.56","2.3","0","2.3","4.9","0","4.9","89.8","0","89.8",""
"585",="2393","億光","05/22","31.2","-1.05","-3.26","2013","68.5","1.3","1.2","0","1.2","1.75","0","1.75","92.3","0","92.3",""
"586",="6194","育富","05/22","24.55","+0.05","+0.2","2013","20.1","1.41","1.2","0","1.2","5.97","0","5.97","85.1","0","85.1",""
"587",="5007","三星","05/22","44.7","-0.1","-0.22","2013","69.9","2.41","2","0.6","2.6","2.86","0.86","3.72","83","24.9","108",""
"588",="2231","為升","05/22","152","-6","-3.8","2013","131","4.13","4","0","4","3.05","0","3.05","96.8","0","96.8",""
"589",="4116","明基醫","05/22","30.25","-0.15","-0.49","2013","19.5","0.77","0.5","0","0.5","2.56","0","2.56","64.9","0","64.9",""
"590",="2379","瑞昱","05/22","246.5","-14","-5.37","2013","80","4.53","3.4","0.1","3.5","4.25","0.12","4.38","75.1","2.21","77.3",""
"591",="3045","台灣大","05/22","106.5","-1","-0.93","2013","96.3","5.46","5.5","0","5.5","5.71","0","5.71","101","0","101",""
"592",="2107","厚生","05/22","18","-0.1","-0.55","2013","28.05","2.71","1.8","0","1.8","6.42","0","6.42","66.4","0","66.4",""
"593",="2729","瓦城","05/22","225","-4.5","-1.96","2013","289","9.53","8.1","0","8.1","2.8","0","2.8","85","0","85",""
"594",="3543","州巧","05/22","18","+1.05","+6.19","2013","13.7","1.12","0.8","0","0.8","5.84","0","5.84","71.4","0","71.4",""
"595","2838A","聯邦銀甲特","05/22","54.1","-0.1","-0.18","-","","","","","","","","","","","",""
"596",="8367","建新國際","05/22","24.8","-0.6","-2.36","2013","","1.23","0.4","0.3","0.7","","","","32.5","24.4","56.9",""
"597",="2359","所羅門","05/22","18.05","-0.45","-2.43","2013","13.5","0.09","0","0","0","0","0","0","0","0","0",""
"598",="2845","遠東銀","05/22","10.65","-0.05","-0.47","2013","12.45","1.15","0.23","0.49","0.72","1.85","3.96","5.81","20","42.9","62.9",""
"599",="6155","鈞寶","05/22","23.7","-0.65","-2.67","2013","20.3","1.4","1.15","0.1","1.25","5.67","0.49","6.16","82.1","7.14","89.3",""
"600",="2481","強茂","05/22","23.95","-0.65","-2.64","2013","13.95","-1.75","0","0","0","0","0","0","0","0","0",""
"601",="1513","中興電","05/22","27.4","-0.25","-0.9","2013","22.6","1.16","1","0","1","4.42","0","4.42","86.2","0","86.2",""
"602",="4766","南寶","05/22","137","+4.5","+3.4","-","","","","","","","","","","","",""
"603",="4767","誠泰科技","05/22","22.85","-0.15","-0.65","-","","","","","","","","","","","",""
"604",="1731","美吾華","05/22","13.75","-0.15","-1.08","2013","15","0.45","0.35","0","0.35","2.33","0","2.33","77.8","0","77.8",""
"605",="4711","永純","05/22","13.75","+0.05","+0.36","2013","16.25","0.75","0.7","0","0.7","4.31","0","4.31","93.3","0","93.3",""
"606","2887E","台新戊特","05/22","54.5","+0.1","+0.18","-","","","","","","","","","","","",""
"607",="3583","辛耘","05/22","46","-1.1","-2.34","2013","56.15","2.38","1.5","0","1.5","2.67","0","2.67","63","0","63",""
"608",="2739","寒舍","05/22","23.05","0","0","-","","","","","","","","","","","",""
"609",="6126","信音","05/22","16.2","0","0","2013","14.2","1.76","1.5","0","1.5","10.6","0","10.6","85.2","0","85.2",""
"610",="4927","泰鼎-KY","05/22","69.7","-1.8","-2.52","2013","38.4","","2.92","0","2.92","7.61","0","7.61","","","",""
"611",="4953","緯軟","05/22","74.4","-2","-2.62","2013","51.7","1.48","0","0.4","0.4","0","0.77","0.77","0","27","27",""
"612",="2239","英利-KY","05/22","58.2","-1.7","-2.84","-","","","","","","","","","","","",""
"613",="1525","江申","05/22","46.6","-1.9","-3.92","2013","93.1","4.44","1.6","0","1.6","1.72","0","1.72","36","0","36",""
"614",="4744","皇將","05/22","37.35","-0.35","-0.93","2013","17","0.45","0","1","1","0","5.88","5.88","0","222","222",""
"615",="6581","鋼聯","05/22","60.9","+0.2","+0.33","-","","","","","","","","","","","",""
"616",="2066","世德","05/22","53.9","-0.9","-1.64","2013","105","3.37","1.5","0","1.5","1.43","0","1.43","44.5","0","44.5",""
"617",="3622","洋華","05/22","18.75","-0.35","-1.83","2013","31.8","-2.35","0.5","0","0.5","1.57","0","1.57","-21.3","0","-21.3",""
"618",="1232","大統益","05/22","117.5","-1.5","-1.26","2013","61.7","2.77","2.8","0","2.8","4.54","0","4.54","101","0","101",""
"619",="1906","寶隆","05/22","11.75","-0.3","-2.49","2013","9.81","-0.41","0","0","0","0","0","0","0","0","0",""
"620",="6716","應廣","05/22","70.5","-4.1","-5.5","-","","","","","","","","","","","",""
"621",="5880","合庫金","05/22","20","-0.15","-0.74","2013","16.3","1.07","0.4","0.6","1","2.45","3.68","6.13","37.4","56.1","93.5",""
"622",="3297","杭特","05/22","11.8","+0.1","+0.85","2013","50.5","2.07","1.58","0","1.58","3.14","0","3.14","76.6","0","76.6",""
"623",="3703","欣陸","05/22","11.8","-0.2","-1.67","2013","10.75","1.36","0.5","0","0.5","4.65","0","4.65","36.8","0","36.8",""
"624",="2032","新鋼","05/22","8.27","-0.13","-1.55","2013","11.4","0.08","0","0","0","0","0","0","0","0","0",""
"625",="3550","聯穎","05/22","11.85","-0.15","-1.25","2013","17.5","0.3","0.5","0","0.5","2.86","0","2.86","167","0","167",""
"626",="5220","萬達光電","05/22","33.2","+1.95","+6.24","-","","","","","","","","","","","",""
"627",="8401","白紗科","05/22","11.9","-0.1","-0.83","2013","13.1","1.44","0.25","1","1.25","1.91","7.63","9.54","17.4","69.4","86.8",""
"628",="4747","強生","05/22","42.8","+0.15","+0.35","2013","90.6","2.71","1.15","1.25","2.4","1.27","1.38","2.65","42.4","46.1","88.6",""
"629",="1304","台聚","05/22","11.9","-0.35","-2.86","2013","20.7","1.6","1","0","1","4.83","0","4.83","62.5","0","62.5",""
"630",="6183","關貿","05/22","41.7","-0.25","-0.6","2013","31.6","1.44","1.01","0","1.01","3.2","0","3.2","70.1","0","70.1",""
"631",="2383","台光電","05/22","143","-4","-2.72","2013","25","3.73","1.79","0","1.79","7.18","0","7.18","48.1","0","48.1",""
"632",="1457","宜進","05/22","11.95","-0.05","-0.42","2013","8.08","0.02","0","0","0","0","0","0","0","0","0",""
"633",="6229","研通","05/22","12.7","-0.15","-1.17","2013","15.8","0.27","0.12","0","0.12","0.79","0","0.79","46.3","0","46.3",""
"634",="2634","漢翔","05/22","28.55","-0.5","-1.72","2013","","","0","0","0","","","","","","",""
"635",="8028","昇陽半導體","05/22","48","-1.4","-2.83","-","","","","","","","","","","","",""
"636",="8410","森田","05/22","36.1","-1.35","-3.6","2013","32.7","2.46","1.5","0","1.5","4.59","0","4.59","61","0","61",""
"637",="5388","中磊","05/22","72.4","-0.2","-0.28","2013","51.1","3.9","2.73","0","2.73","5.34","0","5.34","70","0","70",""
"638",="0055","元大MSCI金融","05/22","16.9","-0.26","-1.52","2013","14.18","","0.35","0","0.35","2.47","0","2.47","","","",""
"639",="2355","敬鵬","05/22","24.15","-0.85","-3.4","2013","49.8","3.9","2.2","0","2.2","4.42","0","4.42","56.4","0","56.4",""
"640",="912000","晨訊科-DR","05/22","1.89","-0.03","-1.56","-","","","","","","","","","","","",""
