"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"28",="2227","裕日車","05/22","258.5","-3.5","-1.34","2019","287","19.63","17.67","0","17.67","6.16","0","6.16","90","0","90","19'09/20"
"29",="1341","富林-KY","05/22","60.9","-0.8","-1.3","2019","61.7","3.68","3","0","3","4.86","0","4.86","81.5","0","81.5","19'08/08"
"30",="2467","志聖","05/22","30.45","+1.2","+4.1","2019","26.7","3.73","2.5","0","2.5","9.36","0","9.36","67","0","67","19'08/02"
"31",="6486","互動","05/22","73.3","-0.4","-0.54","2019","79.6","4.71","4.8","0","4.8","6.03","0","6.03","102","0","102","19'08/15"
"32",="2548","華固","05/22","91.8","+0.7","+0.77","2019","92.6","3.12","5","0","5","5.4","0","5.4","160","0","160","19'07/19"
"33",="9136","巨騰-DR","05/22","9.39","-0.11","-1.16","2019","7.78","","0.39","0","0.39","5.04","0","5.04","","","",""
"34",="8049","晶采","05/22","22.05","+0.1","+0.46","2019","21.25","2.52","2","0","2","9.41","0","9.41","79.4","0","79.4","19'09/12"
"35",="6005","群益證","05/22","9.82","-0.15","-1.5","2019","11.25","0.61","0.4","0","0.4","3.56","0","3.56","65.6","0","65.6","19'09/12"
"36",="2488","漢平","05/22","28.25","-0.25","-0.88","2019","33.8","3.65","2.5","0","2.5","7.4","0","7.4","68.5","0","68.5","19'10/25"
"37",="3441","聯一光","05/22","25.8","+0.15","+0.58","2019","31.85","-0.59","1.5","0","1.5","4.71","0","4.71","-254","0","-254","19'08/13"
"38",="6248","沛波","05/22","27.1","-0.15","-0.55","2019","27.85","0.01","0","0","0","0","0","0","0","0","0",""
"39",="5283","禾聯碩","05/22","98.9","-0.6","-0.6","2019","108","12.13","9","0","9","8.33","0","8.33","74.2","0","74.2","19'08/29"
"40",="3071","協禧","05/22","19.1","+0.05","+0.26","2019","20.15","1.61","1.2","0","1.2","5.96","0","5.96","74.5","0","74.5","19'07/30"
"41",="6026","福邦證","05/22","8.75","+0.03","+0.34","2019","9.41","0.15","0.2","0","0.2","2.13","0","2.13","133","0","133","19'07/23"
"42",="6204","艾華","05/22","25","+0.2","+0.81","2019","24.3","1.26","1","0","1","4.12","0","4.12","79.4","0","79.4","19'09/19"
"43",="5522","遠雄","05/22","43.95","-0.1","-0.23","2019","40.3","3.78","3","0","3","7.44","0","7.44","79.4","0","79.4","19'08/15"
"44",="6176","瑞儀","05/22","100.5","-3.5","-3.37","2019","120","10.83","7","0","7","5.83","0","5.83","64.6","0","64.6","19'07/31"
"45",="5353","台林","05/22","17","-0.35","-2.02","2019","19","1.03","1.12","0","1.12","5.89","0","5.89","109","0","109","19'07/26"
"46",="6671","三能-KY","05/22","37.8","+0.1","+0.27","2019","36.6","3.28","3","0","3","8.2","0","8.2","91.5","0","91.5","19'08/15"
"47",="8924","大田","05/22","47.9","0","0","2019","47.2","0.3","1.2","0","1.2","2.54","0","2.54","400","0","400","19'07/10"
"48",="8048","德勝","05/22","31.55","-0.15","-0.47","2019","38.55","2.22","2.2","0","2.2","5.71","0","5.71","99.1","0","99.1","19'07/26"
"49",="2546","根基","05/22","38.1","-0.3","-0.78","2019","37.6","3.84","3","0","3","7.98","0","7.98","78.1","0","78.1","19'08/01"
"50",="1336","台翰","05/22","15.25","+0.05","+0.33","2019","15.35","1.28","0.79","0","0.79","5.15","0","5.15","61.7","0","61.7","19'09/19"
"51",="5443","均豪","05/22","19.15","-0.4","-2.05","2019","21.5","2.24","1.3","0","1.3","6.05","0","6.05","58","0","58","19'08/16"
"52",="6108","競國","05/22","20.7","-0.25","-1.19","2019","26","3.47","2.5","0","2.5","9.62","0","9.62","72","0","72","19'08/13"
"53",="2063","世鎧","05/22","32.55","-0.15","-0.46","2019","40","3.67","3","0","3","7.5","0","7.5","81.7","0","81.7","19'07/19"
"54",="1604","聲寶","05/22","19.55","+0.05","+0.26","2019","20.15","1.52","1.4","0","1.4","6.95","0","6.95","92.1","0","92.1","19'08/23"
"55",="5356","協益","05/22","28.7","-0.1","-0.35","2019","30.95","1.43","2","0","2","6.46","0","6.46","140","0","140","19'07/26"
"56",="8424","惠普","05/22","52.2","0","0","2019","53.8","4.8","3.8","0","3.8","7.06","0","7.06","79.2","0","79.2","19'07/19"
"57",="3531","先益","05/22","23.5","0","0","2019","23.45","1.38","1.2","0","1.2","5.12","0","5.12","87","0","87","19'08/26"
"58",="5534","長虹","05/22","82.3","0","0","2019","81.3","14.34","7","0","7","8.61","0","8.61","48.8","0","48.8","19'09/30"
"59",="2855","統一證","05/22","13.1","-0.1","-0.76","2019","14.45","0.87","0.7","0","0.7","4.84","0","4.84","80.4","0","80.4","19'08/15"
"60",="3171","新洲","05/22","19.7","-0.05","-0.25","2019","14.05","1.09","0.5","0","0.5","3.59","0","3.59","46.3","0","46.3","19'08/09"
"61",="6143","振曜","05/22","36.9","+0.4","+1.1","2019","39.75","4.51","4","0","4","10.1","0","10.1","88.7","0","88.7","19'08/30"
"62",="2477","美隆電","05/22","21.1","-0.5","-2.31","2019","26.4","0.86","0.86","0","0.86","3.26","0","3.26","100","0","100","19'08/23"
"63",="8942","森鉅","05/22","52.9","-0.1","-0.19","2019","65.8","7.83","5.56","0","5.56","8.46","0","8.46","71.1","0","71.1","19'07/12"
"64",="6266","泰詠","05/22","20.9","-0.4","-1.88","2019","21.2","2.82","1.71","0.73","2.44","8.06","3.45","11.5","60.6","26","86.5","19'07/05"
"65",="5511","德昌","05/22","29.2","-0.1","-0.34","2019","30.8","4.55","2.1","0","2.1","6.82","0","6.82","46.2","0","46.2","19'08/02"
"66",="6112","聚碩","05/22","39.9","-0.4","-0.99","2019","34.35","2.86","1.5","1","2.5","4.37","2.91","7.28","52.4","35","87.4","19'08/08"
"67",="6201","亞弘電","05/22","33.25","-0.05","-0.15","2019","35.4","2.95","2.7","0","2.7","7.63","0","7.63","91.5","0","91.5","19'08/30"
"68",="4916","事欣科","05/22","26.7","-0.35","-1.29","2019","34.05","3.06","2.47","0","2.47","7.26","0","7.26","80.8","0","80.8","19'08/07"
"69",="3580","友威科","05/22","22.7","-0.3","-1.3","2019","29.85","3.11","2.1","0","2.1","7.04","0","7.04","67.5","0","67.5","19'08/16"
"70",="6136","富爾特","05/22","18.7","-0.1","-0.53","2019","20","0.75","1.5","0","1.5","7.5","0","7.5","200","0","200","19'07/26"
"71",="4942","嘉彰","05/22","33.5","-0.45","-1.33","2019","41.35","4.5","2.5","0","2.5","6.05","0","6.05","55.6","0","55.6","19'09/20"
"72",="2459","敦吉","05/22","40.25","-0.35","-0.86","2019","43.55","4.03","3","0","3","6.89","0","6.89","74.4","0","74.4","19'08/01"
"73",="2915","潤泰全","05/22","67.1","-1.1","-1.61","2019","73.5","13.55","5.5","0","5.5","7.48","0","7.48","40.6","0","40.6","19'08/01"
"74",="3088","艾訊","05/22","53.7","-0.3","-0.56","2019","57.3","5.12","3.75","0","3.75","6.54","0","6.54","73.2","0","73.2","19'08/09"
"75",="2348","海悅","05/22","60.5","-0.3","-0.49","2019","55.9","5.39","3.8","0","3.8","6.8","0","6.8","70.5","0","70.5","19'08/30"
"76",="2385","群光","05/22","79.5","-2","-2.45","2019","89","5.22","3.8","0","3.8","4.27","0","4.27","72.8","0","72.8","19'07/19"
"77",="4938","和碩","05/22","60.7","+0.1","+0.17","2019","68.4","4.25","3.5","0","3.5","5.12","0","5.12","82.4","0","82.4","19'08/23"
"78",="1434","福懋","05/22","33.8","-0.25","-0.73","2019","34.2","2.82","2.1","0","2.1","6.14","0","6.14","74.5","0","74.5","19'08/20"
"79",="6294","智基","05/22","108.5","-1.5","-1.36","2019","102","8.62","8","0","8","7.84","0","7.84","92.8","0","92.8","19'07/26"
"80",="2597","潤弘","05/22","61.1","-0.5","-0.81","2019","62.2","4.9","4.8","0","4.8","7.72","0","7.72","98","0","98","19'07/12"
"81",="4557","永新-KY","05/22","68","-0.3","-0.44","2019","70.7","5.19","5","0","5","7.07","0","7.07","96.3","0","96.3","19'07/19"
"82",="8916","光隆","05/22","40.8","-0.3","-0.73","2019","45","5.74","3.37","0","3.37","7.49","0","7.49","58.7","0","58.7","19'08/02"
"83",="2433","互盛電","05/22","52","-0.5","-0.95","2019","56.2","3.66","3.5","0","3.5","6.23","0","6.23","95.6","0","95.6","19'07/24"
"84",="5410","國眾","05/22","20.7","-0.1","-0.48","2019","20.15","1.58","1.3","0","1.3","6.45","0","6.45","82.3","0","82.3","19'08/20"
"85",="8928","鉅明","05/22","27.6","+0.1","+0.36","2019","38.1","1.6","1.5","0","1.5","3.94","0","3.94","93.8","0","93.8","19'08/23"
"86",="2493","揚博","05/22","34.6","+0.1","+0.29","2019","27.75","3","2.5","0","2.5","9.01","0","9.01","83.3","0","83.3","19'08/02"
"87",="1608","華榮","05/22","9.15","-0.03","-0.33","2019","9.95","-1.46","0","0","0","0","0","0","0","0","0",""
"88",="3206","志豐","05/22","27.75","-0.4","-1.42","2019","33.65","2.2","1.6","0.2","1.8","4.75","0.59","5.35","72.7","9.09","81.8","19'09/03"
"89",="1464","得力","05/22","20.85","-0.1","-0.48","2019","26.05","0.61","1.5","0","1.5","5.76","0","5.76","246","0","246","19'07/31"
"90",="3036","文曄","05/22","38.65","-0.35","-0.9","2019","42.1","5.02","2.35","0","2.35","5.58","0","5.58","46.8","0","46.8","19'09/23"
"91",="1452","宏益","05/22","16.75","-0.15","-0.89","2019","18.6","1.47","1.4","0","1.4","7.53","0","7.53","95.2","0","95.2","19'08/02"
"92",="1712","興農","05/22","18.15","-0.05","-0.27","2019","19","1.74","1.3","0","1.3","6.84","0","6.84","74.7","0","74.7","19'07/31"
"93",="2458","義隆","05/22","91","-2.7","-2.88","2019","91.2","4.16","5","0","5","5.48","0","5.48","120","0","120","19'08/28"
"94",="5536","聖暉","05/22","210.5","-0.5","-0.24","2019","184.5","19.52","15","0","15","8.13","0","8.13","76.9","0","76.9","19'07/17"
"95",="6184","大豐電","05/22","42.1","-0.1","-0.24","2019","40.2","3.91","2.5","0","2.5","6.22","0","6.22","63.9","0","63.9","19'07/25"
"96",="4972","湯石照明","05/22","30.2","-0.05","-0.17","2019","32.1","2.65","2.36","0","2.36","7.35","0","7.35","89","0","89","19'07/19"
"97",="8213","志超","05/22","35.2","-0.2","-0.56","2019","36.55","4.38","2.18","0","2.18","5.97","0","5.97","49.8","0","49.8","19'08/23"
"98",="8088","品安","05/22","29.4","+0.55","+1.91","2019","28.65","0.53","0.44","0","0.44","1.54","0","1.54","83","0","83","19'08/01"
"99",="1537","廣隆","05/22","141.5","-1.5","-1.05","2019","149","12.03","10","0","10","6.71","0","6.71","83.1","0","83.1","19'09/10"
"100",="8064","東捷","05/22","14.15","-0.15","-1.05","2019","17.75","2.31","1","0","1","5.63","0","5.63","43.3","0","43.3","19'07/31"
"101",="6270","倍微","05/22","18.4","-0.4","-2.13","2019","15.5","0.98","1","0","1","6.45","0","6.45","102","0","102","19'08/08"
"102",="6263","普萊德","05/22","63.7","+0.1","+0.16","2019","65","4.82","4.3","0","4.3","6.62","0","6.62","89.2","0","89.2","19'09/05"
"103",="3231","緯創","05/22","28.4","+0.05","+0.18","2019","28.35","1.76","1.49","0","1.49","5.25","0","5.25","84.5","0","84.5","19'08/14"
"104",="5864","致和證","05/22","7.81","-0.18","-2.25","2019","9.31","2.01","0.6","0.6","1.2","6.44","6.44","12.9","29.8","29.8","59.7","19'07/15"
"105",="6218","豪勉","05/22","19.9","-0.35","-1.73","2019","21.4","1.7","1.6","0","1.6","7.48","0","7.48","94.1","0","94.1","19'08/09"
"106",="8938","明安","05/22","32.8","-0.5","-1.5","2019","40.55","4.2","2.2","0","2.2","5.43","0","5.43","52.4","0","52.4","19'07/25"
"107",="6177","達麗","05/22","28.55","-0.05","-0.17","2019","28.65","0.2","0.5","0.5","1","1.74","1.74","3.49","250","250","500","19'08/29"
"108",="8383","千附","05/22","35.7","-0.4","-1.11","2019","37.2","2.57","2.5","0","2.5","6.72","0","6.72","97.3","0","97.3","19'08/30"
"109",="2852","第一保","05/22","13.75","-0.25","-1.79","2019","14.55","1.63","0.49","0","0.49","3.37","0","3.37","30.1","0","30.1","19'08/23"
"110",="3303","岱稜","05/22","23.65","-0.25","-1.05","2019","24.85","2.2","1.6","0","1.6","6.44","0","6.44","72.7","0","72.7","19'08/15"
"111",="6147","頎邦","05/22","60.2","+0.5","+0.84","2019","67.2","6.95","3.5","0","3.5","5.21","0","5.21","50.4","0","50.4","19'08/19"
"112",="1521","大億","05/22","57.6","-0.2","-0.35","2019","64.8","4.19","3.8","0","3.8","5.86","0","5.86","90.7","0","90.7","19'07/30"
"113",="6216","居易","05/22","27.3","-0.2","-0.73","2019","28","2.28","1.98","0","1.98","7.09","0","7.09","87","0","87","19'10/04"
"114",="2392","正崴","05/22","36.05","-0.45","-1.23","2019","45.8","1.2","1.5","0","1.5","3.28","0","3.28","125","0","125","19'08/28"
"115",="6664","群翊","05/22","60.6","-0.5","-0.82","2019","65.3","5.1","4","0","4","6.13","0","6.13","78.4","0","78.4","19'08/02"
"116",="6115","鎰勝","05/22","43.35","-0.1","-0.23","2019","43.55","2.81","3","0","3","6.89","0","6.89","107","0","107","19'08/08"
"117",="2904","匯僑","05/22","23.9","0","0","2019","23.85","1.72","1.51","0","1.51","6.35","0","6.35","88","0","88","19'09/11"
"118",="3032","偉訓","05/22","29","0","0","2019","28.25","3.7","2.25","0","2.25","7.96","0","7.96","60.8","0","60.8","19'08/15"
"119",="3310","佳穎","05/22","29","-0.2","-0.68","2019","35.95","4.64","5","0","5","13.9","0","13.9","108","0","108","19'07/19"
"120",="4564","元翎","05/22","31.95","-0.75","-2.29","2019","42.3","3.24","2.5","0","2.5","5.91","0","5.91","77.2","0","77.2","19'08/15"
"121",="3015","全漢","05/22","21.8","-0.4","-1.8","2019","22","0.4","1.25","0","1.25","5.68","0","5.68","312","0","312","19'08/08"
"122",="4137","麗豐-KY","05/22","189","-5","-2.58","2019","238","15.4","12","0","12","5.04","0","5.04","77.9","0","77.9","19'08/29"
"123",="2012","春雨","05/22","17.45","-0.25","-1.41","2019","20.3","1.74","1.3","0","1.3","6.4","0","6.4","74.7","0","74.7","19'08/08"
"124",="6488","環球晶","05/22","365","-10","-2.67","2019","382.5","31.18","25","0","25","6.54","0","6.54","80.2","0","80.2","19'08/09"
"125",="2357","華碩","05/22","204.5","-2","-0.97","2019","231.5","5.7","15","0","15","6.48","0","6.48","263","0","263","19'07/31"
"126",="2301","光寶科","05/22","46.75","-0.6","-1.27","2019","49.35","5.08","2.92","0","2.92","5.92","0","5.92","57.5","0","57.5","19'08/21"
"127",="3567","逸昌","05/22","24.85","0","0","2019","23.25","2.63","2","0","2","8.6","0","8.6","76","0","76","19'08/28"
"128",="1102","亞泥","05/22","43.9","-0.1","-0.23","2019","47.95","3.54","2.8","0","2.8","5.84","0","5.84","79.1","0","79.1","19'08/16"
"129",="6577","勁豐","05/22","73.2","+0.6","+0.83","2019","68.1","4.87","4.5","0","4.5","6.61","0","6.61","92.4","0","92.4","19'07/26"
"130",="2373","震旦行","05/22","87.9","-0.2","-0.23","2019","90.1","6.78","6","0","6","6.66","0","6.66","88.5","0","88.5","19'07/26"
"131",="9943","好樂迪","05/22","64.5","+0.3","+0.47","2019","71.3","6.06","5.4","0","5.4","7.57","0","7.57","89.1","0","89.1","19'10/01"
"132",="4138","曜亞","05/22","49.2","-0.15","-0.3","2019","50","3.5","3.15","0","3.15","6.3","0","6.3","90","0","90","19'09/12"
"133",="6641","基士德-KY","05/22","66.1","-0.9","-1.34","2019","68.5","6.86","3.8","0","3.8","5.55","0","5.55","55.4","0","55.4","19'07/23"
"134",="1593","祺驊","05/22","47.15","0","0","2019","50.8","3.8","4","0","4","7.87","0","7.87","105","0","105","19'07/26"
"135",="2480","敦陽科","05/22","65.6","+0.2","+0.31","2019","53.7","3.8","3.42","0","3.42","6.37","0","6.37","90","0","90","19'07/22"
"136",="1338","廣華-KY","05/22","51.6","-1.2","-2.27","2019","67.3","6.51","3.5","0","3.5","5.2","0","5.2","53.8","0","53.8","19'07/31"
"137",="1436","華友聯","05/22","36.9","-0.1","-0.27","2019","39.75","4.48","2","2","4","5.03","5.03","10.1","44.6","44.6","89.3","19'09/19"
"138",="2464","盟立","05/22","36.9","-0.25","-0.67","2019","39.7","4.88","3.3","0","3.3","8.31","0","8.31","67.6","0","67.6","19'08/07"
"139",="1558","伸興","05/22","130.5","-2.5","-1.88","2019","132.5","15.26","11","0","11","8.3","0","8.3","72.1","0","72.1","19'08/08"
"140",="3090","日電貿","05/22","52","-0.7","-1.33","2019","53.1","8.56","6.5","0","6.5","12.2","0","12.2","75.9","0","75.9","19'07/31"
"141",="2883","開發金","05/22","8.93","-0.08","-0.89","2019","9.73","0.54","0.3","0","0.3","3.08","0","3.08","55.6","0","55.6","19'07/31"
"142",="2916","滿心","05/22","16.4","-0.1","-0.61","2019","18.35","1.53","1.4","0","1.4","7.63","0","7.63","91.5","0","91.5","19'07/18"
"143",="5015","華祺","05/22","35.8","0","0","2019","37.8","5.02","4.2","0","4.2","11.1","0","11.1","83.7","0","83.7","19'07/24"
"144",="9927","泰銘","05/22","29.85","-0.05","-0.17","2019","32.45","1.75","1.38","0","1.38","4.25","0","4.25","78.9","0","78.9","19'09/20"
"145",="3501","維熹","05/22","44.8","-0.55","-1.21","2019","50.4","5.99","3.5","0","3.5","6.94","0","6.94","58.4","0","58.4","19'08/28"
"146",="2606","裕民","05/22","28.4","-0.25","-0.87","2019","33.6","1.97","1.8","0","1.8","5.36","0","5.36","91.4","0","91.4","19'08/12"
"147",="2471","資通","05/22","21.3","-0.15","-0.7","2019","18.7","1.21","1.2","0","1.2","6.42","0","6.42","99.2","0","99.2","19'08/21"
"148",="3617","碩天","05/22","80","-1.5","-1.84","2019","109","11.13","5.3","0","5.3","4.86","0","4.86","47.6","0","47.6","19'08/16"
"149",="3044","健鼎","05/22","108.5","-1.5","-1.36","2019","125.5","9.4","5.9","0","5.9","4.7","0","4.7","62.8","0","62.8","19'08/08"
"150",="2397","友通","05/22","75","-0.7","-0.92","2019","83.9","5.28","5.28","0","5.28","6.29","0","6.29","100","0","100","19'07/25"
"151",="4987","科誠","05/22","48","+0.35","+0.73","2019","59.5","5.6","5","0","5","8.4","0","8.4","89.3","0","89.3","19'09/18"
"152",="6210","慶生","05/22","45.05","-0.4","-0.88","2019","45.95","2.57","2.6","0","2.6","5.66","0","5.66","101","0","101","19'09/12"
"153",="8435","鉅邁","05/22","50.4","0","0","2019","50.6","3.34","3.2","0","3.2","6.32","0","6.32","95.8","0","95.8","19'07/23"
"154",="6208","日揚","05/22","25.6","-0.3","-1.16","2019","28.5","2.11","1.7","0","1.7","5.96","0","5.96","80.6","0","80.6","19'07/15"
"155",="2727","王品","05/22","68","-0.3","-0.44","2019","79.6","4.52","4.39","0","4.39","5.52","0","5.52","97.2","0","97.2","19'07/17"
"156",="6206","飛捷","05/22","68","-0.8","-1.16","2019","72","5.6","5","0","5","6.94","0","6.94","89.3","0","89.3","19'08/20"
"157",="8390","金益鼎","05/22","18.15","-0.25","-1.36","2019","19.45","0.8","0.45","0","0.45","2.31","0","2.31","56.2","0","56.2","19'09/04"
"158",="6189","豐藝","05/22","34.5","-0.1","-0.29","2019","34.85","2.92","2.63","0","2.63","7.55","0","7.55","90.1","0","90.1","19'08/23"
"159",="3455","由田","05/22","45.4","-0.55","-1.2","2019","62.1","4.77","3","0","3","4.83","0","4.83","62.9","0","62.9","19'09/27"
"160",="9942","茂順","05/22","63.6","-0.6","-0.93","2019","70.1","5.28","4.2","0","4.2","5.99","0","5.99","79.6","0","79.6","19'08/22"
"161",="2404","漢唐","05/22","197","+1.5","+0.77","2019","196","9.42","10","0","10","5.1","0","5.1","106","0","106","19'08/05"
"162",="3541","西柏","05/22","75.8","-0.6","-0.79","2019","83.9","4.24","4","0","4","4.77","0","4.77","94.3","0","94.3","19'08/05"
"163",="2476","鉅祥","05/22","19.75","-0.4","-1.99","2019","23.65","1.58","1.26","0","1.26","5.33","0","5.33","79.8","0","79.8","19'09/06"
"164",="5403","中菲","05/22","47.1","-0.4","-0.84","2019","41.65","3.08","3","0","3","7.2","0","7.2","97.4","0","97.4","19'08/08"
"165",="6613","朋億","05/22","152","+1.5","+1","2019","166","16.5","15","0","15","9.04","0","9.04","90.9","0","90.9","19'07/12"
"166",="4417","金洲","05/22","30.45","-0.1","-0.33","2019","34.55","4.41","2.5","0","2.5","7.24","0","7.24","56.7","0","56.7","19'08/01"
"167",="6560","欣普羅","05/22","30.45","-0.55","-1.77","2019","34.5","3.55","3","0","3","8.7","0","8.7","84.5","0","84.5","19'09/23"
"168",="1315","達新","05/22","55.6","+0.1","+0.18","2019","47.35","1.2","1.2","0","1.2","2.53","0","2.53","100","0","100","19'07/26"
"169",="5278","尚凡","05/22","129.5","-0.5","-0.38","2019","134","26.33","18.04","0","18.04","13.5","0","13.5","68.5","0","68.5","19'12/24"
"170",="0056","元大高股息","05/22","27.45","-0.18","-0.65","2019","28.97","","1.8","0","1.8","6.21","0","6.21","","","",""
"171",="2535","達欣工","05/22","21.6","-0.05","-0.23","2019","21.15","2.29","1.62","0","1.62","7.66","0","7.66","70.8","0","70.8","19'08/14"
"172",="3679","新至陞","05/22","61.1","-0.7","-1.13","2019","68","3.35","3","0","3","4.41","0","4.41","89.6","0","89.6","19'08/14"
"173",="8249","菱光","05/22","18.35","-0.15","-0.81","2019","23.55","1.62","1.3","0","1.3","5.52","0","5.52","80.2","0","80.2","19'08/16"
"174",="2324","仁寶","05/22","18.4","-0.2","-1.08","2019","18.85","2.05","1.2","0","1.2","6.37","0","6.37","58.5","0","58.5","19'08/09"
"175",="6640","均華","05/22","46","-0.25","-0.54","2019","42.55","3.33","3","0","3","7.05","0","7.05","90.1","0","90.1","19'07/24"
"176",="5512","力麒","05/22","9.23","-0.08","-0.86","2019","10.55","0.1","0.4","0","0.4","3.79","0","3.79","400","0","400","19'07/29"
"177",="3528","安馳","05/22","38.5","0","0","2019","38","2.71","2.5","0","2.5","6.58","0","6.58","92.2","0","92.2","19'09/26"
"178",="3209","全科","05/22","20.05","-0.3","-1.47","2019","21.15","1.25","1","0.2","1.2","4.73","0.95","5.67","80","16","96","19'08/30"
"179",="5493","三聯","05/22","38.7","+0.25","+0.65","2019","37.65","4.25","1.75","0","1.75","4.65","0","4.65","41.2","0","41.2","19'08/15"
"180",="9924","福興","05/22","40.3","-0.4","-0.98","2019","43.9","3.68","2.4","0","2.4","5.47","0","5.47","65.2","0","65.2","19'08/09"
"181",="4722","國精化","05/22","27.9","+0.05","+0.18","2019","27.6","2.54","1.8","0","1.8","6.52","0","6.52","70.9","0","70.9","19'07/12"
"182",="8422","可寧衛","05/22","155","-0.5","-0.32","2019","156","12.13","10","0","10","6.41","0","6.41","82.4","0","82.4","19'07/19"
"183",="8342","益張","05/22","54.3","+1.6","+3.04","2019","45.5","3.43","3.5","0","3.5","7.69","0","7.69","102","0","102","19'07/17"
"184",="3147","大綜","05/22","32.6","0","0","2019","40.65","2.88","1.7","0","1.7","4.18","0","4.18","59","0","59","19'09/10"
"185",="5371","中光電","05/22","31.05","-0.2","-0.64","2019","38.75","4.65","3.5","0","3.5","9.03","0","9.03","75.3","0","75.3","19'08/09"
"186",="2614","東森","05/22","15.55","-0.05","-0.32","2019","11.3","1.74","1","0","1","8.85","0","8.85","57.5","0","57.5","19'07/01"
