"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"467",="5263","智崴","05/22","114.5","-3.5","-2.97","2018","186.5","6","4","2","6","2.14","1.07","3.22","66.7","33.3","100","18'08/15"
"468",="2474","可成","05/22","205","-6","-2.84","2018","225","28.35","12","0","12","5.33","0","5.33","42.3","0","42.3","18'10/16"
"469",="3665","貿聯-KY","05/22","184.5","-2","-1.07","2018","224","10.84","6.83","0","6.83","3.05","0","3.05","63","0","63","18'08/31"
"470",="9934","成霖","05/22","12.3","-0.1","-0.81","2018","16.4","1.98","1.5","0","1.5","9.14","0","9.14","75.7","0","75.7","18'07/25"
"471",="1737","臺鹽","05/22","30.85","-0.3","-0.96","2018","29.8","1.77","1.5","0","1.5","5.03","0","5.03","84.8","0","84.8","18'09/14"
"472",="8358","金居","05/22","41.15","-0.75","-1.79","2018","28.05","5.02","3","0","3","10.7","0","10.7","59.8","0","59.8",""
"473",="3078","僑威","05/22","26.75","-0.6","-2.19","2018","23.25","2.84","1.75","0","1.75","7.53","0","7.53","61.6","0","61.6","18'10/03"
"474",="3558","神準","05/22","107","-2.5","-2.28","2018","87.3","9.54","6","0","6","6.87","0","6.87","62.9","0","62.9","18'07/31"
"475",="6568","宏觀","05/22","123.5","-4","-3.14","2018","141","9.65","5","0","5","3.55","0","3.55","51.8","0","51.8","18'07/27"
"476",="5439","高技","05/22","47.35","-0.25","-0.53","2018","38.25","2.32","2","0","2","5.23","0","5.23","86.2","0","86.2","18'08/10"
"477",="6477","安集","05/22","20.6","-0.55","-2.6","2018","20.1","0.91","0.42","0","0.42","2.09","0","2.09","46.2","0","46.2","18'08/08"
"478",="6655","科定","05/22","41.1","+0.4","+0.98","2018","72.24","2.94","1.6","0","1.6","2.21","0","2.21","54.4","0","54.4","18'08/09"
"479",="4190","佐登-KY","05/22","82.6","-0.6","-0.72","2018","110.5","3.12","2.5","0","2.5","2.26","0","2.26","80.1","0","80.1","18'08/16"
"480",="8433","弘帆","05/22","41.3","-0.9","-2.13","2018","55.2","5.91","5.05","0","5.05","9.14","0","9.14","85.4","0","85.4","18'08/01"
"481",="4175","杏一","05/22","74.4","-0.9","-1.2","2018","54.5","3.29","2.6","0","2.6","4.77","0","4.77","79","0","79","18'08/03"
"482",="4907","富宇","05/22","24.8","-0.1","-0.4","2018","22.65","7.23","1.5","0","1.5","6.62","0","6.62","20.8","0","20.8","18'09/20"
"483",="6269","台郡","05/22","103.5","-2","-1.9","2018","74.5","10.07","5.02","0","5.02","6.73","0","6.73","49.8","0","49.8","18'09/06"
"484",="4973","廣穎","05/22","24.9","+0.45","+1.84","2018","15","0.27","1","0","1","6.67","0","6.67","370","0","370","18'08/01"
"485",="8349","恒耀","05/22","41.5","-0.65","-1.54","2018","80","6.98","5.49","0","5.49","6.86","0","6.86","78.7","0","78.7","18'08/15"
"486",="1323","永裕","05/22","33.2","+0.05","+0.15","2018","35.2","2.76","1.3","0","1.3","3.69","0","3.69","47.1","0","47.1","18'08/03"
"487",="5876","上海商銀","05/22","42.55","-0.85","-1.96","2018","35.95","3.04","1.8","0","1.8","5.01","0","5.01","59.2","0","59.2","18'08/10"
"488",="3556","禾瑞亞","05/22","68.5","+4.1","+6.37","2018","39.65","3.51","4.1","0","4.1","10.3","0","10.3","117","0","117","18'09/28"
"489",="2752","豆府","05/22","108","-1","-0.92","-","","","","","","","","","","","",""
"490",="8111","立碁","05/22","9.35","-0.03","-0.32","2018","9.81","0.1","0","0","0","0","0","0","0","0","0",""
"491",="6261","久元","05/22","62.4","+0.6","+0.97","2018","40.15","4.01","4.1","0","4.1","10.2","0","10.2","102","0","102","18'09/28"
"492",="8499","鼎炫-KY","05/22","104","+0.5","+0.48","2018","89.6","7.04","5.05","0","5.05","5.63","0","5.63","71.7","0","71.7","18'09/28"
"493",="3293","鈊象","05/22","521","-1","-0.19","2018","145","12.97","11","0","11","7.59","0","7.59","84.8","0","84.8","18'09/21"
"494",="2881","富邦金","05/22","41.7","-1","-2.34","2018","47.05","5.19","2.3","0","2.3","4.89","0","4.89","44.3","0","44.3","18'07/23"
"495",="3004","豐達科","05/22","55.7","-1","-1.76","2018","59.9","3.52","2","0","2","3.34","0","3.34","56.8","0","56.8","18'09/14"
"496",="6527","明達醫","05/22","53.2","+0.2","+0.38","2018","47.5","1.57","1.01","0","1.01","2.12","0","2.12","64","0","64","18'08/10"
"497",="2851","中再保","05/22","18.8","-0.15","-0.79","2018","17.05","2.47","1","0.5","1.5","5.87","2.93","8.8","40.5","20.2","60.7","18'08/22"
"498",="6462","神盾","05/22","188","-1","-0.53","2018","201","8.5","4.28","0","4.28","2.13","0","2.13","50.4","0","50.4",""
"499",="2892","第一金","05/22","21.95","-0.25","-1.13","2018","20","1.27","0.9","0.1","1","4.5","0.5","5","70.9","7.87","78.7","18'08/30"
"500",="2353","宏碁","05/22","16.1","-0.35","-2.13","2018","19.45","0.93","0.7","0","0.7","3.6","0","3.6","75.3","0","75.3","18'08/09"
"501",="1319","東陽","05/22","37.65","+0.05","+0.13","2018","36.85","3.96","2.05","0","2.05","5.56","0","5.56","51.8","0","51.8","18'08/10"
"502",="6435","大中","05/22","90","-1.8","-1.96","2018","115","4.73","3.5","0","3.5","3.04","0","3.04","74","0","74","18'08/10"
"503",="4721","美琪瑪","05/22","51.1","-0.9","-1.73","2018","77.1","2.77","2.4","0","2.4","3.11","0","3.11","86.6","0","86.6","18'09/21"
"504",="1339","昭輝","05/22","42","-1.45","-3.34","2018","34.4","3.72","2","0","2","5.81","0","5.81","53.8","0","53.8","18'09/21"
"505",="2340","光磊","05/22","21","-0.15","-0.71","2018","18.15","1.33","1.35","0","1.35","7.44","0","7.44","102","0","102","18'08/15"
"506",="6227","茂綸","05/22","21.05","-0.4","-1.86","2018","22.1","2.07","1.1","0","1.1","4.98","0","4.98","53.2","0","53.2",""
"507",="1530","亞崴","05/22","31.6","0","0","2018","29.5","1.83","1.25","0","1.25","4.24","0","4.24","68.3","0","68.3","18'08/30"
"508",="5209","新鼎","05/22","62.7","-0.4","-0.63","2018","41.5","3.23","2.88","0","2.88","6.93","0","6.93","89.1","0","89.1","18'08/24"
"509",="3114","好德","05/22","21.1","-0.4","-1.86","2018","27.5","1.43","0.6","0.4","1","2.18","1.45","3.64","42","28","69.9","18'09/07"
"510",="3709","鑫聯大投控","05/22","21.1","-0.1","-0.47","2018","18.05","0.32","0.8","0","0.8","4.43","0","4.43","250","0","250","18'07/27"
"511",="4155","訊映","05/22","30.6","+0.4","+1.32","2018","24.85","2","1.52","0.3","1.82","6.12","1.21","7.32","76","15","91",""
"512","8916A","光隆甲特","05/22","52.8","-0.1","-0.19","-","","","","","","","","","","","",""
"513",="9940","信義","05/22","25.35","-0.35","-1.36","2018","29.4","4.3","2.5","1.31","3.81","8.5","4.46","13","58.1","30.5","88.6","18'07/18"
"514",="9905","大華","05/22","21.2","-0.1","-0.47","2018","24.25","1.93","1.7","0","1.7","7.01","0","7.01","88.1","0","88.1","18'08/30"
"515",="6016","康和證","05/22","7","-0.04","-0.57","2018","7.67","1.15","0.25","0.55","0.8","3.26","7.17","10.4","21.7","47.8","69.6","18'10/19"
"516",="8299","群聯","05/22","276","-2","-0.72","2018","228","29.23","17","0","17","7.46","0","7.46","58.2","0","58.2","18'07/26"
"517",="00733","富邦臺灣中小","05/22","20.42","-0.24","-1.16","-","","","","","","","","","","","",""
"518",="1726","永記","05/22","68.1","-1.1","-1.59","2018","70.5","4.88","3.5","0","3.5","4.96","0","4.96","71.7","0","71.7","18'09/21"
"519",="4506","崇友","05/22","57.5","+0.2","+0.35","2018","56.8","4.4","3.1","0","3.1","5.46","0","5.46","70.4","0","70.4","18'08/09"
"520",="1813","寶利徠","05/22","21.3","-0.4","-1.84","2018","19.1","0.05","1","0","1","5.24","0","5.24","2000","0","2000","18'07/13"
"521",="6121","新普","05/22","309","-3.5","-1.12","2018","208","10.18","10","0","10","4.81","0","4.81","98.2","0","98.2","18'08/24"
"522",="5284","jpp-KY","05/22","40.5","-0.35","-0.86","2018","53","5.29","3.17","0","3.17","5.98","0","5.98","59.9","0","59.9","18'08/17"
"523",="6104","創惟","05/22","42.65","-0.4","-0.93","2018","31.6","1.46","1.3","0","1.3","4.11","0","4.11","89","0","89","18'08/08"
"524",="5212","凌網","05/22","46.55","-1.7","-3.52","2018","25.3","0.94","0.8","0","0.8","3.16","0","3.16","85.1","0","85.1","18'08/01"
"525",="2640","大車隊","05/22","79.1","+0.1","+0.13","2018","58.5","4.56","3.5","0.5","4","5.98","0.85","6.84","76.8","11","87.7","18'08/29"
"526",="1539","巨庭","05/22","17.15","-0.15","-0.87","2018","21.85","1.17","1","0","1","4.58","0","4.58","85.5","0","85.5","18'10/05"
"527",="2354","鴻準","05/22","53.6","-1.5","-2.72","2018","60.5","7.05","3.6","0","3.6","5.95","0","5.95","51.1","0","51.1","18'08/24"
"528",="2643","捷迅","05/22","42.9","-1.15","-2.61","2018","29.9","2.17","2","0","2","6.69","0","6.69","92.2","0","92.2","18'09/19"
"529",="1259","安心","05/22","68.7","-0.4","-0.58","2018","64.8","5.23","3.5","0","3.5","5.4","0","5.4","66.9","0","66.9","18'07/25"
"530",="5609","中菲行","05/22","29.2","-0.9","-2.99","2018","19.55","1.67","1.18","0","1.18","6.04","0","6.04","70.7","0","70.7","18'08/28"
"531",="6670","復盛應用","05/22","172","-0.5","-0.29","2018","168.8","11.68","9","0","9","5.33","0","5.33","77","0","77","18'08/08"
"532",="9917","中保科","05/22","86","-0.2","-0.23","2018","88.4","5","4","0","4","4.52","0","4.52","80","0","80","18'08/24"
"533",="5016","松和","05/22","28","-0.4","-1.41","2018","35.6","4.09","3","0","3","8.43","0","8.43","73.4","0","73.4","18'07/25"
"534",="8473","山林水","05/22","43.1","-0.5","-1.15","2018","56.2","3.12","3","0","3","5.34","0","5.34","96.2","0","96.2","18'08/10"
"535",="6239","力成","05/22","97","-1.7","-1.72","2018","66.1","7.51","4.5","0","4.5","6.81","0","6.81","59.9","0","59.9","18'09/05"
"536",="1560","中砂","05/22","60.4","0","0","2018","58","5.2","3.5","0","3.5","6.03","0","6.03","67.3","0","67.3","18'07/27"
"537",="1717","長興","05/22","30.2","-0.6","-1.95","2018","23.45","1.65","0.5","0.7","1.2","2.13","2.99","5.12","30.3","42.4","72.7","18'08/30"
"538",="3264","欣銓","05/22","28.05","-0.05","-0.18","2018","26","2.73","1.65","0","1.65","6.34","0","6.34","60.4","0","60.4","18'09/14"
"539",="2905","三商","05/22","21.6","-0.3","-1.37","2018","17.85","2.27","0.8","0.8","1.6","4.48","4.48","8.96","35.2","35.2","70.5","18'09/07"
"540",="3094","聯傑","05/22","17.5","-0.65","-3.58","2018","18.4","0.63","0.9","0","0.9","4.89","0","4.89","143","0","143","18'07/17"
"541",="6205","詮欣","05/22","25.95","+0.55","+2.17","2018","21.95","1.9","1.2","0","1.2","5.47","0","5.47","63.2","0","63.2","18'08/15"
"542",="4543","萬在","05/22","15.15","0","0","2018","18.45","-0.25","0.3","0","0.3","1.63","0","1.63","-120","0","-120","18'08/20"
"543",="2809","京城銀","05/22","32.55","-0.35","-1.06","2018","28.85","4.89","1.5","0","1.5","5.2","0","5.2","30.7","0","30.7","18'06/28"
"544",="5464","霖宏","05/22","10.85","-0.15","-1.36","2018","16.7","-1.98","0","0","0","0","0","0","0","0","0",""
"545",="8284","三竹","05/22","65.1","-2","-2.98","2018","31.68","1.75","1.2","0","1.2","3.79","0","3.79","68.6","0","68.6","18'07/31"
"546",="9902","台火","05/22","8.68","+0.01","+0.12","2018","9.37","0.01","0","0","0","0","0","0","0","0","0",""
"547",="9937","全國","05/22","43.4","-0.8","-1.81","2018","40.35","2.22","2","0","2","4.96","0","4.96","90.1","0","90.1","18'08/24"
"548",="5347","世界","05/22","69.5","-0.4","-0.57","2018","59.5","2.75","3","0","3","5.04","0","5.04","109","0","109","18'07/27"
"549",="3217","優群","05/22","93.4","-1.6","-1.68","2018","29.95","2.93","2.55","0","2.55","8.51","0","8.51","87","0","87","18'08/03"
"550",="3705","永信","05/22","47.8","-0.35","-0.73","2018","39.35","1.93","2","0","2","5.08","0","5.08","104","0","104","18'08/07"
"551",="9930","中聯資源","05/22","43.5","-0.7","-1.58","2018","50.1","3.37","1","1","2","2","2","3.99","29.7","29.7","59.4","18'08/17"
"552",="5489","彩富","05/22","32.65","0","0","2018","37.8","1.79","1.5","0","1.5","3.97","0","3.97","83.8","0","83.8","18'09/10"
"553",="8926","台汽電","05/22","37.05","+0.05","+0.14","2018","25.05","1.65","1.3","0","1.3","5.19","0","5.19","78.8","0","78.8","18'08/08"
"554",="5607","遠雄港","05/22","21.8","-0.1","-0.46","2018","18.1","1.58","0.2","0","0.2","1.1","0","1.1","12.7","0","12.7","18'08/30"
"555",="4401","東隆興","05/22","26.2","+0.05","+0.19","2018","38.4","4.24","3","0","3","7.81","0","7.81","70.8","0","70.8","18'08/31"
"556",="1524","耿鼎","05/22","8.75","-0.14","-1.57","2018","10.05","0.91","0.45","0","0.45","4.48","0","4.48","49.4","0","49.4","18'08/17"
"557",="2816","旺旺保","05/22","19.25","-0.1","-0.52","2018","18.9","3.12","0.7","0","0.7","3.7","0","3.7","22.4","0","22.4","18'08/07"
"558",="1615","大山","05/22","21.9","-0.15","-0.68","2018","15.8","1.31","0.9","0","0.9","5.7","0","5.7","68.7","0","68.7","18'07/27"
"559",="3052","夆典","05/22","10.95","-0.25","-2.23","2018","8.58","1","0.7","0","0.7","8.16","0","8.16","70","0","70","18'10/05"
"560",="3002","歐格","05/22","10.3","-0.25","-2.37","2018","9.64","0.73","0.25","0","0.25","2.59","0","2.59","34.2","0","34.2","18'09/21"
"561",="3325","旭品","05/22","15.35","+1.05","+7.34","2018","11.8","-1.06","0","0","0","0","0","0","0","0","0",""
"562",="8480","泰昇-KY","05/22","136","-1.5","-1.09","2018","126.5","7.15","4","1","5","3.16","0.79","3.95","55.9","14","69.9","18'08/31"
"563",="6220","岳豐","05/22","18.65","-0.2","-1.06","2018","25.55","3.3","2.3","0","2.3","9","0","9","69.7","0","69.7","18'08/13"
"564",="4528","江興鍛","05/22","39.55","-0.45","-1.12","2018","48.8","4.81","2.2","0","2.2","4.51","0","4.51","45.7","0","45.7","18'08/15"
"565",="1702","南僑","05/22","44","-0.3","-0.68","2018","46.9","4.01","2.7","0","2.7","5.76","0","5.76","67.3","0","67.3","18'08/08"
"566",="2352","佳世達","05/22","16.5","-0.35","-2.08","2018","19.7","2.69","1.35","0","1.35","6.85","0","6.85","50.2","0","50.2","18'08/30"
"567",="3042","晶技","05/22","55","-1","-1.79","2018","32.4","3.11","2.5","0","2.5","7.72","0","7.72","80.4","0","80.4","18'09/18"
"568",="8016","矽創","05/22","143","-6.5","-4.35","2018","100.5","7.32","5.5","0","5.5","5.47","0","5.47","75.2","0","75.2","18'08/03"
"569",="9904","寶成","05/22","27.5","-0.95","-3.34","2018","32.6","4.38","2","0","2","6.13","0","6.13","45.7","0","45.7","18'08/09"
"570",="9938","百和","05/22","66","-2","-2.94","2018","49.3","5.44","3","0","3","6.09","0","6.09","55.2","0","55.2","18'08/31"
"571",="6203","海韻電","05/22","55.1","-0.5","-0.9","2018","30.4","1.31","1.2","0","1.2","3.95","0","3.95","91.6","0","91.6","18'09/25"
"572",="2542","興富發","05/22","44.1","-0.1","-0.23","2018","45","1.69","3.5","0","3.5","7.78","0","7.78","207","0","207","18'10/05"
"573",="2887","台新金","05/22","12.5","-0.15","-1.19","2018","13.05","1.15","0.54","0.44","0.99","4.15","3.4","7.55","47.1","38.6","85.7","18'09/14"
"574",="00730","富邦臺灣優質高息","05/22","16.49","-0.24","-1.43","2018","17.37","","0.98","0","0.98","5.64","0","5.64","","","",""
"575",="2484","希華","05/22","21","-0.2","-0.94","2018","18.1","1.05","1","0","1","5.52","0","5.52","95.2","0","95.2","18'09/28"
"576",="9941","裕融","05/22","99.5","-1","-1","2018","90.6","8.46","5.9","0","5.9","6.51","0","6.51","69.7","0","69.7","18'08/24"
"577",="8921","沈氏","05/22","13.3","+0.45","+3.5","2018","12.8","0.27","0.26","0","0.26","2.02","0","2.02","95.9","0","95.9","18'08/02"
"578","00855B","富邦全球能源債","05/22","36.96","+0.15","+0.41","-","","","","","","","","","","","",""
"579",="6179","亞通","05/22","33.3","-1.25","-3.62","2018","34.7","2.13","2","0","2","5.76","0","5.76","93.9","0","93.9","18'08/01"
"580",="1722","台肥","05/22","48.9","-0.55","-1.11","2018","43.2","1.65","2.1","0","2.1","4.86","0","4.86","127","0","127","18'09/28"
"581",="6432","今展科","05/22","28.9","-0.6","-2.03","2018","21.75","0.44","0.19","0.19","0.38","0.86","0.86","1.73","42.7","42.7","85.4","18'08/31"
"582",="6642","富致","05/22","33.4","-0.45","-1.33","2018","32.5","2.1","1.7","0","1.7","5.23","0","5.23","81","0","81","18'09/06"
"583",="1733","五鼎","05/22","24.5","-0.2","-0.81","2018","29.7","0.86","1.5","0","1.5","5.05","0","5.05","174","0","174","18'07/27"
"584",="1233","天仁","05/22","35.65","-0.4","-1.11","2018","38.05","1.94","2.25","0","2.25","5.91","0","5.91","116","0","116","18'08/10"
"585",="2393","億光","05/22","31.2","-1.05","-3.26","2018","29.55","2.74","2.99","0","2.99","10.1","0","10.1","109","0","109","18'08/30"
"586",="6194","育富","05/22","24.55","+0.05","+0.2","2018","16","-0.56","0.75","0","0.75","4.69","0","4.69","-134","0","-134","18'08/10"
"587",="5007","三星","05/22","44.7","-0.1","-0.22","2018","54","3.84","3","0","3","5.56","0","5.56","78.1","0","78.1","18'07/27"
"588",="2231","為升","05/22","152","-6","-3.8","2018","241","10","7.47","1.3","8.77","3.1","0.54","3.64","74.7","13","87.7","18'08/10"
"589",="4116","明基醫","05/22","30.25","-0.15","-0.49","2018","27.85","1.05","1","0","1","3.59","0","3.59","95.2","0","95.2","18'08/08"
"590",="2379","瑞昱","05/22","246.5","-14","-5.37","2018","143","6.71","5.5","0","5.5","3.85","0","3.85","82","0","82","18'10/05"
"591",="3045","台灣大","05/22","106.5","-1","-0.93","2018","106.5","5.21","5.6","0","5.6","5.26","0","5.26","107","0","107","18'08/01"
"592",="2107","厚生","05/22","18","-0.1","-0.55","2018","15.6","0.47","0.65","0","0.65","4.17","0","4.17","138","0","138","18'07/18"
"593",="2729","瓦城","05/22","225","-4.5","-1.96","2018","229","14.12","12.6","0","12.6","5.5","0","5.5","89.2","0","89.2","18'08/15"
"594",="3543","州巧","05/22","18","+1.05","+6.19","2018","14","0.12","0.5","0","0.5","3.57","0","3.57","417","0","417","18'08/15"
"595","2838A","聯邦銀甲特","05/22","54.1","-0.1","-0.18","2018","53.4","","0.45","0","0.45","0.85","0","0.85","","","","18'09/13"
"596",="8367","建新國際","05/22","24.8","-0.6","-2.36","2018","24.1","1.86","1","0","1","4.15","0","4.15","53.8","0","53.8","18'09/28"
"597",="2359","所羅門","05/22","18.05","-0.45","-2.43","2018","18.15","0.34","1","0","1","5.51","0","5.51","294","0","294","18'07/06"
"598",="2845","遠東銀","05/22","10.65","-0.05","-0.47","2018","10","0.9","0.44","0.27","0.71","4.39","2.71","7.1","48.8","30.1","78.9","18'10/05"
"599",="6155","鈞寶","05/22","23.7","-0.65","-2.67","2018","20.1","0.5","0.45","0","0.45","2.24","0","2.24","90","0","90","18'07/31"
"600",="2481","強茂","05/22","23.95","-0.65","-2.64","2018","25.45","-0.92","0","0","0","0","0","0","0","0","0",""
"601",="1513","中興電","05/22","27.4","-0.25","-0.9","2018","19.3","1.19","1","0","1","5.18","0","5.18","84","0","84","18'09/20"
"602",="4766","南寶","05/22","137","+4.5","+3.4","2018","92","8.22","5","0","5","5.43","0","5.43","60.8","0","60.8","18'08/31"
"603",="4767","誠泰科技","05/22","22.85","-0.15","-0.65","2018","22","1.46","1.5","0","1.5","6.82","0","6.82","103","0","103","18'08/08"
"604",="1731","美吾華","05/22","13.75","-0.15","-1.08","2018","12.35","0.65","0.6","0","0.6","4.86","0","4.86","92.3","0","92.3","18'07/27"
"605",="4711","永純","05/22","13.75","+0.05","+0.36","2018","15.7","0.97","1.2","0","1.2","7.64","0","7.64","124","0","124","18'07/20"
"606","2887E","台新戊特","05/22","54.5","+0.1","+0.18","2018","53.2","","2.38","0","2.38","4.46","0","4.46","","","","18'07/20"
"607",="3583","辛耘","05/22","46","-1.1","-2.34","2018","50.4","4.05","2","0","2","3.97","0","3.97","49.4","0","49.4","18'08/21"
"608",="2739","寒舍","05/22","23.05","0","0","2018","29.85","1.06","1","0","1","3.35","0","3.35","94.3","0","94.3","18'07/20"
"609",="6126","信音","05/22","16.2","0","0","2018","10.45","1.16","0.34","0.34","0.68","3.24","3.24","6.48","29.2","29.2","58.4","18'09/20"
"610",="4927","泰鼎-KY","05/22","69.7","-1.8","-2.52","2018","34.55","0.59","0","0","0","0","0","0","0","0","0",""
"611",="4953","緯軟","05/22","74.4","-2","-2.62","2018","67","2.54","0.5","1","1.5","0.75","1.49","2.24","19.7","39.4","59.1","18'08/31"
"612",="2239","英利-KY","05/22","58.2","-1.7","-2.84","2018","112.5","9.75","3.9","0","3.9","3.47","0","3.47","40","0","40","18'07/20"
"613",="1525","江申","05/22","46.6","-1.9","-3.92","2018","55.8","7.36","2.4","0","2.4","4.3","0","4.3","32.6","0","32.6","18'08/28"
"614",="4744","皇將","05/22","37.35","-0.35","-0.93","2018","42","0.84","1","0","1","2.38","0","2.38","119","0","119","18'08/30"
"615",="6581","鋼聯","05/22","60.9","+0.2","+0.33","2018","121","7.64","5.35","0","5.35","4.42","0","4.42","70","0","70","18'07/27"
"616",="2066","世德","05/22","53.9","-0.9","-1.64","2018","80.2","4.67","3.02","0","3.02","3.77","0","3.77","64.7","0","64.7","18'09/20"
"617",="3622","洋華","05/22","18.75","-0.35","-1.83","2018","15.5","-0.04","0.3","0","0.3","1.94","0","1.94","-750","0","-750","18'09/27"
"618",="1232","大統益","05/22","117.5","-1.5","-1.26","2018","98","5.11","5","0","5","5.1","0","5.1","97.8","0","97.8","18'08/08"
"619",="1906","寶隆","05/22","11.75","-0.3","-2.49","2018","14.7","2.77","1","0","1","6.8","0","6.8","36.1","0","36.1","18'07/20"
"620",="6716","應廣","05/22","70.5","-4.1","-5.5","-","","","","","","","","","","","",""
"621",="5880","合庫金","05/22","20","-0.15","-0.74","2018","17.65","1.17","0.75","0.3","1.05","4.25","1.7","5.95","64.1","25.6","89.7","18'09/21"
"622",="3297","杭特","05/22","11.8","+0.1","+0.85","2018","13.7","-1.86","0.5","0","0.5","3.65","0","3.65","-26.9","0","-26.9","18'08/28"
"623",="3703","欣陸","05/22","11.8","-0.2","-1.67","2018","14.1","0.96","0.6","0","0.6","4.26","0","4.26","62.5","0","62.5","18'08/31"
"624",="2032","新鋼","05/22","8.27","-0.13","-1.55","2018","9.1","0.12","0.1","0","0.1","1.1","0","1.1","83.3","0","83.3","18'08/03"
"625",="3550","聯穎","05/22","11.85","-0.15","-1.25","2018","16.1","1.46","1.5","0","1.5","9.32","0","9.32","103","0","103","18'08/16"
"626",="5220","萬達光電","05/22","33.2","+1.95","+6.24","2018","31.8","2.69","2.6","0","2.6","8.18","0","8.18","96.6","0","96.6","18'08/16"
"627",="8401","白紗科","05/22","11.9","-0.1","-0.83","2018","12.05","1.54","1.28","0","1.28","10.6","0","10.6","83","0","83","18'07/10"
"628",="4747","強生","05/22","42.8","+0.15","+0.35","2018","38.85","2","1.8","0","1.8","4.63","0","4.63","90","0","90","18'07/06"
"629",="1304","台聚","05/22","11.9","-0.35","-2.86","2018","11.9","1.06","0.3","0.2","0.5","2.52","1.68","4.2","28.3","18.9","47.2","18'08/24"
"630",="6183","關貿","05/22","41.7","-0.25","-0.6","2018","32.7","1.7","1.5","0","1.5","4.59","0","4.59","88.2","0","88.2","18'09/14"
"631",="2383","台光電","05/22","143","-4","-2.72","2018","65.7","8.74","4.8","0","4.8","7.31","0","7.31","54.9","0","54.9","18'09/28"
"632",="1457","宜進","05/22","11.95","-0.05","-0.42","2018","12.85","2.52","0.7","0","0.7","5.45","0","5.45","27.8","0","27.8","18'07/20"
"633",="6229","研通","05/22","12.7","-0.15","-1.17","2018","12.4","0.73","0.46","0","0.46","3.71","0","3.71","63","0","63","18'08/03"
"634",="2634","漢翔","05/22","28.55","-0.5","-1.72","2018","30.7","1.86","1.13","0","1.13","3.68","0","3.68","60.8","0","60.8","18'08/24"
"635",="8028","昇陽半導體","05/22","48","-1.4","-2.83","2018","38.9","1.43","1.6","0","1.6","4.11","0","4.11","112","0","112","18'07/18"
"636",="8410","森田","05/22","36.1","-1.35","-3.6","2018","25.65","2.76","1.65","0","1.65","6.43","0","6.43","59.8","0","59.8","18'09/28"
"637",="5388","中磊","05/22","72.4","-0.2","-0.28","2018","64.2","5.38","3.75","0","3.75","5.84","0","5.84","69.7","0","69.7","18'08/02"
"638",="0055","元大MSCI金融","05/22","16.9","-0.26","-1.52","2018","16.52","","0.65","0","0.65","3.93","0","3.93","","","",""
"639",="2355","敬鵬","05/22","24.15","-0.85","-3.4","2018","36.05","3.78","2.25","0","2.25","6.24","0","6.24","59.5","0","59.5","18'09/05"
"640",="912000","晨訊科-DR","05/22","1.89","-0.03","-1.56","2018","2.35","","0.43","0","0.43","18.2","0","18.2","","","",""
"641",="1724","台硝","05/22","12.1","-0.2","-1.63","2018","12.95","0.68","0.6","0","0.6","4.63","0","4.63","88.2","0","88.2","18'08/15"
"642","2897A","王道銀甲特","05/22","10.3","+0.05","+0.49","-","","","","","","","","","","","",""
"643",="5871","中租-KY","05/22","111.5","-2.5","-2.19","2018","96.9","8.29","3.8","0.2","4","3.92","0.21","4.13","45.8","2.41","48.2","18'08/31"
"644",="2351","順德","05/22","43.65","-1.25","-2.78","2018","68.9","3.93","2.5","0","2.5","3.63","0","3.63","63.6","0","63.6","18'08/30"
"645",="4535","至興","05/22","24.3","+0.1","+0.41","2018","31.15","2.98","2.15","0","2.15","6.9","0","6.9","72.2","0","72.2","18'07/27"
"646",="5820","日盛金","05/22","9.27","-0.01","-0.11","2018","8.64","0.67","0.52","0.22","0.74","5.97","2.56","8.52","76.9","33","110","18'09/14"
"647",="4566","時碩工業","05/22","40.2","-1.55","-3.71","2018","80","3.41","2.39","0","2.39","2.99","0","2.99","70.1","0","70.1","18'08/22"
"648",="2377","微星","05/22","102.5","-3.5","-3.3","2018","76.4","5.84","4.5","0","4.5","5.89","0","5.89","77","0","77","18'09/20"
"649",="5289","宜鼎","05/22","183.5","-4","-2.13","2018","101","10.86","5.61","0.3","5.9","5.55","0.29","5.85","51.6","2.72","54.4","18'09/28"
"650",="6662","樂斯科","05/22","46.5","-0.5","-1.06","2018","","2.4","1.8","0.55","2.35","","","","75","22.9","97.9","18'08/24"
"651",="8054","安國","05/22","12.25","+0.1","+0.82","2018","17.4","1.07","1","0","1","5.75","0","5.75","93.5","0","93.5","18'08/08"
"652",="1227","佳格","05/22","65","-1.8","-2.69","2018","49.7","2.39","2","0","2","4.02","0","4.02","83.7","0","83.7","18'08/24"
"653",="8103","瀚荃","05/22","24.55","+0.05","+0.2","2018","24.15","2.07","1","0","1","4.14","0","4.14","48.3","0","48.3","18'08/28"
"654",="3306","鼎天","05/22","17.2","0","0","2018","16.8","-0.9","0.5","0","0.5","2.98","0","2.98","-55.6","0","-55.6",""
"655",="9926","新海","05/22","41.8","-0.4","-0.95","2018","40.05","2.02","1.6","0","1.6","4","0","4","79.2","0","79.2","18'08/10"
