"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"409",="3167","大量","05/22","39.2","-1.3","-3.21","2015","26.4","3.27","1.5","1","2.5","5.68","3.79","9.47","45.9","30.6","76.4","15'08/26"
"410",="2850","新產","05/22","35.3","-0.7","-1.94","2015","23","3.28","1.07","0","1.07","4.64","0","4.64","32.6","0","32.6","15'08/18"
"411",="2882","國泰金","05/22","39.25","-0.7","-1.75","2015","46.3","3.94","2","0","2","4.32","0","4.32","50.8","0","50.8","15'07/30"
"412",="3492","長盛","05/22","15.7","-0.1","-0.63","2015","20.7","1.28","0.89","0","0.89","4.29","0","4.29","69.4","0","69.4","15'09/18"
"413",="1210","大成","05/22","43.2","-0.8","-1.82","2015","20.7","1.7","1","0","1","4.83","0","4.83","58.8","0","58.8","15'09/25"
"414",="1409","新纖","05/22","10.8","-0.25","-2.26","2015","9.58","0.81","0.43","0","0.43","4.47","0","4.47","52.8","0","52.8","15'09/30"
"415",="5460","同協","05/22","10.8","-0.1","-0.92","2015","11.3","1.22","0.9","0","0.9","7.96","0","7.96","73.8","0","73.8","15'09/11"
"416",="2538","基泰","05/22","9.82","+0.01","+0.1","2015","15.8","3.18","1.24","0","1.24","7.88","0","7.88","39.2","0","39.2","15'07/31"
"417",="2832","台產","05/22","19.65","-0.25","-1.26","2015","21.4","1.81","0.9","0","0.9","4.21","0","4.21","49.7","0","49.7","15'07/29"
"418",="3305","昇貿","05/22","19.65","-0.5","-2.48","2015","23.1","2.53","2","0","2","8.66","0","8.66","79","0","79","15'07/17"
"419",="6180","橘子","05/22","61","-1.6","-2.56","2015","42.25","0.59","0.7","0","0.7","1.66","0","1.66","119","0","119","15'09/18"
"420",="2617","台航","05/22","15.75","-0.15","-0.94","2015","13.8","0.73","0.65","0","0.65","4.71","0","4.71","89","0","89","15'09/16"
"421",="2483","百容","05/22","19.7","+0.15","+0.77","2015","18.5","1.63","1.3","0","1.3","7.03","0","7.03","79.8","0","79.8","15'08/03"
"422",="5520","力泰","05/22","36.5","+0.1","+0.27","2015","25.95","1.58","1.35","0","1.35","5.2","0","5.2","85.4","0","85.4","15'08/28"
"423",="8032","光菱","05/22","22.3","-0.25","-1.11","2015","28","3.76","2.3","0","2.3","8.21","0","8.21","61.2","0","61.2","15'08/14"
"424",="1785","光洋科","05/22","19.75","+0.05","+0.25","2015","18.95","1.11","0.8","0","0.8","4.22","0","4.22","72.1","0","72.1","15'07/31"
"425",="6803","崑鼎","05/22","214","-3","-1.38","2015","160.5","10.47","9.26","0","9.26","5.77","0","5.77","88.4","0","88.4","15'08/19"
"426",="1583","程泰","05/22","59.3","-0.8","-1.33","2015","65.9","6.88","3.5","0","3.5","5.31","0","5.31","50.9","0","50.9","15'11/12"
"427",="3527","聚積","05/22","89","-2.8","-3.05","2015","43.6","5.53","4.5","0","4.5","10.3","0","10.3","81.4","0","81.4","15'09/18"
"428",="1264","德麥","05/22","218","-1.5","-0.68","2015","229","11.42","10","0","10","4.37","0","4.37","87.6","0","87.6","15'07/06"
"429",="6190","萬泰科","05/22","15.9","-0.35","-2.15","2015","5.83","-0.18","0","0","0","0","0","0","0","0","0",""
"430",="1565","精華","05/22","358","-8","-2.19","2015","661","31.2","23.85","0","23.85","3.61","0","3.61","76.4","0","76.4","15'09/08"
"431",="6151","晉倫","05/22","19.9","-0.1","-0.5","2015","22.75","1.3","1.2","0","1.2","5.27","0","5.27","92.3","0","92.3",""
"432",="8069","元太","05/22","39.8","+0.95","+2.45","2015","15.65","0.01","0","0","0","0","0","0","0","0","0",""
"433",="6192","巨路","05/22","65.7","-0.5","-0.76","2015","43.45","5.34","3","0","3","6.9","0","6.9","56.2","0","56.2","15'07/24"
"434",="2615","萬海","05/22","15.95","-0.3","-1.85","2015","18.25","2.37","2","0","2","11","0","11","84.4","0","84.4","15'08/14"
"435",="6579","研揚","05/22","63.8","-0.6","-0.93","-","","","","","","","","","","","",""
"436",="6161","捷波","05/22","17.95","0","0","2015","7.1","0.75","0.4","0","0.4","5.63","0","5.63","53.3","0","53.3","15'09/15"
"437",="1612","宏泰","05/22","9.98","-0.07","-0.7","2015","8.51","0.77","0.6","0","0.6","7.05","0","7.05","77.9","0","77.9","15'08/07"
"438",="2206","三陽工業","05/22","20","-0.15","-0.74","2015","22","-0.32","0","0","0","0","0","0","0","0","0",""
"439",="8210","勤誠","05/22","92","-0.8","-0.86","2015","43.25","4.52","3","0","3","6.94","0","6.94","66.4","0","66.4","15'07/21"
"440",="1904","正隆","05/22","24.05","-0.25","-1.03","2015","11.35","0.7","0.35","0","0.35","3.08","0","3.08","50","0","50","15'08/14"
"441",="4904","遠傳","05/22","65.2","-1","-1.51","2015","67.6","3.52","3.75","0","3.75","5.55","0","5.55","107","0","107","15'08/07"
"442",="3708","上緯投控","05/22","80.3","-2.3","-2.78","-","","","","","","","","","","","",""
"443",="6219","富旺","05/22","13.1","-0.65","-4.73","2015","11.8","3.29","0.72","1.69","2.41","6.09","14.4","20.4","21.8","51.5","73.3","15'06/26"
"444",="2303","聯電","05/22","15.1","-0.2","-1.31","2015","12.1","0.97","0.55","0","0.55","4.54","0","4.54","56.7","0","56.7","15'08/13"
"445",="4536","拓凱","05/22","121","-6","-4.72","2015","115.5","6.07","4.5","0","4.5","3.9","0","3.9","74.1","0","74.1","15'08/20"
"446",="8930","青鋼","05/22","12.1","0","0","2015","8.95","0.4","0.5","0","0.5","5.59","0","5.59","125","0","125","15'08/12"
"447",="5299","杰力","05/22","111","-5","-4.31","2015","9.72","0.87","0.7","0","0.7","7.23","0","7.23","80.8","0","80.8","15'10/08"
"448",="5469","瀚宇博","05/22","36.35","-0.85","-2.28","2015","10.4","1.57","0.6","0","0.6","5.77","0","5.77","38.2","0","38.2","15'08/12"
"449",="2030","彰源","05/22","10.1","-0.3","-2.88","2015","9.22","1.51","0.5","0.5","1.01","5.45","5.45","10.9","33.3","33.3","66.6","15'08/26"
"450",="6590","普鴻","05/22","43.45","+3.95","+10","-","","","","","","","","","","","",""
"451",="3581","博磊","05/22","14.15","-0.1","-0.7","2015","27.79","2.04","1.1","0","1.1","3.96","0","3.96","53.9","0","53.9","15'09/30"
"452",="6245","立端","05/22","56.6","-0.7","-1.22","2015","39.25","3.4","1.47","0.49","1.96","3.75","1.25","5","43.3","14.4","57.8","15'09/24"
"453",="2888","新光金","05/22","8.1","-0.12","-1.46","2015","7.15","0.7","0.1","0.41","0.51","1.43","5.71","7.14","14.6","58.3","72.9","15'09/21"
"454",="6226","光鼎","05/22","8.1","-0.38","-4.48","2015","5.83","0.34","0.1","0.15","0.25","1.74","2.61","4.35","29.8","44.8","74.6","15'10/12"
"455",="6024","群益期","05/22","38.5","-0.4","-1.03","2015","30","2.65","1.5","0.2","1.7","5","0.67","5.67","56.6","7.55","64.2","15'07/29"
"456",="3444","利機","05/22","36.5","-0.45","-1.22","2015","15.95","1.57","1","0","1","6.27","0","6.27","63.7","0","63.7","15'08/14"
"457",="1723","中碳","05/22","101.5","-0.5","-0.49","2015","106.5","9.5","8.3","0","8.3","7.79","0","7.79","87.4","0","87.4","15'07/31"
"458",="9951","皇田","05/22","71.1","-2.7","-3.66","2015","167","7.81","5.4","0","5.4","3.23","0","3.23","69.1","0","69.1","15'09/08"
"459",="00742","新光內需收益","05/22","20.33","-0.1","-0.49","-","","","","","","","","","","","",""
"460",="6114","久威","05/22","24.4","-0.3","-1.21","2015","54.1","5.92","0","0","0","0","0","0","0","0","0",""
"461",="6154","順發","05/22","12.2","-0.05","-0.41","2015","16.7","1.55","1.35","0","1.35","8.08","0","8.08","87.1","0","87.1","15'10/15"
"462",="2820","華票","05/22","14.65","-0.05","-0.34","2015","11.45","1.03","0.72","0","0.72","6.29","0","6.29","69.9","0","69.9","15'07/29"
"463",="2365","昆盈","05/22","8.14","+0.04","+0.49","2015","9.05","0.42","0.39","0.42","0.8","4.26","4.61","8.87","91.8","99.2","191","15'11/27"
"464",="2428","興勤","05/22","85.6","-2.1","-2.39","2015","53.6","4.87","2.1","0","2.1","3.91","0","3.91","43.1","0","43.1","15'09/18"
"465",="5515","建國","05/22","10.2","-0.05","-0.49","2015","8.9","0.53","0.52","0","0.52","5.89","0","5.89","98.8","0","98.8","15'10/02"
"466",="6514","芮特-KY","05/22","61.2","-1.3","-2.08","2015","73.8","0.24","0","0","0","0","0","0","0","0","0",""
"467",="5263","智崴","05/22","114.5","-3.5","-2.97","2015","342","6.83","1.95","0.97","2.92","0.57","0.28","0.85","28.5","14.3","42.8","15'08/05"
"468",="2474","可成","05/22","205","-6","-2.84","2015","276","23.52","6","0","6","2.17","0","2.17","25.5","0","25.5","15'09/24"
"469",="3665","貿聯-KY","05/22","184.5","-2","-1.07","2015","146","7.28","4.97","0.5","5.47","3.4","0.34","3.74","68.2","6.83","75.1","15'08/31"
"470",="9934","成霖","05/22","12.3","-0.1","-0.81","2015","14.65","0.44","0.5","0","0.5","3.41","0","3.41","114","0","114","15'08/28"
"471",="1737","臺鹽","05/22","30.85","-0.3","-0.96","2015","30","1.07","1","0","1","3.33","0","3.33","93.5","0","93.5","15'09/10"
"472",="8358","金居","05/22","41.15","-0.75","-1.79","2015","9.5","-1.42","0","0","0","0","0","0","0","0","0",""
"473",="3078","僑威","05/22","26.75","-0.6","-2.19","2015","22.8","2.14","1.6","0","1.6","7.02","0","7.02","74.8","0","74.8","15'08/25"
"474",="3558","神準","05/22","107","-2.5","-2.28","2015","214.5","12.63","9.49","0","9.49","4.43","0","4.43","75.2","0","75.2","15'08/14"
"475",="6568","宏觀","05/22","123.5","-4","-3.14","2015","","","3","0","3","","","","","","",""
"476",="5439","高技","05/22","47.35","-0.25","-0.53","2015","19.1","2.04","1.6","0","1.6","8.38","0","8.38","78.4","0","78.4","15'08/06"
"477",="6477","安集","05/22","20.6","-0.55","-2.6","2015","26.4","2.1","0.6","0","0.6","2.27","0","2.27","28.6","0","28.6","15'08/31"
"478",="6655","科定","05/22","41.1","+0.4","+0.98","-","","","","","","","","","","","",""
"479",="4190","佐登-KY","05/22","82.6","-0.6","-0.72","2015","137.5","5.18","3","0","3","2.18","0","2.18","57.9","0","57.9",""
"480",="8433","弘帆","05/22","41.3","-0.9","-2.13","2015","129.5","4.01","3.5","0","3.5","2.7","0","2.7","87.3","0","87.3","15'07/17"
"481",="4175","杏一","05/22","74.4","-0.9","-1.2","2015","74.6","4.04","3.2","0","3.2","4.29","0","4.29","79.2","0","79.2","15'09/21"
"482",="4907","富宇","05/22","24.8","-0.1","-0.4","2015","11.7","0.48","0","0","0","0","0","0","0","0","0",""
"483",="6269","台郡","05/22","103.5","-2","-1.9","2015","78.7","6.71","2.07","0.41","2.49","2.64","0.53","3.16","30.9","6.18","37.1","15'10/06"
"484",="4973","廣穎","05/22","24.9","+0.45","+1.84","2015","16.95","2.08","1.51","0","1.51","8.94","0","8.94","72.8","0","72.8","15'09/25"
"485",="8349","恒耀","05/22","41.5","-0.65","-1.54","2015","84","3.65","4","0","4","4.76","0","4.76","110","0","110","15'09/11"
"486",="1323","永裕","05/22","33.2","+0.05","+0.15","2015","24.45","3.01","1.8","0","1.8","7.36","0","7.36","59.8","0","59.8","15'08/07"
"487",="5876","上海商銀","05/22","42.55","-0.85","-1.96","2015","30.98","2.87","1.5","0.5","2","4.84","1.61","6.46","52.3","17.4","69.7","15'07/31"
"488",="3556","禾瑞亞","05/22","68.5","+4.1","+6.37","2015","52.1","4.49","4.3","0.3","4.6","8.25","0.58","8.83","95.8","6.68","102","15'09/08"
"489",="2752","豆府","05/22","108","-1","-0.92","-","","","","","","","","","","","",""
"490",="8111","立碁","05/22","9.35","-0.03","-0.32","2015","4.06","-0.99","0","0","0","0","0","0","0","0","0",""
"491",="6261","久元","05/22","62.4","+0.6","+0.97","2015","52.1","6.04","5","0.1","5.1","9.6","0.19","9.79","82.8","1.66","84.4","15'10/05"
"492",="8499","鼎炫-KY","05/22","104","+0.5","+0.48","-","","","","","","","","","","","",""
"493",="3293","鈊象","05/22","521","-1","-0.19","2015","128.5","3.28","2.8","0","2.8","2.18","0","2.18","85.4","0","85.4","15'09/18"
"494",="2881","富邦金","05/22","41.7","-1","-2.34","2015","45","5.89","3","0","3","6.67","0","6.67","50.9","0","50.9","15'07/24"
"495",="3004","豐達科","05/22","55.7","-1","-1.76","2015","55.2","-1.32","0","0","0","0","0","0","0","0","0",""
"496",="6527","明達醫","05/22","53.2","+0.2","+0.38","2015","49.19","2","0.35","0","0.35","0.71","0","0.71","17.5","0","17.5","15'08/28"
"497",="2851","中再保","05/22","18.8","-0.15","-0.79","2015","14.85","1.55","1.2","0","1.2","8.08","0","8.08","77.4","0","77.4","15'07/17"
"498",="6462","神盾","05/22","188","-1","-0.53","2015","144.5","-3.75","0","0","0","0","0","0","0","0","0",""
"499",="2892","第一金","05/22","21.95","-0.25","-1.13","2015","15.3","1.52","0.7","0.65","1.35","4.58","4.25","8.82","46","42.8","88.8","15'08/20"
"500",="2353","宏碁","05/22","16.1","-0.35","-2.13","2015","12.1","0.66","0","0","0","0","0","0","0","0","0",""
"501",="1319","東陽","05/22","37.65","+0.05","+0.13","2015","40.5","1.54","0.74","0","0.74","1.83","0","1.83","48","0","48","15'09/08"
"502",="6435","大中","05/22","90","-1.8","-1.96","2015","40.89","3.34","2.95","0","2.95","7.22","0","7.22","88.4","0","88.4","15'09/01"
"503",="4721","美琪瑪","05/22","51.1","-0.9","-1.73","2015","24.35","1.53","1.3","0","1.3","5.34","0","5.34","85","0","85","15'10/15"
"504",="1339","昭輝","05/22","42","-1.45","-3.34","2015","61.2","4.57","2","0","2","3.27","0","3.27","43.8","0","43.8","15'09/25"
"505",="2340","光磊","05/22","21","-0.15","-0.71","2015","10.05","1.03","0.75","0","0.75","7.46","0","7.46","72.8","0","72.8","15'08/28"
"506",="6227","茂綸","05/22","21.05","-0.4","-1.86","2015","16.85","1.41","0.9","0","0.9","5.34","0","5.34","63.8","0","63.8","15'09/18"
"507",="1530","亞崴","05/22","31.6","0","0","2015","31.7","2.97","2.2","0","2.2","6.94","0","6.94","74.1","0","74.1","15'11/11"
"508",="5209","新鼎","05/22","62.7","-0.4","-0.63","2015","41","3.3","2.53","0","2.53","6.16","0","6.16","76.6","0","76.6","15'08/21"
"509",="3114","好德","05/22","21.1","-0.4","-1.86","2015","12.65","1.16","0.8","0","0.8","6.32","0","6.32","69","0","69","15'08/28"
"510",="3709","鑫聯大投控","05/22","21.1","-0.1","-0.47","-","","","","","","","","","","","",""
"511",="4155","訊映","05/22","30.6","+0.4","+1.32","2015","34.98","1.4","0.2","2","2.2","0.57","5.72","6.29","14.3","143","157","15'10/30"
"512","8916A","光隆甲特","05/22","52.8","-0.1","-0.19","-","","","","","","","","","","","",""
"513",="9940","信義","05/22","25.35","-0.35","-1.36","2015","27.4","1.75","1","0.3","1.3","3.65","1.09","4.74","57.1","17.1","74.3","15'07/15"
"514",="9905","大華","05/22","21.2","-0.1","-0.47","2015","28.3","2.56","2","0","2","7.07","0","7.07","78.1","0","78.1","15'08/28"
"515",="6016","康和證","05/22","7","-0.04","-0.57","2015","7.12","0.1","0","0","0","0","0","0","0","0","0",""
"516",="8299","群聯","05/22","276","-2","-0.72","2015","232.5","17.48","11.2","0","11.2","4.82","0","4.82","64.1","0","64.1","15'07/30"
"517",="00733","富邦臺灣中小","05/22","20.42","-0.24","-1.16","-","","","","","","","","","","","",""
"518",="1726","永記","05/22","68.1","-1.1","-1.59","2015","70.5","6.39","3.8","0","3.8","5.39","0","5.39","59.5","0","59.5","15'09/25"
"519",="4506","崇友","05/22","57.5","+0.2","+0.35","2015","24.45","1.82","1.5","0","1.5","6.13","0","6.13","82.4","0","82.4","15'08/07"
"520",="1813","寶利徠","05/22","21.3","-0.4","-1.84","2015","27.4","2.09","1","0","1","3.65","0","3.65","47.8","0","47.8","15'07/09"
"521",="6121","新普","05/22","309","-3.5","-1.12","2015","105","10.98","7","0","7","6.67","0","6.67","63.8","0","63.8","15'08/28"
"522",="5284","jpp-KY","05/22","40.5","-0.35","-0.86","2015","70.4","4.43","2.4","0","2.4","3.41","0","3.41","54.2","0","54.2","15'07/31"
"523",="6104","創惟","05/22","42.65","-0.4","-0.93","2015","47.9","4.89","4","0","4","8.35","0","8.35","81.8","0","81.8","15'08/26"
"524",="5212","凌網","05/22","46.55","-1.7","-3.52","2015","19.3","0.57","0.25","0","0.25","1.3","0","1.3","43.9","0","43.9","15'08/12"
"525",="2640","大車隊","05/22","79.1","+0.1","+0.13","2015","64.6","6.09","4.9","0.5","5.4","7.59","0.77","8.36","80.5","8.21","88.7","15'09/30"
"526",="1539","巨庭","05/22","17.15","-0.15","-0.87","2015","29.5","2.01","0.89","0","0.89","3.02","0","3.02","44.3","0","44.3","15'10/08"
"527",="2354","鴻準","05/22","53.6","-1.5","-2.72","2015","69.6","6.84","2.5","0.1","2.6","3.59","0.14","3.74","36.6","1.46","38","15'09/30"
"528",="2643","捷迅","05/22","42.9","-1.15","-2.61","2015","41.99","2","1.5","0","1.5","3.57","0","3.57","75","0","75","15'08/26"
"529",="1259","安心","05/22","68.7","-0.4","-0.58","2015","72.9","2.86","2.3","0","2.3","3.16","0","3.16","80.4","0","80.4","15'07/30"
"530",="5609","中菲行","05/22","29.2","-0.9","-2.99","2015","16.15","1.66","1.02","0","1.02","6.32","0","6.32","61.4","0","61.4","15'08/06"
"531",="6670","復盛應用","05/22","172","-0.5","-0.29","-","","","","","","","","","","","",""
"532",="9917","中保科","05/22","86","-0.2","-0.23","2015","97.5","4.74","4","0","4","4.1","0","4.1","84.4","0","84.4","15'08/20"
"533",="5016","松和","05/22","28","-0.4","-1.41","2015","24.55","3.02","2","0","2","8.15","0","8.15","66.2","0","66.2","15'07/17"
"534",="8473","山林水","05/22","43.1","-0.5","-1.15","2015","","2.83","3.6","0","3.6","","","","127","0","127","15'07/30"
"535",="6239","力成","05/22","97","-1.7","-1.72","2015","65.2","4.24","3","0","3","4.6","0","4.6","70.8","0","70.8","15'09/01"
"536",="1560","中砂","05/22","60.4","0","0","2015","51.1","4.63","4.1","0","4.1","8.02","0","8.02","88.6","0","88.6","15'07/17"
"537",="1717","長興","05/22","30.2","-0.6","-1.95","2015","31.65","2.25","1.8","0","1.8","5.69","0","5.69","80","0","80","15'08/06"
"538",="3264","欣銓","05/22","28.05","-0.05","-0.18","2015","23.85","2.65","1.6","0.1","1.7","6.71","0.42","7.13","60.4","3.77","64.2","15'09/23"
"539",="2905","三商","05/22","21.6","-0.3","-1.37","2015","21.05","1.96","0.6","0","0.6","2.85","0","2.85","30.6","0","30.6","15'09/25"
"540",="3094","聯傑","05/22","17.5","-0.65","-3.58","2015","27.1","1","1.15","0","1.15","4.24","0","4.24","115","0","115","15'07/22"
"541",="6205","詮欣","05/22","25.95","+0.55","+2.17","2015","26.3","3.67","2.2","0","2.2","8.37","0","8.37","60","0","60","15'08/14"
"542",="4543","萬在","05/22","15.15","0","0","2015","40","3.6","1","0.5","1.5","2.5","1.25","3.75","27.8","13.9","41.7","15'10/08"
"543",="2809","京城銀","05/22","32.55","-0.35","-1.06","2015","23.4","4.33","1.5","0","1.5","6.41","0","6.41","34.6","0","34.6","15'07/03"
"544",="5464","霖宏","05/22","10.85","-0.15","-1.36","2015","17.15","2.71","2.2","0","2.2","12.8","0","12.8","81.2","0","81.2","15'10/08"
"545",="8284","三竹","05/22","65.1","-2","-2.98","2015","37.9","2.94","1.06","1.56","2.62","2.79","4.12","6.91","36","53.1","89.1","15'12/02"
"546",="9902","台火","05/22","8.68","+0.01","+0.12","2015","10.1","0.13","0","0","0","0","0","0","0","0","0",""
"547",="9937","全國","05/22","43.4","-0.8","-1.81","2015","35.9","1.06","1.2","0","1.2","3.34","0","3.34","113","0","113","15'08/28"
"548",="5347","世界","05/22","69.5","-0.4","-0.57","2015","42.8","3.35","2.6","0","2.6","6.07","0","6.07","77.6","0","77.6","15'07/22"
"549",="3217","優群","05/22","93.4","-1.6","-1.68","2015","13.25","1.53","1.3","0","1.3","9.81","0","9.81","85","0","85","15'07/29"
"550",="3705","永信","05/22","47.8","-0.35","-0.73","2015","48.25","2.84","2","0.5","2.5","4.15","1.04","5.18","70.4","17.6","88","15'08/07"
"551",="9930","中聯資源","05/22","43.5","-0.7","-1.58","2015","59.8","4.57","4.2","0","4.2","7.02","0","7.02","91.9","0","91.9","15'07/22"
"552",="5489","彩富","05/22","32.65","0","0","2015","52.5","5.78","4.08","0","4.08","7.77","0","7.77","70.6","0","70.6","15'09/10"
"553",="8926","台汽電","05/22","37.05","+0.05","+0.14","2015","23.15","2.93","1.6","0","1.6","6.91","0","6.91","54.6","0","54.6","15'08/07"
"554",="5607","遠雄港","05/22","21.8","-0.1","-0.46","2015","15","1.33","0","0","0","0","0","0","0","0","0",""
"555",="4401","東隆興","05/22","26.2","+0.05","+0.19","2015","94.5","3.65","3.5","0","3.5","3.7","0","3.7","95.9","0","95.9","15'08/28"
"556",="1524","耿鼎","05/22","8.75","-0.14","-1.57","2015","6.76","0.04","0","0","0","0","0","0","0","0","0",""
"557",="2816","旺旺保","05/22","19.25","-0.1","-0.52","2015","15.1","2.75","1.16","0","1.16","7.72","0","7.72","42.4","0","42.4","15'08/04"
"558",="1615","大山","05/22","21.9","-0.15","-0.68","2015","9.8","0.74","0.3","0","0.3","3.06","0","3.06","40.5","0","40.5","15'07/15"
"559",="3052","夆典","05/22","10.95","-0.25","-2.23","2015","10.1","0.94","0.4","0.4","0.8","3.96","3.96","7.92","42.6","42.6","85.1","15'10/15"
"560",="3002","歐格","05/22","10.3","-0.25","-2.37","2015","10.5","0.77","0.8","0","0.8","7.62","0","7.62","104","0","104","15'09/24"
"561",="3325","旭品","05/22","15.35","+1.05","+7.34","2015","17.95","0.01","0","0","0","0","0","0","0","0","0",""
"562",="8480","泰昇-KY","05/22","136","-1.5","-1.09","-","","","","","","","","","","","",""
"563",="6220","岳豐","05/22","18.65","-0.2","-1.06","2015","16","1.4","0.61","0","0.61","3.82","0","3.82","43.6","0","43.6","15'10/08"
"564",="4528","江興鍛","05/22","39.55","-0.45","-1.12","2015","55.4","2.9","1.5","0","1.5","2.71","0","2.71","51.7","0","51.7","15'08/21"
"565",="1702","南僑","05/22","44","-0.3","-0.68","2015","67.9","3.82","2.1","0","2.1","3.09","0","3.09","55","0","55","15'08/06"
"566",="2352","佳世達","05/22","16.5","-0.35","-2.08","2015","10.95","1.51","0.6","0","0.6","5.48","0","5.48","39.7","0","39.7","15'08/07"
"567",="3042","晶技","05/22","55","-1","-1.79","2015","35.85","3.21","2.5","0","2.5","6.97","0","6.97","77.9","0","77.9","15'09/18"
"568",="8016","矽創","05/22","143","-6.5","-4.35","2015","93.3","6.02","4.5","0","4.5","4.82","0","4.82","74.8","0","74.8","15'07/30"
"569",="9904","寶成","05/22","27.5","-0.95","-3.34","2015","43.1","2.93","1.5","0","1.5","3.48","0","3.48","51.2","0","51.2","15'08/05"
"570",="9938","百和","05/22","66","-2","-2.94","2015","72.8","3.29","2","0","2","2.75","0","2.75","60.8","0","60.8","15'08/18"
"571",="6203","海韻電","05/22","55.1","-0.5","-0.9","2015","31","4.38","3.5","0","3.5","11.3","0","11.3","79.9","0","79.9","15'09/24"
"572",="2542","興富發","05/22","44.1","-0.1","-0.23","2015","37.9","11.44","4","3","7","10.6","7.92","18.5","35","26.2","61.2","15'10/23"
"573",="2887","台新金","05/22","12.5","-0.15","-1.19","2015","11.4","0.08","0.1","0","0.1","0.88","0","0.88","125","0","125","15'07/31"
"574",="00730","富邦臺灣優質高息","05/22","16.49","-0.24","-1.43","-","","","","","","","","","","","",""
"575",="2484","希華","05/22","21","-0.2","-0.94","2015","18.7","1.83","1","0","1","5.35","0","5.35","54.6","0","54.6","15'08/14"
"576",="9941","裕融","05/22","99.5","-1","-1","2015","73.6","5.9","5.1","0","5.1","6.92","0","6.92","86.4","0","86.4","15'08/28"
"577",="8921","沈氏","05/22","13.3","+0.45","+3.5","2015","15.05","1.2","1","0","1","6.64","0","6.64","83.3","0","83.3","15'07/30"
"578","00855B","富邦全球能源債","05/22","36.96","+0.15","+0.41","-","","","","","","","","","","","",""
"579",="6179","亞通","05/22","33.3","-1.25","-3.62","2015","35.65","1.15","0.2","0","0.2","0.56","0","0.56","17.4","0","17.4","15'08/14"
"580",="1722","台肥","05/22","48.9","-0.55","-1.11","2015","43.05","3.13","2.2","0","2.2","5.11","0","5.11","70.3","0","70.3","15'09/22"
"581",="6432","今展科","05/22","28.9","-0.6","-2.03","2015","48.4","3.38","1.85","0","1.85","3.83","0","3.83","54.8","0","54.8","15'09/15"
"582",="6642","富致","05/22","33.4","-0.45","-1.33","-","","","","","","","","","","","",""
"583",="1733","五鼎","05/22","24.5","-0.2","-0.81","2015","47","2.77","2.5","0","2.5","5.32","0","5.32","90.2","0","90.2","15'08/14"
"584",="1233","天仁","05/22","35.65","-0.4","-1.11","2015","36.05","2.54","2.1","0","2.1","5.83","0","5.83","82.7","0","82.7","15'08/06"
"585",="2393","億光","05/22","31.2","-1.05","-3.26","2015","47.75","5.12","3.99","0","3.99","8.35","0","8.35","77.9","0","77.9","15'08/25"
"586",="6194","育富","05/22","24.55","+0.05","+0.2","2015","19.55","0.82","0.75","0","0.75","3.84","0","3.84","91.5","0","91.5","15'08/10"
"587",="5007","三星","05/22","44.7","-0.1","-0.22","2015","64.5","3.88","2.5","1","3.5","3.88","1.55","5.43","64.4","25.8","90.2","15'09/10"
"588",="2231","為升","05/22","152","-6","-3.8","2015","393","10.43","8","1.5","9.5","2.04","0.38","2.42","76.7","14.4","91","15'10/28"
"589",="4116","明基醫","05/22","30.25","-0.15","-0.49","2015","125","2.06","1","0","1","0.8","0","0.8","48.4","0","48.4","15'07/30"
"590",="2379","瑞昱","05/22","246.5","-14","-5.37","2015","78.7","7.71","6","0","6","7.62","0","7.62","77.8","0","77.8","15'10/07"
"591",="3045","台灣大","05/22","106.5","-1","-0.93","2015","100","5.56","5.6","0","5.6","5.6","0","5.6","101","0","101","15'07/17"
"592",="2107","厚生","05/22","18","-0.1","-0.55","2015","16.55","6.57","2.8","0","2.8","16.9","0","16.9","42.6","0","42.6","15'07/31"
"593",="2729","瓦城","05/22","225","-4.5","-1.96","2015","233","10.89","10","0","10","4.29","0","4.29","91.8","0","91.8","15'08/21"
"594",="3543","州巧","05/22","18","+1.05","+6.19","2015","10.3","-0.95","0.21","0","0.21","1.99","0","1.99","-21.6","0","-21.6","15'09/03"
"595","2838A","聯邦銀甲特","05/22","54.1","-0.1","-0.18","-","","","","","","","","","","","",""
"596",="8367","建新國際","05/22","24.8","-0.6","-2.36","2015","","1.16","0.5","0","0.5","","","","43.1","0","43.1",""
"597",="2359","所羅門","05/22","18.05","-0.45","-2.43","2015","15.2","1.91","1","0","1","6.58","0","6.58","52.4","0","52.4","15'08/07"
"598",="2845","遠東銀","05/22","10.65","-0.05","-0.47","2015","9.79","1.31","0.4","0.54","0.94","4.09","5.49","9.57","30.5","41","71.5","15'09/25"
"599",="6155","鈞寶","05/22","23.7","-0.65","-2.67","2015","17.6","1.45","1.2","0.1","1.3","6.82","0.57","7.39","82.8","6.9","89.7","15'07/28"
"600",="2481","強茂","05/22","23.95","-0.65","-2.64","2015","14.7","0.28","0.2","0","0.2","1.34","0","1.34","70.5","0","70.5","15'08/28"
"601",="1513","中興電","05/22","27.4","-0.25","-0.9","2015","16.9","1.5","1.2","0","1.2","7.1","0","7.1","80","0","80","15'09/23"
"602",="4766","南寶","05/22","137","+4.5","+3.4","-","","","","","","","","","","","",""
