代號,名稱,EPS,DividendYield,CashDividend,StockDividend
5007,三星,3.2739999999999996,4.3229999999999995,2.3120000000000003,
5538,東明-KY,2.4375,6.63,1.9928571428571427,
6128,上福,3.2600000000000002,7.228,2.35,
1795,美時,-0.409,,,
8069,元太,1.866,,,
2206,三陽工業,1.1039999999999996,,,
2421,建準,1.969,5.6419999999999995,1.549,
3003,健和興,2.4720000000000004,2.399,0.9679999999999997,
3017,奇鋐,2.106,3.6740000000000004,0.9850000000000001,
2351,順德,2.9290000000000003,4.454,1.7899999999999998,
4972,湯石照明,2.7260000000000004,5.945,1.7911111111111113,0.3757142857142858
5487,通泰,1.687,6.9,1.564,
6201,亞弘電,2.283,7.676,2.1500000000000004,
3444,利機,1.64,4.8919999999999995,1.0100000000000002,
4904,遠傳,3.1559999999999997,5.146999999999999,3.4299999999999997,
1201,味全,0.875,1.7280000000000002,0.6,
6508,惠光,2.252,4.779,1.3450000000000002,0.17777777777777776
8467,波力-KY,2.9325,4.324,1.8820000000000001,
2542,興富發,6.644,8.818000000000001,4.214,
3706,神達,2.301428571428571,4.65,1.3633333333333333,
5371,中光電,3.218,8.886000000000001,3.0,
6494,九齊,2.967142857142857,7.036,2.54,
4935,茂林-KY,3.4769999999999994,3.8912500000000003,1.875,
6532,瑞耘,1.9683333333333335,,1.278,
3169,亞信,1.98,5.797,1.8400000000000003,
6189,豐藝,2.697,8.623999999999999,2.433,
3402,漢科,1.7580000000000002,6.7700000000000005,1.7560000000000002,
2520,冠德,2.2589999999999995,4.934,1.058,
3521,鴻翊,-0.13000000000000006,,,
5439,高技,2.3739999999999997,7.697999999999999,1.921,
6112,聚碩,2.4669999999999996,6.069,1.72,0.86
4722,國精化,2.477,5.210000000000001,1.4789999999999999,
6697,東捷資訊,2.3659999999999997,,,
8455,大拓-KY,2.063333333333333,,,
1536,和大,2.8110000000000004,2.2314285714285718,2.5085714285714285,
2316,楠梓電,2.577,,,
3605,宏致,2.604,4.083,1.52,
6556,勝品,3.6616666666666666,,,
3114,好德,1.0999999999999999,3.8300000000000005,0.6080000000000001,
8086,宏捷科,2.1289999999999996,3.882,2.4,
4764,雙鍵,5.505,,,
4919,新唐,2.57,5.74,1.97,
5206,坤悅,1.2289999999999999,,,
8420,明揚,1.2260000000000002,3.4149999999999996,0.7250000000000001,
1229,聯華,2.177,5.3149999999999995,1.26,0.53
4931,新盛力,-0.7919999999999999,,,
8028,昇陽半導體,2.5957142857142856,4.512,1.44,
8383,千附,2.5919999999999996,4.578,1.6090000000000004,
3032,偉訓,1.762,5.760000000000001,1.6071428571428572,
2449,京元電子,1.8199999999999998,6.151111111111111,1.3466666666666667,
3078,僑威,1.9720000000000002,4.731,1.109,
1817,凱撒衛,2.625,4.99625,1.8,
5212,凌網,0.8029999999999999,3.2020000000000004,0.8039999999999999,
2221,大甲,1.4869999999999999,4.55875,1.0174999999999998,
5285,界霖,2.3369999999999997,3.9857142857142853,1.88125,
1436,華友聯,1.7009999999999998,,,
9927,泰銘,3.083,7.0200000000000005,2.2969999999999997,
6122,擎邦,0.9209999999999999,,,
1583,程泰,3.9210000000000003,3.543,1.9229999999999996,
3580,友威科,-0.6250000000000001,,,
5519,隆大,2.9509999999999996,4.180000000000001,0.793,1.9066666666666665
6612,奈米醫材,1.05,,,
6182,合晶,-0.11199999999999996,,,
3231,緯創,2.588,6.022,1.7689999999999997,0.37777777777777777
6197,佳必琪,1.391,5.412857142857143,1.587142857142857,
9937,全國,2.274,5.638,1.9700000000000002,
5015,華祺,2.0759999999999996,8.116999999999999,1.9099999999999997,
8088,品安,1.4049999999999998,5.154999999999999,1.0875,
3264,欣銓,2.293,5.703,1.3989999999999998,0.09999999999999999
6432,今展科,2.3771428571428572,4.889999999999999,1.3233333333333335,
8410,森田,2.887,4.903999999999999,1.64,
1785,光洋科,1.17,4.39,1.3800000000000001,
4305,世坤,2.255,6.359,1.81,
8107,大億金茂,0.6379999999999999,,,
6231,系微,2.635,3.4019999999999997,2.473,
5284,jpp-KY,3.74625,4.595000000000001,2.6350000000000002,
1507,永大,3.3579999999999997,4.127000000000001,2.2399999999999998,
2478,大毅,1.2530000000000001,2.232,0.658,0.418
3675,德微,1.4819999999999998,,,
6208,日揚,1.3889999999999998,5.144444444444444,0.8388888888888888,
2867,三商壽,1.627,,,0.8399999999999999
3531,先益,1.7630000000000003,6.444,1.3599999999999999,
5425,台半,2.3529999999999998,5.098,1.7279999999999998,
1312,國喬,2.042,4.1066666666666665,0.7777777777777778,
2535,達欣工,2.564,8.344,1.6300000000000001,
4426,利勤,3.0639999999999996,1.089,0.40199999999999997,1.156
3056,總太,3.338,8.105,1.6,
6195,詩肯,4.382,7.148888888888887,3.7799999999999994,
6655,科定,2.65,,,
8473,山林水,3.0214285714285714,,3.072,
3037,欣興,1.6170000000000002,3.401,0.9600000000000002,
8049,晶采,0.852,5.916666666666667,0.995,
1522,堤維西,1.403,5.1160000000000005,1.48,
2601,益航,0.5449999999999999,,,
8908,欣雄,1.7599999999999998,2.0716666666666668,0.7416666666666668,0.9080000000000001
2937,集雅社,1.4666666666666668,,,
3167,大量,3.148,6.6370000000000005,2.3,
5356,協益,5.475,8.879,3.56,
6104,創惟,1.1350000000000002,6.946,2.732,
6108,競國,2.051,7.98,1.5666666666666664,
8432,東生華,2.9210000000000003,3.38625,2.2222222222222223,
3303,岱稜,0.6859999999999999,5.452857142857143,1.0685714285714285,
3426,台興,3.3533333333333335,,2.04,
3484,崧騰,2.4099999999999997,5.354,1.59,
6139,亞翔,2.378,6.0360000000000005,1.661,
6477,安集,1.3785714285714286,2.01,0.47400000000000003,
2338,光罩,0.5379999999999999,5.301428571428572,0.5414285714285715,
5457,宣德,0.4299999999999999,,,
6417,韋僑,1.7688888888888892,2.1750000000000003,0.8571428571428571,
6662,樂斯科,2.354,,,
1615,大山,1.071,5.298,0.7,
1752,南光,1.248,2.305,0.86,
3042,晶技,3.1319999999999997,5.930000000000001,2.34,
2509,全坤建,2.248,6.261,1.35,
2891,中信金,1.843,3.8589999999999995,0.756,0.7028571428571427
8103,瀚荃,3.346,6.017999999999999,2.043,
8349,恒耀,3.499,4.576666666666666,3.198888888888889,
1402,遠東新,1.9679999999999995,4.349,1.3599999999999999,0.23333333333333336
1597,直得,2.293,1.2375,0.6666666666666666,
2423,固緯,1.736,4.079,0.8699999999999999,0.5357142857142857
2636,台驊投控,2.005,4.9030000000000005,1.186,0.4714285714285714
4747,強生,2.342,3.447777777777778,1.371,0.952
2616,山隆,2.4029999999999996,6.2989999999999995,1.568,
4527,方土霖,2.0929999999999995,5.26,1.3829999999999998,
1808,潤隆,3.6510000000000007,9.248999999999999,3.5389999999999993,
2886,兆豐金,1.9289999999999998,5.194000000000001,1.2479999999999998,
9925,新保,2.448,5.2459999999999996,1.8500000000000003,
2477,美隆電,1.288,,,
6642,富致,1.9949999999999999,,,
8050,廣積,3.4840000000000004,6.831,3.1159999999999997,0.39999999999999997
1234,黑松,2.7090000000000005,4.233,1.385,
1720,生達,1.8380000000000003,4.096000000000001,1.386,
1722,台肥,2.3150000000000004,4.013,2.13,
3093,港建,2.7800000000000002,6.295,2.3880000000000003,
1760,寶齡富錦,0.6390000000000002,1.332,1.03,
8240,華宏,1.584,4.868571428571429,1.7000000000000004,
1786,科妍,0.8239999999999998,,,
2467,志聖,1.564,8.506666666666666,1.5649999999999997,
1904,正隆,1.292,4.215999999999999,0.605,
6161,捷波,0.812,5.175,0.7333333333333334,
1595,川寶,5.51,6.006666666666666,3.17,
3163,波若威,2.1820000000000004,,,
1533,車王電,1.4409999999999998,1.3025,0.5125000000000001,
1598,岱宇,1.9279999999999997,3.2199999999999998,1.29,
1626,艾美特-KY,0.9739999999999999,,,
4744,皇將,0.458,,,
4952,凌通,2.6149999999999993,7.639999999999999,2.5555555555555554,
5520,力泰,1.8050000000000004,5.978,1.6,
2743,山富,1.9257142857142857,,,
3260,威剛,3.407000000000001,5.73375,2.85875,
3272,東碩,3.3289999999999997,3.197142857142857,1.7285714285714284,
5291,邑昇,1.5412499999999998,,,
6166,凌華,2.586,3.406,1.61,
5471,松翰,2.695,7.172999999999999,2.838,
9926,新海,1.8780000000000001,3.3619999999999997,1.3299999999999998,0.4928571428571429
1103,嘉泥,0.764,3.503333333333334,0.5166666666666667,
3530,晶相光,0.7949999999999999,,,
6191,精成科,0.8139999999999998,,,
1604,聲寶,1.0850000000000002,5.30888888888889,0.7477777777777778,
2493,揚博,2.538,9.067777777777778,2.261111111111111,
4171,瑞基,-0.10399999999999998,,,
5220,萬達光電,2.5214285714285714,7.832000000000001,2.1599999999999997,
5508,永信建,4.8469999999999995,10.467,4.351999999999999,
5514,三豐,1.569,,,
6234,高僑,0.5269999999999999,2.6624999999999996,0.48750000000000004,
1717,長興,2.0140000000000002,4.557999999999999,1.3399999999999999,
2328,廣宇,1.0010000000000001,2.567142857142857,0.5485714285714286,
2634,漢翔,1.9,3.192,1.15,
1599,宏佳騰,3.3120000000000003,4.48125,2.0825,
2020,美亞,0.8229999999999998,,,
2904,匯僑,2.2190000000000003,8.498,1.948,
6183,關貿,1.452,4.269,1.152,
5489,彩富,3.177,5.617,2.496,
1611,中電,0.421,,,
2832,台產,2.134,5.2509999999999994,1.136,
5410,國眾,1.375,7.097777777777777,0.9477777777777777,
8040,九暘,-0.16999999999999996,,,
2852,第一保,1.7429999999999999,6.355,0.9699999999999999,
1203,味王,1.1960000000000002,3.4189999999999996,0.818,
2606,裕民,2.229,5.757999999999999,2.445,
4767,誠泰科技,1.77,,,
4961,天鈺,1.656,2.5883333333333334,0.8833333333333334,
6457,紘康,1.8671428571428572,6.014,1.7433333333333334,
8367,建新國際,1.781,,0.7374999999999999,
5016,松和,2.7119999999999997,6.183,1.8099999999999998,
8403,盛弘,1.939,1.9149999999999998,0.7420000000000001,0.505
4971,IET-KY,3.3011111111111107,1.925714285714286,1.4837500000000001,
8941,關中,1.9869999999999997,6.302,3.2,
2534,宏盛,1.337,5.058888888888888,0.9888888888888892,
9931,欣高,1.8030000000000002,4.154000000000001,1.22,
6558,興能高,1.5999999999999999,,,
1608,華榮,0.7240000000000001,,,
2514,龍邦,1.1629999999999998,1.5814285714285714,0.28,
2851,中再保,1.4580000000000002,5.281428571428571,0.8571428571428571,
2359,所羅門,1.068,5.612,1.02,
2393,億光,3.2910000000000004,5.9959999999999996,2.875,
3332,幸康,3.0349999999999997,6.244000000000001,2.545,
6609,瀧澤科,2.3119999999999994,4.712000000000001,1.23,
8926,台汽電,1.7690000000000001,5.632,1.2499999999999998,
3323,加百裕,1.175,5.5,1.2600000000000002,
4737,華廣,2.281,4.062,2.5599999999999996,
6188,廣明,2.104,7.075,1.9400000000000002,
8472,夠麻吉,3.2285714285714286,,2.4939999999999998,
2436,偉詮電,0.86,2.3471428571428565,0.5685714285714286,
4728,雙美,0.655,,,
2536,宏普,2.869,6.803,1.766,
2352,佳世達,1.0299999999999998,5.241999999999999,0.9339999999999999,
3709,鑫聯大投控,1.32,,,
2414,精技,1.4810000000000003,7.609999999999999,1.274,
3071,協禧,0.631,,,
3567,逸昌,1.329,6.410999999999999,1.135,
6216,居易,2.1109999999999998,7.955,1.932,
2476,鉅祥,1.8719999999999999,5.743,1.277,
3006,晶豪科,1.7389999999999997,4.095,1.408,
8996,高力,1.855,3.1,1.3777777777777775,
6266,泰詠,1.1650000000000003,4.901111111111111,0.6888888888888888,0.44166666666666665
2362,藍天,2.1550000000000002,3.7889999999999993,1.533,
2885,元大金,1.2560000000000002,3.5062499999999996,0.53625,
3171,新洲,0.6349999999999998,,,
4401,東隆興,3.479,5.383,2.6799999999999997,
6668,中揚光,4.244,,,
1104,環泥,1.8439999999999999,4.476000000000001,0.905,
1233,天仁,2.217,4.939,2.065,
1737,臺鹽,1.149,3.4620000000000006,0.9559999999999998,
2884,玉山金,1.4489999999999998,1.9479999999999997,0.38500000000000006,0.742
3038,全台,0.62,,,
2855,統一證,1.171,,,
6548,長科*,4.463333333333333,,7.008,
4155,訊映,2.52,3.315555555555556,1.117777777777778,2.3
6560,欣普羅,1.7466666666666668,,,
9940,信義,2.8050000000000006,4.773,1.8199999999999998,1.3166666666666667
6194,育富,0.8259999999999998,6.325999999999999,1.3190000000000002,
2471,資通,1.379,7.65888888888889,1.1866666666666665,
2642,宅配通,1.89,2.64,0.8428571428571429,
4116,明基醫,1.5259999999999998,2.806,0.8540000000000001,
6227,茂綸,1.376,5.07,0.8699999999999999,
9908,大台北,1.3900000000000001,4.286,1.0,
1310,台苯,0.905,,,
2355,敬鵬,3.6670000000000003,4.8790000000000004,1.9900000000000002,
3209,全科,2.251,4.843999999999999,1.15,0.825
4908,前鼎,1.864,5.12,1.317,
5525,順天,1.64,5.686,1.02,
6449,鈺邦,2.107777777777778,4.04,1.4400000000000002,
1504,東元,1.69,3.643,0.8890000000000002,
3048,益登,1.507,5.182,0.758,
2337,旺宏,0.31500000000000006,,,
2612,中航,2.181,4.434,1.78,
3450,聯鈞,6.08,4.8,3.9,
4303,信立,2.5330000000000004,,,
3663,鑫科,0.663,,,
1464,得力,1.196,7.192,1.7560000000000002,
2615,萬海,1.3410000000000002,4.982857142857142,0.9014285714285714,
4139,馬光-KY,0.6600000000000001,,,1.2916666666666667
4542,科嶠,2.272,,,
8234,新漢,1.9430000000000003,3.425,0.9629999999999999,1.018
1712,興農,1.349,5.675,0.874,
2012,春雨,0.689,4.363333333333334,0.7166666666666667,
2324,仁寶,1.9989999999999999,6.466999999999999,1.4790000000000003,
2450,神腦,3.7400000000000007,5.825,3.3059999999999996,
5305,敦南,1.1480000000000001,3.9244444444444446,0.9888888888888887,
1519,華城,0.8530000000000001,3.3869999999999996,0.577,
6205,詮欣,2.0519999999999996,5.458,1.409,
8358,金居,0.944,,,
9905,大華,2.2079999999999997,5.638,1.6,
2006,東和鋼鐵,1.6620000000000001,5.493,1.302,
8390,金益鼎,1.044,2.6319999999999997,0.658,0.23333333333333336
1225,福懋油,1.057,2.2344444444444447,0.6911111111111112,
1513,中興電,1.307,5.295,1.0,
2892,第一金,1.358,3.5879999999999996,0.6900000000000001,0.43
6485,點序,3.4585714285714286,,,
1589,永冠-KY,5.458,3.591428571428572,3.64,
2107,厚生,2.478,7.17,1.4749999999999999,
2356,英業達,1.491,6.289999999999999,1.245,
9933,中鼎,2.69,5.787999999999999,2.509,
2034,允強,1.6580000000000001,6.065,1.3509999999999998,
8477,創業家,2.0233333333333334,,1.296,1.05
6496,科懋,3.3828571428571435,6.092,3.4,
1762,中化生,1.7470000000000003,3.076,1.27,
5443,均豪,0.8780000000000001,5.890000000000001,1.1366666666666667,
2481,強茂,0.4600000000000001,,,
4973,廣穎,2.608,7.603749999999999,1.8788888888888888,
8032,光菱,2.693,5.904000000000001,1.61,
9935,慶豐富,-0.38400000000000006,,,
2027,大成鋼,0.9620000000000001,4.1225,0.92625,
1308,亞聚,1.875,2.944,0.71,
3535,晶彩科,-0.07999999999999999,,,
5321,友銓,-0.5369999999999999,,,
9918,欣天然,1.4049999999999998,3.604,1.15,
1603,華電,1.3099999999999998,,,
3118,進階,1.9579999999999997,5.1819999999999995,1.7399999999999998,
6218,豪勉,1.732,6.385,1.4,
2340,光磊,1.137,5.263,0.7689999999999999,
8249,菱光,1.705,6.691,1.38,
1514,亞力,0.6809999999999999,4.009,0.42300000000000004,
2617,台航,1.37,4.56,1.195714285714286,
3021,鴻名,0.9339999999999999,,,
3188,鑫龍騰,-0.3450000000000001,,,
4905,台聯電,3.6659999999999995,2.488888888888889,1.0766666666666667,
8099,大世科,1.541,6.465000000000001,1.2480000000000002,
2483,百容,1.166,5.386000000000001,0.992,
3305,昇貿,2.343,6.025,1.795,
8488,吉源-KY,3.185714285714286,,,
1570,力肯,0.875,,,
2101,南港,1.014,,,
2633,台灣高鐵,1.27,,,
4413,飛寶企業,0.251,,,
2916,滿心,1.363,6.335,1.1400000000000001,
3035,智原,1.754,4.2299999999999995,1.702,
3144,新揚科,1.6019999999999999,4.438571428571429,0.9642857142857143,
4739,康普,2.133,3.2666666666666666,1.499,
6207,雷科,1.999,5.761999999999999,1.507,
3629,地心引力,-3.07,,,
6217,中探針,2.1730000000000005,3.3155555555555556,1.0699999999999998,0.22714285714285715
6506,雙邦,1.2369999999999999,3.655,0.69,0.2333333333333333
8044,網家,4.912,1.85,3.79625,
8423,保綠-KY,1.3599999999999999,2.17875,0.52125,0.35125
1907,永豐餘,0.893,3.817142857142857,0.4928571428571428,
2540,愛山林,0.763,,,
5353,台林,0.6359999999999999,4.039,0.5000000000000001,
6220,岳豐,1.259,5.428,1.6919999999999997,
3040,遠見,2.6260000000000003,7.704000000000001,2.4299999999999997,
4173,久裕,1.0133333333333332,2.7942857142857145,0.8071428571428572,
1540,喬福,1.2640000000000002,7.212000000000001,1.3199999999999998,
3049,和鑫,-0.15799999999999995,,,
4907,富宇,1.157,,,
8071,能率網通,0.9010000000000001,3.128888888888889,0.5766666666666667,
8183,精星,0.4510000000000002,,,
1526,日馳,1.1309999999999998,,,
2888,新光金,0.8700000000000001,,,
3257,虹冠電,2.697,3.3911111111111105,1.6920000000000002,0.7100000000000001
5201,凱衛,0.8440000000000001,,,
6284,佳邦,0.7939999999999999,2.6300000000000003,0.6933333333333334,
8021,尖點,1.8039999999999998,3.9479999999999995,0.8370000000000001,
1452,宏益,1.411,6.228,0.99,
5880,合庫金,1.0477777777777777,3.3425,0.5562499999999999,0.46249999999999997
6151,晉倫,1.8400000000000003,6.382000000000001,1.522,
1532,勤美,2.4419999999999997,5.682999999999999,1.7100000000000002,0.82
6226,光鼎,0.06700000000000003,,,
2880,華南金,1.217,2.9910000000000005,0.52,0.5189999999999999
3312,弘憶股,0.35600000000000004,,,
1708,東鹼,2.5460000000000003,3.0389999999999997,0.95,0.5
4532,瑞智,1.911,5.547777777777777,1.5144444444444443,
5392,應華,2.47,2.6730000000000005,1.599,
6219,富旺,1.0989999999999998,4.8133333333333335,0.7033333333333333,
8064,東捷,0.517,,,
8182,加高,1.113,4.863,0.8,
1419,新紡,1.073,1.9479999999999997,0.82,
1701,中化,1.1179999999999999,3.0580000000000003,0.6100000000000001,
2453,凌群,0.8680000000000001,4.27875,0.55,
3031,佰鴻,0.587,3.98,0.515,
3540,曜越,0.782,5.14,0.98125,
2430,燦坤,3.0,5.719,2.1870000000000003,
4111,濟生,1.1670000000000003,2.0409999999999995,0.505,
2903,遠百,1.315,4.048,0.925,0.35
8354,冠好,1.666,2.9855555555555555,0.4888888888888888,
2371,大同,-0.215,,,
5013,強新,1.7719999999999998,2.0016666666666665,0.5000000000000001,
1472,三洋紡,-0.618,,,
1530,亞崴,2.255,4.103999999999999,1.315,
3141,晶宏,0.9199999999999999,2.3266666666666667,0.71,
1305,華夏,1.3359999999999999,4.6971428571428575,1.0142857142857145,
3178,公準,1.907,2.7920000000000003,1.0899999999999999,
3543,州巧,1.162,5.224,1.056,
3624,光頡,1.4789999999999999,4.406000000000001,1.19,
4933,友輝,3.9539999999999997,4.846666666666667,1.8030000000000002,
6124,業強,0.2679999999999999,,,
6126,信音,0.786,6.475999999999999,1.3,
6594,展匯科,1.0799999999999998,,,
6288,聯嘉,0.476,,,
6509,聚和,0.655,2.0130000000000003,0.402,
1218,泰山,0.46799999999999997,,,
2104,國際中橡,2.318,5.3759999999999994,1.6299999999999997,
3492,長盛,0.929,4.995,1.0983333333333334,
8931,大汽電,1.0239999999999998,4.101000000000001,0.7499999999999999,
1304,台聚,1.561,3.3379999999999996,0.6399999999999999,
1309,台達化,0.526,,,
1735,日勝化,0.8109999999999999,4.301,0.5730000000000001,
2887,台新金,1.15,2.8144444444444447,0.3622222222222223,0.916
1417,嘉裕,0.133,,,
2501,國建,1.334,5.558333333333334,0.8333333333333334,
4741,泓瀚,3.5480000000000005,5.087777777777777,2.523,0.9499999999999998
6438,迅得,3.64375,6.163333333333334,3.5500000000000003,
2106,建大,2.968,3.818,1.5699999999999998,0.6828571428571427
2801,彰銀,1.262,1.925,0.354,0.5444444444444446
2812,台中銀,1.0509999999999997,2.9599999999999995,0.29625,0.41555555555555546
6667,信紘科,2.6879999999999997,,,
1733,五鼎,2.804,5.388,2.8680000000000003,
8404,百和興業-KY,1.5539999999999998,1.8812499999999996,0.49000000000000005,
2849,安泰銀,1.4540000000000002,4.251111111111111,0.6444444444444444,
3363,上詮,1.175,3.0100000000000002,0.9900000000000001,
3646,艾恩特,0.8190000000000002,5.732222222222223,1.149,
5512,力麒,1.267,4.667,0.492,
1409,新纖,0.7500000000000001,3.6419999999999995,0.384,
2739,寒舍,2.027142857142857,4.024,1.7399999999999998,
2890,永豐金,1.0080000000000002,3.1809999999999996,0.34900000000000003,0.51875
6005,群益證,0.7829999999999999,3.1510000000000002,0.331,
3289,宜特,2.7910000000000004,2.255,1.55,
3466,致振,0.65,4.95125,1.1600000000000001,
4144,康聯-KY,5.516,4.0075,2.305,
1307,三芳,2.227,4.858,1.44,0.42857142857142855
2845,遠東銀,1.137,3.033,0.319,0.384
3028,增你強,1.613,8.346,1.561,
1539,巨庭,1.15,5.364,1.218,
1725,元禎,0.8560000000000001,4.87,0.7033333333333333,
2105,正新,3.665,3.724999999999999,2.1799999999999997,
7402,邑錡,1.5114285714285713,1.5939999999999999,0.8150000000000001,
2329,華泰,0.263,,,
2425,承啟,0.639,1.254,0.32199999999999995,
2706,第一店,0.9719999999999999,1.11,0.19099999999999998,0.6533333333333333
6156,松上,-0.10100000000000002,,,
6190,萬泰科,0.329,,,
1813,寶利徠,1.616,5.203,1.472,
2704,國賓,1.029,1.8010000000000002,0.4900000000000001,
3581,博磊,0.95,4.760000000000001,0.9666666666666668,
3597,映興,0.542,4.683333333333333,0.7699999999999999,
4129,聯合,1.299,2.224,1.091,
6204,艾華,1.8630000000000002,5.3759999999999994,1.27,
1535,中宇,3.444,5.234999999999999,2.844,
4702,中美實,-0.892,,,
4706,大恭,1.318,5.834,1.0,
4760,勤凱,1.2342857142857144,,0.5866666666666667,0.38
8076,伍豐,0.8020000000000002,1.11125,0.5375000000000001,0.48999999999999994
1457,宜進,0.82,4.505,0.5666666666666667,
4541,晟田,0.8675,2.493333333333333,0.7985714285714286,
1569,濱川,0.826,,,
3306,鼎天,1.0749999999999997,4.468,1.17,
4707,磐亞,0.6110000000000001,,,
4714,永捷,0.64,4.113333333333333,0.5499999999999999,
6179,亞通,0.28200000000000014,4.54,1.8359999999999999,
2838,聯邦銀,1.1159999999999999,,,
4556,旭然,0.9485714285714286,1.972,0.6839999999999999,
6026,福邦證,0.721,5.938,0.5459999999999999,
6187,萬潤,1.48,5.043333333333334,2.363333333333333,
8923,時報,0.9840000000000002,5.796,0.9399999999999998,
2419,仲琦,1.135,5.702999999999999,1.0,
2834,臺企銀,0.825,,,0.44799999999999995
4538,大詠城,0.9600000000000001,5.225714285714287,0.8312499999999999,
6270,倍微,0.19800000000000004,6.731999999999999,0.951,
8043,蜜望實,1.578,4.753,0.9949999999999999,
6170,統振,0.29,,,
8034,榮群,-0.016000000000000035,,,
1605,華新,0.4969999999999999,,,
1614,三洋電,1.005,3.2410000000000005,0.9260000000000002,
6167,久正,0.49700000000000005,,,
1410,南染,1.21,4.401111111111112,1.09,
2030,彰源,0.47300000000000003,,,
9934,成霖,1.3760000000000001,5.56,0.955,
1902,台紙,0.484,,,
2462,良得電,1.8739999999999999,6.265,1.6625,
2820,華票,1.2530000000000001,7.100999999999999,0.8559999999999999,
6155,鈞寶,1.124,5.5009999999999994,1.182,0.09285714285714285
8934,衡平,3.396,,,
2889,國票金,0.74,3.662,0.35100000000000003,0.303
3083,網龍,0.845,,,
3577,泓格,1.983,4.003000000000001,1.329,
3625,西勝,-0.09099999999999997,,,
5465,富驊,0.42200000000000004,,,
2103,台橡,2.428,4.889,2.119,
6153,嘉聯益,1.732,3.2060000000000004,1.0219999999999998,
2701,萬企,0.744,1.3039999999999998,0.17900000000000002,0.43222222222222223
2745,五福,2.1014285714285714,,1.202,
3564,其陽,1.9259999999999997,3.934,1.89,
6175,立敦,0.978,3.7977777777777777,0.7099999999999999,
1470,大統新創,0.593,2.6483333333333334,0.4916666666666667,
1742,台蠟,0.12699999999999995,,,
2236,百達-KY,2.9575,2.2939999999999996,0.9249999999999999,
2883,開發金,0.631,4.804285714285713,0.44,
3622,洋華,-1.9109999999999996,,,
3628,盈正,4.1240000000000006,7.688999999999998,3.925,
5315,光聯,0.4999999999999999,,,
1336,台翰,-0.261,,,
1783,和康生,-0.03199999999999999,,,
2353,宏碁,-0.3340000000000001,,,
3052,夆典,1.347,5.9655555555555555,0.611111111111111,
4106,雃博,1.781,2.9909999999999997,1.0,
1609,大亞,0.33899999999999997,3.1100000000000003,0.22800000000000004,
1776,展宇,1.6090000000000004,5.731,1.199,0.7
3325,旭品,-0.4789999999999999,,,
5516,雙喜,0.264,,,
5704,老爺知,0.7619999999999999,3.8585714285714277,0.9285714285714286,
6276,安鈦克,-0.43899999999999995,,,
5281,大峽谷-KY,1.9216666666666669,,0.6060000000000001,
1524,耿鼎,0.154,,,
8930,青鋼,1.1640000000000001,5.833333333333333,0.7599999999999999,
2618,長榮航,0.9730000000000001,,,
3434,哲固,-0.132,,,
2013,中鋼構,1.488,3.8239999999999994,1.0370000000000001,
2303,聯電,0.9409999999999998,4.571,0.5940000000000001,
3013,晟銘電,0.6519999999999999,,,
3645,達邁,1.568,2.8622222222222224,1.0666666666666667,
9960,邁達康,0.8829999999999998,3.3428571428571425,0.7000000000000001,
8415,大國鋼,0.5559999999999999,4.016666666666667,1.0,
8936,國統,1.687,3.231428571428571,1.0,
1906,寶隆,1.2729999999999997,,,
2504,國產,0.296,,,
5230,雷笛克光學,2.903,3.3612500000000005,1.405555555555556,1.1142857142857143
8215,明基材,0.6120000000000001,,,
2607,榮運,0.7449999999999999,2.402,0.38499999999999995,
3669,圓展,1.1780000000000002,3.5160000000000005,1.147,
4153,鈺緯,1.0219999999999998,3.125,1.4566666666666663,1.1133333333333333
3689,湧德,4.496,6.112222222222223,2.685,
4183,福永生技,0.54875,,,
1731,美吾華,0.5650000000000002,3.335,0.45500000000000007,
2484,希華,0.7320000000000001,5.445,1.075,
3191,和進,-0.586,,,
8104,錸寶,1.0716666666666665,,,
3050,鈺德,0.2899999999999999,,,
4160,創源,-0.12099999999999995,,,
6163,華電網,0.649,,,
6530,創威,1.0850000000000002,,,
2402,毅嘉,0.5780000000000001,,,
2406,國碩,-0.5750000000000001,,,
4102,永日,0.039999999999999904,,,
2495,普安,0.8310000000000001,4.582000000000001,0.9400000000000001,
4535,至興,2.7750000000000004,5.388,2.13,
6275,元山,0.583,,,
2836,高雄銀,0.4910000000000001,1.4514285714285715,0.13428571428571429,
5460,同協,0.819,5.476000000000001,0.6469999999999999,
6578,達邦蛋白,1.5616666666666665,,,
1220,台榮,0.6340000000000001,4.145714285714286,0.43714285714285717,
2442,新美齊,0.501,0.4640000000000001,0.038,0.24
3033,威健,1.81,8.155,1.6760000000000002,
3594,磐儀,1.2759999999999998,2.148,0.485,
1463,強盛,1.0310000000000001,9.398333333333333,1.5383333333333333,
2614,東森,-0.7850000000000001,,,
3015,全漢,1.9140000000000001,6.590000000000001,1.682,
3025,星通,0.32100000000000006,,,
3432,台端,-0.17799999999999996,4.6819999999999995,0.66,
6136,富爾特,1.9120000000000001,9.516,2.326,
8261,富鼎,0.238,2.598,0.71,
3374,精材,0.31100000000000005,1.5628571428571427,0.4871428571428572,
3441,聯一光,0.851,3.421666666666667,0.7883333333333334,
4503,金雨,0.10800000000000001,,,
1711,永光,1.0699999999999998,2.604,0.53,0.5833333333333334
2468,華經,0.601,4.171999999999999,0.47000000000000003,
3373,熱映,0.851,2.875,0.5883333333333334,
